"","Metadata_Slide","Metadata_Stiffness","Metadata_Experiment","Metadata_Row","Metadata_Treatment","Metadata_Column","Metadata_Ratio","Metadata_ECMs","Abb_ECM","Mean_Nuclei","SD_Nuclei","Mean_logNuclei","SD_logNuclei","Mean_Green","SD_Green","Mean_Green_Norm","SD_Green_Norm","Mean_Red","SD_Red","Mean_Red_Norm","SD_Red_Norm","Mean_Orange","SD_Orange","Mean_Orange_Norm","SD_Orange_Norm"
"1490","13","25kPa","E2","09","DMSO","10","25/75","Tenascin COsteopontin","TCOPN",152,55.9732078766261,4.96947152848844,0.421967490786978,0.0853456800226079,0.0219020026183862,0.10374329146305,0.0244981569963837,0.0946082659206345,0.0547559903024658,0.105082991769877,0.0621082560659249,0.0390992407602267,0.0106908892371239,0.0493171627063202,0.0100633795555579
"1491","13","25kPa","E2","09","DMSO","11","75/25","DecorinFibronectin","DNFN",328.666666666667,50.5206228517952,5.78734450224455,0.151097981303657,0.066518267452587,0.0176409122139047,0.0804230813186084,0.0212849616138361,0.0658945108611389,0.0347856111483716,0.0721449653764116,0.039944919103433,0.0299318471572193,0.00821790895882842,0.0392973510767604,0.00960465666724186
"1492","13","25kPa","E2","09","DMSO","12","100","Decorin","DN",119.333333333333,141.553287963697,3.90781522537429,1.94838884907023,0.100474021131176,0.0759517848541992,0.117954500949777,0.0787575595288045,0.0719257184917953,0.045347522112078,0.0791342155144301,0.0520681579124294,0.0408005828901517,0.0168624814457006,0.0503021482881312,0.0159382867110792
"1493","13","25kPa","E2","10","DMSO","02","50/50","Collagen IOsteopontin","C1OPN",131,190.693471309324,3.93101047030463,1.71871050750558,0.0726170750094097,0.0133741299566342,0.0895738670166329,0.0160283919241366,0.0869249510051173,0.0444222927661506,0.0962756490028663,0.0506026535945132,0.0581797901315556,0.0189666729561354,0.0665684682818985,0.0120843968612613
"1494","13","25kPa","E2","10","DMSO","03","50/50","Collagen ITenascin C","C1TC",44.3333333333333,51.0326692750177,3.16416908791328,1.50996008522551,0.0830213303433925,0.0215089797208651,0.100286783787293,0.0249954327673717,0.0976058766586484,0.0511365695645244,0.108329708337483,0.0582537843218394,0.0529282194277657,0.0139719818083038,0.0617305807775991,0.0130419784035632
"1495","13","25kPa","E2","10","DMSO","04","75/25","Hyaluronic AcidDecorin","HADN",197.666666666667,97.4388697252453,5.20877575957526,0.477098899045418,0.0750446850378077,0.0182405187153571,0.0919486212664272,0.0215789547385738,0.0886770404369948,0.0447954090597192,0.0983376638419067,0.0511596127674881,0.035088555088675,0.0098965219983878,0.0452727430787209,0.0105758516608812
"1496","13","25kPa","E2","10","DMSO","05","75/25","Collagen IDecorin","C1DN",183,141.095712195658,5.02387549016123,0.725145654824646,0.0813741398149452,0.0178038399951363,0.0988448040981343,0.0206393050897361,0.0927666807695245,0.0669227805804654,0.102788186471196,0.0746330995211592,0.0362900409162523,0.00897290644777311,0.045952222546082,0.00915869527054097
"1497","13","25kPa","E2","10","DMSO","06","75/25","LamininGalectin 3","LNG3",48.3333333333333,32.7465010853577,3.72375995652501,0.679912517620464,0.0821619728155438,0.0181709349107887,0.100171039904442,0.0210699068755715,0.0868103975043494,0.0398421465301206,0.0962749014194866,0.0458533803714661,0.0391629550102474,0.00807948354190663,0.0490242220309719,0.0089395749858414
"1498","13","25kPa","E2","10","DMSO","07","50/50","OsteopontinDecorin","OPNDN",15.6666666666667,11.2398102000582,2.56297111228827,0.7702244258235,0.0839317004384291,0.014722790693961,0.102191452010938,0.0170075931397597,0.0738370006224496,0.0330072185984517,0.0814538834158211,0.0379998883732851,0.0436638510612945,0.0104097440706148,0.0534091830935129,0.00831092174635085
"1499","13","25kPa","E2","10","DMSO","08","50/50","Tenascin CFibronectin","TCFN",343.333333333333,270.011728140341,5.38080900919304,1.41040703007732,0.0708286838225166,0.0172526575118296,0.0867181568885827,0.0203130322489152,0.0750351263438833,0.0382324881672121,0.0827100559963268,0.0434611576107391,0.0340554290341803,0.00953513863951715,0.0443159551185747,0.00971050638236271
"1500","13","25kPa","E2","10","DMSO","09","25/75","Collagen IGalectin 3","C1G3",269,261.742239617529,5.24838630404744,1.03605801420663,0.0762271674712249,0.023143986151361,0.091763328004196,0.0267299755021455,0.0791467720951295,0.0388095921950399,0.0873908327356324,0.0443918219393442,0.0359261728774889,0.0121121811082445,0.0446749714946185,0.0119445077467816
"1501","13","25kPa","E2","10","DMSO","10","75/25","Tenascin CFibronectin","TCFN",234,185.59903016988,4.90057379728336,1.60851747963688,0.0809012595450562,0.0188368833651325,0.0990475840613514,0.0213007701011443,0.0927611294838462,0.0506043092983436,0.103058395570465,0.0576174848774747,0.0368144439725508,0.00894889648327629,0.0476595836574243,0.00908898729403396
"1502","13","25kPa","E2","10","DMSO","11","50/50","Galectin 3Fibronectin","G3FN",329,41.6052881254294,5.79085239202976,0.124203357433931,0.0742303531224307,0.0182863275323441,0.0907607601806998,0.0217197898379518,0.0816366363965649,0.0425947842234862,0.0903103451652969,0.0487251679962188,0.0344140990261316,0.00911059805447062,0.0447069930790468,0.00988766404913901
"1503","13","25kPa","E2","10","DMSO","12","50/50","Tenascin CGalectin 3","TCG3",397,74.9866654812707,5.97224612537754,0.186441802914186,0.067488327473731,0.0156082286496993,0.0819953394141178,0.0190988695394614,0.0746399084580424,0.0427944006160338,0.08216044612807,0.0487105301705355,0.0334241930833772,0.00859867103897541,0.0435215073593495,0.00922203010597902
"1504","13","25kPa","E2","11","DMSO","02","50/50","Hyaluronic AcidGalectin 3","HAG3",168.333333333333,126.183728480868,4.93342236303796,0.762458815441581,0.0515502002012195,0.0172821823341345,0.0593547720516408,0.0226473430180831,0.0402770475429666,0.0279359650500758,0.0418682890011046,0.0321636394787223,0.0608728068377022,0.0890607157268275,0.0542930858043938,0.0207386196834918
"1505","13","25kPa","E2","11","DMSO","03","75/25","Collagen IVTenascin C","C4TC",145,97.0154626850792,4.77512570732648,0.838324160887236,0.0684641568031115,0.0196011438709776,0.0813263930437007,0.025061341264624,0.0768832214608248,0.0428515517323437,0.0841945399117854,0.0494245661128228,0.0383763218149817,0.0122941127327715,0.0479327053530906,0.0126045527698567
"1506","13","25kPa","E2","11","DMSO","04","50/50","Collagen IVOsteopontin","C4OPN",222.666666666667,193.220944344378,4.5081453570365,2.22408638732078,0.0645433784182951,0.0127729831312362,0.0788150231484549,0.0160658376093171,0.0677691224576737,0.0363365281203859,0.0743456814812542,0.0416366871401956,0.0324195853598798,0.00818479553948872,0.0420601639660589,0.00843171261724255
"1507","13","25kPa","E2","11","DMSO","05","25/75","Hyaluronic AcidFibronectin","HAFN",172,77.0778826901725,5.05800545634041,0.553537813862548,0.0763197550088097,0.0182459455307292,0.0929002643522411,0.021272496037939,0.0906242187675286,0.0422245260040257,0.100689993918836,0.0483063463411673,0.0365894733038007,0.00974696103608681,0.0466142339617267,0.0096807658917042
"1508","13","25kPa","E2","11","DMSO","06","75/25","LamininOsteopontin","LNOPN",69.6666666666667,38.0175398116887,4.12316530532946,0.631094591032776,0.0814119436019814,0.0178248251687867,0.0992386075823862,0.0212089256215941,0.0993915147475552,0.0614016889120479,0.110460391445179,0.0691811052609183,0.0414555985076088,0.00932939644403216,0.0514032313250508,0.00965909504876115
"1509","13","25kPa","E2","11","DMSO","07","100","Hyaluronic Acid","HA",26.6666666666667,7.23417813807024,3.26062824359229,0.256200737889057,0.0964966021075468,0.0333263959923244,0.116524325968525,0.0353287525128655,0.0988699237111966,0.0398244372763481,0.110235291446429,0.0457518671122303,0.0582837963722316,0.0378898604472565,0.0638151303762037,0.0181732782890087
"1510","13","25kPa","E2","11","DMSO","08","25/75","Collagen IOsteopontin","C1OPN",408.666666666667,133.095204020781,5.97111326942297,0.368182462620278,0.0724616287538015,0.0179074185522763,0.0879302532259495,0.0211231792273422,0.0764509669253768,0.038771398265642,0.084333810696915,0.0442084305599995,0.0345975670814834,0.00908964899719513,0.0446449380247326,0.00944832158181682
"1511","13","25kPa","E2","11","DMSO","09","100","Collagen IV","C4",63.3333333333333,46.6082968293558,3.98252031679272,0.682016538891428,0.0978637806125819,0.0195175955937182,0.117216452515314,0.023230367330654,0.103365061025288,0.0540317505867275,0.114915334976247,0.0613560023963974,0.0477442485596719,0.0100380442325709,0.0576567298499957,0.0101451097880557
"1512","13","25kPa","E2","11","DMSO","10","25/75","LamininOsteopontin","LNOPN",252.666666666667,165.004040354572,5.28778822621541,0.967751093588694,0.0771144912646597,0.0213672505224052,0.0920351001971344,0.0254252515901926,0.0820997869400323,0.0482467026007608,0.0899469707632279,0.0552324148035164,0.0383803092218367,0.0128798991069705,0.0476204621243772,0.0132501993073476
"1513","13","25kPa","E2","11","DMSO","11","50/50","LamininHyaluronic Acid","LNHA",296,253.714406370628,4.65438767574098,2.48045839183493,0.07180111313876,0.0241722079170626,0.0866582189203951,0.0302636899141231,0.0790044143521261,0.0562195952476734,0.0869023622028177,0.0653312028116183,0.0395604784214705,0.018425756269612,0.0486538128676229,0.0178880480767249
"1514","13","25kPa","E2","11","DMSO","12","100","Galectin 3","G3",422.666666666667,261.079170623268,5.83657617892119,0.888547281737698,0.0559588926872589,0.0113093737429088,0.0659882036312376,0.0145089170567193,0.0541190538751069,0.030001970842616,0.0581104781026424,0.0342147147149199,0.0280795766307405,0.00595006134213862,0.0364072456212531,0.00677303726277449
"1515","13","25kPa","E2","12","DMSO","02","25/75","Hyaluronic AcidOsteopontin","HAOPN",22.5,16.2634559672906,2.96212789870727,0.797945431893745,0.0800091747612265,0.0200138257833558,0.0959112241573273,0.0230438065897482,0.0996311044417849,0.047116354723829,0.110938539268498,0.0540303982687875,0.0572926115911524,0.0143395047581953,0.0653304278656833,0.0112281533373153
"1516","13","25kPa","E2","12","DMSO","03","75/25","OsteopontinGalectin 3","OPNG3",22,4.24264068711928,3.08165740201732,0.194056154603161,0.0830097858747071,0.0183719975214744,0.100336871692728,0.0217553860995695,0.115438088646692,0.0739521106997693,0.128621954975917,0.0833757183322342,0.0527384705532255,0.0240161179106141,0.0600274947191186,0.0146972450541583
"1517","13","25kPa","E2","12","DMSO","04","75/25","LamininFibronectin","LNFN",35,8.48528137423857,3.54043394834539,0.244854275146938,0.0776899705176078,0.0258486748368687,0.0948020673588864,0.0294588999454217,0.0975304883435059,0.05285723482233,0.10853392616112,0.0604217519561454,0.037936398972444,0.0140378394453213,0.0473669510227538,0.0135311742053934
"1518","13","25kPa","E2","12","DMSO","05","75/25","LamininDecorin","LNDN",195.5,33.2340187157677,5.26828310331498,0.170820913778874,0.0873263977320544,0.0213072961059238,0.105115906383841,0.02435754615233,0.110666017794233,0.0509819611882185,0.123672959117956,0.0578334550940544,0.0410887536541004,0.0108676071213599,0.0501062236576135,0.0101097129775434
"1519","13","25kPa","E2","12","DMSO","06","75/25","Collagen ILaminin","C1LN",89.5,28.9913780286484,4.46729343519484,0.329776119819249,0.100850231689263,0.0308177061892438,0.120799848079955,0.0328917361442729,0.117317789898075,0.0670842580544498,0.130900747652874,0.0746858382111965,0.0486361124748259,0.0124382409561464,0.0578182544062624,0.0110673836699634
"1520","13","25kPa","E2","12","DMSO","07","50/50","Collagen ICollagen IV","C1C4",318,33.9411254969543,5.75919525220064,0.106936444217204,0.0860003078465912,0.0201800415012527,0.104175244162722,0.022971130508036,0.103608346454988,0.0472842245225432,0.115582709009281,0.0538823132136479,0.040472900227097,0.00962867291314793,0.0507527244289466,0.00883956721513381
"1521","13","25kPa","E2","12","DMSO","08","50/50","DecorinFibronectin","DNFN",24.5,3.53553390593274,3.19343965968132,0.144811517931112,0.0920788480427967,0.0226761717969937,0.111609807003853,0.0265803699713685,0.103083172814698,0.041178751001377,0.115072459212801,0.0474659481226296,0.0482294555087208,0.0120006263043861,0.0582516832683896,0.0114421765459441
"1522","14","25kPa","E2","02","DMSO","02","75/25","Collagen IGalectin 3","C1G3",570.333333333333,98.7184548771573,6.33669646239354,0.16694219949016,0.0820957727043882,0.0249929640801261,0.100701301869989,0.027297231354994,0.0518879729035031,0.0348282054748802,0.0558329793613402,0.0398740876694886,0.0868930135019961,0.0252925678079131,0.0865285224473437,0.0123223773045713
"1523","14","25kPa","E2","02","DMSO","03","25/75","OsteopontinDecorin","OPNDN",489.666666666667,49.5210392998101,6.19030980695277,0.101262132171826,0.0893689934506196,0.0227718619371797,0.108881968575764,0.0253221052919956,0.0567135125953969,0.0389800925756736,0.0614036818893705,0.0444654567315939,0.0880814262188832,0.0269418954281126,0.086816733511764,0.0138826597718844
"1524","14","25kPa","E2","02","DMSO","04","25/75","Hyaluronic AcidDecorin","HADN",652.666666666667,16.6232768530556,6.48084946935486,0.0255428725087495,0.0796927413556988,0.0207774898936517,0.0977750626288578,0.023399940661854,0.0444332406994572,0.0294563117839968,0.0470636508836104,0.0338835032574803,0.0825588685085848,0.0269285034253864,0.0833144173088019,0.0131497935084905
"1525","14","25kPa","E2","02","DMSO","05","25/75","LamininDecorin","LNDN",268,53.8423625038872,5.57761355081384,0.199986771807405,0.118394468469435,0.040561374091407,0.139778629068049,0.0423038412753963,0.0701428410782037,0.0487181919622502,0.0768288623531854,0.0554866394012814,0.120543697570403,0.0424055408155866,0.100135618034,0.0134827500612536
"1526","14","25kPa","E2","02","DMSO","06","75/25","Collagen IVFibronectin","C4FN",21.3333333333333,18.2300118851671,2.73779391234486,1.06033255821295,0.140310036813943,0.0437094295688398,0.163181075485308,0.0432622592644245,0.0745736590897113,0.0275745477468531,0.0820680044810879,0.0322322848765448,0.155742311155763,0.045849811115523,0.109816526011152,0.015966841096852
