"","Metadata_Stiffness","Metadata_Experiment","Metadata_Row","Metadata_Treatment","Metadata_Column","Metadata_Ratio","Metadata_ECMs","Abb_ECM","Mean_Nuclei","SD_Nuclei","Mean_logNuclei","SD_logNuclei","Mean_Green","SD_Green","Mean_Green_Norm","SD_Green_Norm","Mean_Red","SD_Red","Mean_Red_Norm","SD_Red_Norm","Mean_Orange","SD_Orange","Mean_Orange_Norm","SD_Orange_Norm"
"755","25kPa","E2","04","10 uM","10","50/50","Tenascin COsteopontin","TCOPN",267.777777777778,49.3558507170123,5.53907169848047,0.135809239399545,0.101779868506906,0.0308972271330568,0.12218277522435,0.0333631214032907,0.0461292132161931,0.0278997069121043,0.0491306027710724,0.0324207237097734,0.0522380427919036,0.0213059007862615,0.0705060562345725,0.0273045380830896
"756","25kPa","E2","04","10 uM","11","50/50","Collagen ILaminin","C1LN",10.1666666666667,5.6322484162386,1.78252591438597,0.429706638222524,0.146157458925353,NA,0.169798009725431,NA,0.0686597419308718,NA,0.0758240349701837,NA,0.0891664389380858,NA,0.117488844630966,NA
"757","25kPa","E2","04","10 uM","12","50/50","Collagen IDecorin","C1DN",15.1666666666667,20.777926321513,2.2138027326924,1.04198461947277,0.145178291267583,0.0513917520971894,0.167234002563774,0.0539811821833161,0.0530351655738043,0.0272592006321086,0.0572794387855074,0.0322596711769469,0.0692692259434165,0.0305282969244128,0.0919167303452495,0.0383728748198854
"758","25kPa","E2","04","DMSO","02","100","Laminin","LN",89.3333333333333,77.271527025735,4.10272158562392,0.917066180657224,0.0995931995343926,0.0332619276935189,0.1169784511765,0.0348267100619864,0.0493045164083708,0.0287466386374914,0.0527181408807711,0.0336924390005116,0.0894013227258527,0.0500296939189062,0.131738291628282,0.0812431263896221
"759","25kPa","E2","04","DMSO","03","50/50","LamininGalectin 3","LNG3",713.555555555556,172.193044123288,6.51473971724038,0.183516208480316,0.0733740853609365,0.0211383899105322,0.0886632644997637,0.0243606007771229,0.0439951472924169,0.0297812104956087,0.046497293345893,0.0346175836526229,0.0481382844469791,0.0167230070585011,0.0666425024845428,0.021210286150867
"760","25kPa","E2","04","DMSO","04","75/25","Collagen IHyaluronic Acid","C1HA",21.6111111111111,17.9428103831157,2.30077009707926,1.57318747122435,0.120706779617457,NA,0.1428074785049,NA,0.0639449552003617,NA,0.0705328042744759,NA,0.082703815588334,NA,0.109796213035044,NA
"761","25kPa","E2","04","DMSO","05","50/50","Collagen IVFibronectin","C4FN",18.2222222222222,19.7174485615603,2.2084298812715,1.87154684110569,0.119144979411646,NA,0.139998595369759,NA,0.0746887136326927,NA,0.0828183985581726,NA,0.0839199969230588,NA,0.11201940301492,NA
"762","25kPa","E2","04","DMSO","06","25/75","Galectin 3Fibronectin","G3FN",218.111111111111,41.2135360719698,5.21485134274012,0.31513384196459,0.130031583006322,0.04437724009971,0.152456283348172,0.0465617471030326,0.0757902933041298,0.040788510423497,0.0840201525847425,0.0468990692120178,0.0743957486048911,0.0218302867150157,0.0996283866457627,0.0305120395964185
"763","25kPa","E2","04","DMSO","07","25/75","LamininGalectin 3","LNG3",30.3888888888889,NA,3.06685661652037,NA,0.135334610829321,0.0412675807609989,0.158535887532355,0.0433362372567331,0.0863434949181883,0.0293528412956012,0.0964392275885655,0.0340680641734475,0.0947823969241728,0.0150798587368948,0.126073259536144,0.0213591670789424
"764","25kPa","E2","04","DMSO","08","50/50","Collagen IGalectin 3","C1G3",19.5555555555556,16.9279519007928,2.69942775541923,0.994744165754594,0.125558595206645,0.0291895184261366,0.146255332426678,0.0319755606996499,0.0731228469095372,0.0311974765119574,0.0810789688443573,0.0362114437946851,0.0755870612603298,0.0171053146452477,0.100762988302132,0.0240619825103839
"765","25kPa","E2","04","DMSO","09","50/50","Collagen IVTenascin C","C4TC",117.833333333333,50.461756696422,4.1688875649483,0.840089990848306,0.147541813068755,0.0394112912009363,0.170215130792308,0.0403454547007478,0.0817742004097608,0.0468145881491638,0.0908598274933162,0.0532166424682956,0.0840081159865601,0.0217159814202246,0.11266637102308,0.0301314189860211
"766","25kPa","E2","04","DMSO","10","50/50","Tenascin COsteopontin","TCOPN",728.888888888889,296.040350102632,6.51408420081746,0.300857937646232,0.0888972639221441,0.0273681633684684,0.106493005483433,0.030280200857011,0.0566629557703339,0.037233000649552,0.061452786862093,0.0428315477530545,0.0480990900168942,0.0146500257706594,0.0661581344503085,0.0186458859837641
"767","25kPa","E2","04","DMSO","11","50/50","Collagen ILaminin","C1LN",42.8888888888889,57.5538395282578,2.71921755747335,0.648021051140504,0.109435479215338,0.0648487723777118,0.126211797828489,0.0658861946272039,0.0670647701996759,0.0318171233879382,0.0745514314283394,0.0360708669393793,0.0636669237336609,0.0283079028756395,0.0844720266632258,0.0375476858770016
"768","25kPa","E2","04","DMSO","12","50/50","Collagen IDecorin","C1DN",27.8888888888889,26.4910886484074,2.98655029773722,1.2439667375246,0.135329074671829,0.0559418158691813,0.155491865777737,0.0576076271210247,0.0869516233161879,0.0551604091584202,0.0965775539080518,0.0627163479416009,0.0848891095630203,0.0293675362016398,0.114145577411358,0.040701473526711
"769","25kPa","E2","05","10 uM","02","75/25","Tenascin COsteopontin","TCOPN",135.222222222222,27.4043792120894,4.85575951068784,0.241241805052281,0.106367842124803,0.034297524931797,0.126730456925502,0.0368721230412799,0.0486437351567103,0.0293584296377103,0.052159805271689,0.0341125764269193,0.0689576826352225,0.0263142319749915,0.0921019605687859,0.035606305075786
"770","25kPa","E2","05","10 uM","03","25/75","Tenascin CGalectin 3","TCG3",18.5555555555556,19.0554745706086,2.03523079310494,0.81788040170567,0.106100242175333,NA,0.125776278452608,NA,0.0400846980545224,NA,0.0424463291526065,NA,0.0708240259215478,NA,0.0931952037655444,NA
"771","25kPa","E2","05","10 uM","04","75/25","Hyaluronic AcidGalectin 3","HAG3",208,36.2384081082796,5.31315159127939,0.177644448490769,0.0859801392650269,0.0316772610188353,0.103367967671344,0.0345326028612343,0.0386016900445829,0.0316541829966786,0.0401000276004325,0.0361845610632975,0.0470181026504253,0.0188299581492675,0.0636137953874162,0.0241177134718435
"772","25kPa","E2","05","10 uM","05","50/50","Tenascin CHyaluronic Acid","TCHA",8.16666666666667,3.27448045073142,1.66296035160996,0.422127297265134,0.125629883127981,NA,0.146775732355886,NA,0.0694572087573692,NA,0.0767441316946358,NA,0.0808528318744506,NA,0.106848110532473,NA
"773","25kPa","E2","05","10 uM","06","75/25","Tenascin CGalectin 3","TCG3",85.7777777777778,23.3737744776776,4.26049518534788,0.407929712221955,0.123066410700217,0.0426196041725648,0.145268164043557,0.0441243528213471,0.0627445620907801,0.036211130567468,0.0686390084301038,0.0419323747850241,0.0617062456052155,0.0176174070156326,0.0830194656397578,0.0224696500568075
"774","25kPa","E2","05","10 uM","07","50/50","Collagen IVHyaluronic Acid","C4HA",16.1666666666667,30.4968122195674,1.71597750544636,0.925596725349727,0.10930463246306,NA,0.127297516423053,NA,0.0416506976890204,NA,0.0447308023932227,NA,0.0583031357737807,NA,0.0768796104247547,NA
"775","25kPa","E2","05","10 uM","08","50/50","LamininTenascin C","LNTC",15.4444444444444,12.5077753595291,2.1431465446879,1.11560799464908,0.122210996212044,NA,0.143045953876207,NA,0.0487817844620491,NA,0.0521961914354741,NA,0.0572665582518282,NA,0.0765427907340112,NA
"776","25kPa","E2","05","10 uM","09","25/75","Collagen IVLaminin","C4LN",9.33333333333333,10.5514611942296,1.54541539684047,0.534535266288141,0.135895539734105,NA,0.15760609561691,NA,0.0655350468377586,NA,0.0721308083660999,NA,0.0764879514789862,NA,0.101771807655212,NA
"777","25kPa","E2","05","10 uM","10","50/50","Collagen IFibronectin","C1FN",32.5555555555556,17.8387842136795,3.19988846390087,0.623814279766356,0.137648109283359,0.0349767404001299,0.160984042500872,0.0367678246223347,0.0709734966009696,0.032914134513105,0.0784477719626033,0.0382095711104051,0.0812691433910723,0.0196422038331391,0.108125172517392,0.0276771665244775
"778","25kPa","E2","05","10 uM","11","25/75","Collagen ILaminin","C1LN",12.7777777777778,11.8227652339788,1.77504888138704,0.670778813892982,0.127311221543335,NA,0.147983773738477,NA,0.0649664953602041,NA,0.0715494398273316,NA,0.0759095603330476,NA,0.100912992690456,NA
"779","25kPa","E2","05","10 uM","12","75/25","Collagen IFibronectin","C1FN",287,65.7038811639008,5.62316838474031,0.24715629723431,0.0951387686153584,0.0304599802552544,0.114175248771841,0.0327858394019186,0.0427232047701634,0.0256547574357587,0.045111313027896,0.0300671221949357,0.0492118399560002,0.0171918139983114,0.0663734717558809,0.0223412512377375
"780","25kPa","E2","05","DMSO","02","75/25","Tenascin COsteopontin","TCOPN",321.055555555556,50.8696591518188,5.73027373400468,0.185335206169597,0.0925980959260471,0.028292551815806,0.11095673117499,0.0313960415174863,0.0588657739170053,0.0345460907486433,0.0641989909925178,0.0401536728864944,0.0721827757968863,0.0232468014911057,0.0966281134693198,0.0302585449847616
"781","25kPa","E2","05","DMSO","03","25/75","Tenascin CGalectin 3","TCG3",12.3888888888889,9.61191390353081,2.26251645974317,0.896320470923327,0.103455543434698,0.0251127789477102,0.122227403415965,0.0267898811302342,0.0588783130817305,0.0218403111206399,0.0647329045375063,0.0257782820568993,0.0746075130991243,0.0158254012430302,0.0994084486655298,0.0212107491845307
"782","25kPa","E2","05","DMSO","04","75/25","Hyaluronic AcidGalectin 3","HAG3",426.888888888889,130.916427964985,6.02993028597183,0.281323744585059,0.0743258734198733,0.0213543398846108,0.0900113572428708,0.0248266472375913,0.0432908903688489,0.0296500749129947,0.0456085478875423,0.0345331543476306,0.0447173959879725,0.0137246390332717,0.0620182798059113,0.0172439184214805
"783","25kPa","E2","05","DMSO","05","50/50","Tenascin CHyaluronic Acid","TCHA",17.2222222222222,NA,2.44753648903512,NA,0.120899159701602,0.0358519602536886,0.142578472195204,0.0409686127226047,0.0632568531294907,0.0335694588046346,0.0691809277391923,0.0395579348692902,0.0754021802805881,0.0225106437653768,0.100327533626775,0.0277054247360602
"784","25kPa","E2","05","DMSO","06","75/25","Tenascin CGalectin 3","TCG3",161.333333333333,56.0614741947524,4.81684983549318,0.462262304859917,0.131781456490341,0.0365125585208028,0.154565645550824,0.0383176092826237,0.0785493514015625,0.0390850454583868,0.0872172624272914,0.0447745174434365,0.0720971815068415,0.0193932333761155,0.0964442617253684,0.0269660807639095
"785","25kPa","E2","05","DMSO","07","50/50","Collagen IVHyaluronic Acid","C4HA",38.8888888888889,NA,2.95359109255247,NA,0.147779672434263,NA,0.170796184092878,NA,0.0789178430822507,NA,0.0877065184414806,NA,0.0887333581864104,NA,0.118591639098188,NA
"786","25kPa","E2","05","DMSO","08","50/50","LamininTenascin C","LNTC",14.5555555555556,13.6096371083957,2.08830546401492,1.01242373605226,0.15240244591488,NA,0.176275682479802,NA,0.0943098200867947,NA,0.105406155685582,NA,0.0858797864623163,NA,0.113745302057742,NA
"787","25kPa","E2","05","DMSO","09","25/75","Collagen IVLaminin","C4LN",12.3888888888889,7.97565740933693,2.22438708402563,0.912198017481565,0.125110669507254,0.0345302949544402,0.147466377536195,0.0353578205843562,0.0710908380745826,0.0243456449265421,0.0786860982734789,0.028270953658822,0.0751034246160879,0.0178507644594354,0.100759621172292,0.0227559041456704
"788","25kPa","E2","05","DMSO","10","50/50","Collagen IFibronectin","C1FN",40.6666666666667,23.4804883538084,3.46407380828372,0.624990120055399,0.142620254847858,0.0408424495534652,0.165684236981492,0.0419980721388623,0.0818360318008784,0.0357353455250457,0.0910922033627779,0.0412236323805642,0.0815878901639004,0.0169958946299507,0.108527270096669,0.0226098909578502
"789","25kPa","E2","05","DMSO","11","25/75","Collagen ILaminin","C1LN",36.6666666666667,46.3776766223675,2.656356388915,0.935980174844413,0.129246452687077,NA,0.150282936495183,NA,0.0645582003061948,NA,0.0711547734457167,NA,0.0599909197687143,NA,0.0808316123425658,NA
"790","25kPa","E2","05","DMSO","12","75/25","Collagen IFibronectin","C1FN",618.777777777778,294.957435724019,6.36005446582608,0.380028169209885,0.0756845249459359,0.0191317770696121,0.0915814669455869,0.0220681301879583,0.0475353842090074,0.0335557674585498,0.0507246128441732,0.0385474488831651,0.041193325978998,0.0104739920897168,0.0575440424793511,0.0131071953579989
"791","25kPa","E2","06","10 uM","02","75/25","Collagen IVGalectin 3","C4G3",227.222222222222,52.6329005682018,5.40602266782725,0.228174200770409,0.088826369232999,0.0278301989201087,0.106407312251532,0.0306626414862228,0.0387941544926668,0.0250153855153578,0.0404574250043662,0.0293617948234506,0.0586017301301572,0.0227089050748053,0.0791753788178923,0.0303476203103271
"792","25kPa","E2","06","10 uM","03","25/75","LamininTenascin C","LNTC",208.222222222222,32.5644659781862,5.32468739676566,0.154519312661601,0.0848403173471636,0.0294012704180106,0.101928403647282,0.0332346828705096,0.0375480020549764,0.0233310396729058,0.0388609345112288,0.0272994946219544,0.0484618050750318,0.0214718730785431,0.0655803366037239,0.027668021982848
"793","25kPa","E2","06","10 uM","04","25/75","Tenascin CDecorin","TCDN",145.222222222222,31.0948370133836,4.92959839054519,0.224832040780199,0.110436676110389,0.0370260184359345,0.13111761897278,0.0394269542837821,0.0574834005496051,0.0367588236244601,0.0624077287953973,0.042626342581428,0.0584624383958366,0.020538365050278,0.0787118958789901,0.0264000353265681
"794","25kPa","E2","06","10 uM","05","25/75","OsteopontinFibronectin","OPNFN",8.11111111111111,7.03957069398096,1.69452100826874,1.10050181173038,0.0940566586177345,NA,0.110936182006939,NA,0.0300479459845948,NA,0.0305051406579184,NA,0.0589902756316352,NA,0.0780099114409291,NA
"795","25kPa","E2","06","10 uM","06","75/25","Collagen IVHyaluronic Acid","C4HA",8.33333333333333,5.3437398472938,1.82322000365338,0.848640481615315,0.123136447277232,NA,0.143660883784358,NA,0.0652330249331146,NA,0.0718280726487245,NA,0.0736852093772843,NA,0.0982044988378513,NA
"796","25kPa","E2","06","10 uM","07","25/75","Collagen IVTenascin C","C4TC",102.444444444444,28.6104099158952,4.33829442957817,0.262946165749874,0.11608428898353,0.0348318498180667,0.137512101694111,0.0369500701716563,0.0540037068066549,0.0282418030696582,0.0584450410119473,0.0328140665310118,0.061565081427254,0.0193089048134785,0.0822099122987294,0.0245242999776844
"797","25kPa","E2","06","10 uM","08","100","Tenascin C","TC",11.8888888888889,11.9907371657366,1.8432374015722,1.19053596892651,0.130586014247659,NA,0.152309725336484,NA,0.0839006329954304,NA,0.0930004562213269,NA,0.0813219474482651,NA,0.109268769265181,NA
"798","25kPa","E2","06","10 uM","09","50/50","LamininOsteopontin","LNOPN",125.777777777778,38.2404672216924,4.66060159253752,0.334097569125642,0.127742553586613,0.042201097837017,0.150167805273895,0.0437616746605571,0.0593015984032218,0.0355501667990126,0.0646129059979743,0.0407946423586462,0.0648789879614385,0.020323960545297,0.0865592423028619,0.0262614255839154
"799","25kPa","E2","06","10 uM","10","25/75","Tenascin CHyaluronic Acid","TCHA",10.8888888888889,8.67947771086102,1.90670389994395,0.574792923959671,0.135790705279598,0.0514071882249962,0.157924270224368,0.0533070637029456,0.0735516352285458,0.049930558310524,0.0811121315545151,0.0573227965333851,0.0809321169503778,0.0253424776293019,0.106830075280333,0.032912850879377
"800","25kPa","E2","06","10 uM","11","100","Osteopontin","OPN",253.888888888889,36.2077339804633,5.4756504719242,0.172966132166368,0.110225321551686,0.0358162339492132,0.131359819679051,0.0379995556238544,0.0478641779132915,0.0272532856844123,0.0512582123597704,0.0318340504299752,0.0557898540135638,0.0196447133301788,0.0748135980788211,0.0253481379530107
"801","25kPa","E2","06","10 uM","12","25/75","DecorinGalectin 3","DNG3",262.777777777778,65.6708966488708,5.50255438315118,0.243773902111044,0.0922319251430458,0.0299415622197469,0.111007044947239,0.0336219988077981,0.0405687284611184,0.0242418080460709,0.0426465446574172,0.0283948056004562,0.0482734012859233,0.0187449823918701,0.0651188083773807,0.0245585056958477
"802","25kPa","E2","06","DMSO","02","75/25","Collagen IVGalectin 3","C4G3",482.166666666667,78.215869375864,6.1390357059137,0.196595518314019,0.0757950281306229,0.0208457946807974,0.0916652991289983,0.0240071537297626,0.0460966959350009,0.0289878657222174,0.0490383679710641,0.0336947771283564,0.0591315514527423,0.0185668032795461,0.0805631840449437,0.0236499871421438
"803","25kPa","E2","06","DMSO","03","25/75","LamininTenascin C","LNTC",510.666666666667,38.2738669184195,6.21391344542634,0.0870134850337305,0.0746144804538415,0.0228979651538996,0.0898692505799578,0.0261968537316447,0.0439293116942401,0.0284508650286018,0.0464321786049985,0.0333534453455133,0.0464118436349956,0.0143449869411866,0.0640381952148179,0.0177492816996617
"804","25kPa","E2","06","DMSO","04","25/75","Tenascin CDecorin","TCDN",378.888888888889,119.492445135433,5.8932056461857,0.274548333160736,0.0933413802003946,0.0319010902842174,0.111616914338069,0.0347248071830625,0.0572496334006957,0.0386587225562208,0.0622393583734823,0.0445029793344732,0.0531564383220013,0.0180777659230031,0.0722689686579703,0.0231360530374242
"805","25kPa","E2","06","DMSO","05","25/75","OsteopontinFibronectin","OPNFN",16.3333333333333,13.735598518691,2.58426876978262,0.808672500053091,0.141265126428812,0.0539949118145456,0.163318609400972,0.0540181170840836,0.0816789517518351,0.0515425137796058,0.0910606373474336,0.0588581086892856,0.0881428956933282,0.0231463226864809,0.116896685638602,0.0327136587280216
"806","25kPa","E2","06","DMSO","06","75/25","Collagen IVHyaluronic Acid","C4HA",19.1666666666667,13.0575648572006,2.71292415091279,0.798227975122816,0.13505374618843,0.0500473483932764,0.155599242478734,0.0538138183269873,0.0679876532495993,0.0301538228380859,0.0752110292526286,0.0351312708774799,0.0834143152924257,0.0275177812034875,0.110090785101464,0.0371992638397677
"807","25kPa","E2","06","DMSO","07","25/75","Collagen IVTenascin C","C4TC",278.611111111111,89.6136770315286,5.51266616188904,0.622945295818624,0.110555000736535,0.0364152217391645,0.13124525345148,0.0389830255332053,0.0708397679026943,0.0429974681020935,0.0781457743726361,0.0496111282470894,0.0581295314916587,0.019641171655469,0.0787651882381363,0.0248171630476873
"808","25kPa","E2","06","DMSO","08","100","Tenascin C","TC",32.9444444444444,65.820040852143,2.37272406750825,1.52392488452697,0.1181495747793,0.0266443134029112,0.140110671409477,0.028523220177512,0.0706661641878679,0.028901256209243,0.0787160295903102,0.0335587358681352,0.0722561131069775,0.0166437225518818,0.0968791147875007,0.0218188284032318
"809","25kPa","E2","06","DMSO","09","50/50","LamininOsteopontin","LNOPN",201.222222222222,58.9387629474676,5.03450943192466,0.411656900851235,0.133006139423892,0.038138036786703,0.154261963559081,0.0395375892492458,0.0785614181535316,0.0434377238307137,0.0872606257754396,0.0494968872721612,0.0691892849361898,0.0196718442001039,0.0927352815277813,0.0262381270869332
"810","25kPa","E2","06","DMSO","10","25/75","Tenascin CHyaluronic Acid","TCHA",21,19.8382346884887,2.45977180772298,0.891635042991882,0.116110533584972,0.0382471864134335,0.137791141473034,0.0411527019587702,0.0726029381134653,0.0420624464185725,0.0805153224092677,0.0488146266112104,0.0657714374523153,0.0273612181871742,0.0882445590471261,0.0354137741722056
"811","25kPa","E2","06","DMSO","11","100","Osteopontin","OPN",622.666666666667,219.609501919506,6.35076292210936,0.26918112380747,0.085535652338868,0.0241173982048015,0.103263142921975,0.0267839681947048,0.0520461486769618,0.029628720605476,0.0561503091970918,0.0345150431654391,0.0451995494592297,0.0127994735078068,0.0628007381658493,0.0157694302925081
"812","25kPa","E2","06","DMSO","12","25/75","DecorinGalectin 3","DNG3",653.611111111111,119.913626322357,6.44805008705217,0.180353147573332,0.079833784399321,0.0217917103978414,0.0966952600071985,0.0246104791144395,0.0518545070609264,0.03145607778229,0.0559385158537575,0.036411524253034,0.0414949847387699,0.0115177355930572,0.0580957146024205,0.0142833432223263
"813","25kPa","E2","07","10 uM","02","25/75","Collagen ITenascin C","C1TC",12.1111111111111,8.38649708360608,2.30818329007171,0.767970882306754,0.108051409915484,0.0363734363594967,0.127447649490125,0.0416197771789312,0.0482537476556032,0.0276013665268121,0.0521056946445166,0.031696863734516,0.085846259621451,0.0291339758671994,0.114650824312917,0.0440519882810354
"814","25kPa","E2","07","10 uM","03","75/25","LamininHyaluronic Acid","LNHA",138.222222222222,37.2812136187771,4.77613062827817,0.258583235804666,0.112365818044666,0.0332087347053995,0.133025650403112,0.0356868498858355,0.0573289837164071,0.0321740220839288,0.0623406946584675,0.0374179862194547,0.0622378198363546,0.0202664713141648,0.0833900054442173,0.0259473176526207
"815","25kPa","E2","07","10 uM","04","50/50","Collagen IVGalectin 3","C4G3",54.3333333333333,28.0297461042134,3.55950419684657,0.362465157591563,0.123551886741206,0.0451606388030573,0.143968533135287,0.0473867988327133,0.0611046610714383,0.0356151830396362,0.0672219105046309,0.040843297764074,0.0680504741866864,0.0348025706349999,0.0905488025376677,0.0422858208454211
"816","25kPa","E2","07","10 uM","05","50/50","Hyaluronic AcidDecorin","HADN",6.16666666666667,NA,1.75232638848623,NA,0.119626986242293,0.0413948724426643,0.141460738469962,0.0450500800367644,0.0639426212436597,0.0456367858505936,0.0700126733235189,0.0530814647295758,0.0809434135358918,0.0268147409354706,0.107839840216496,0.0339681240522096
"817","25kPa","E2","07","10 uM","06","75/25","LamininTenascin C","LNTC",24.1111111111111,12.9185482500507,2.92751039900342,0.70278342530123,0.134239110792213,0.0426921929610567,0.15661343312119,0.0447522012209681,0.0600047932036823,0.0363189652719235,0.0656992816015494,0.0420611367979628,0.0824198303017747,0.0259983960919277,0.110928073757748,0.0409225677136452
"818","25kPa","E2","07","10 uM","07","50/50","Collagen IHyaluronic Acid","C1HA",205.888888888889,31.8869530964904,5.3096364397019,0.15389881965431,0.0973967590442237,0.0332859125964336,0.11665534878495,0.0357289713307985,0.0410754713618713,0.0267866559241494,0.0431610766901119,0.0312859249157477,0.0510709315735921,0.0193854100645571,0.068552768153287,0.0246742708485578
"819","25kPa","E2","07","10 uM","08","25/75","Collagen IVDecorin","C4DN",252.444444444444,43.4511219648009,5.50387639332648,0.175966783866276,0.0989784070392026,0.0297432358219081,0.11859217061608,0.0322068455443364,0.0425066545590589,0.0248757091773362,0.0448948333887502,0.0290631656685088,0.0521286101113319,0.0197912334499828,0.0698996716838098,0.0253311897815311
"820","25kPa","E2","07","10 uM","09","25/75","DecorinFibronectin","DNFN",70.2222222222222,20.3333333333333,3.80362467304602,0.427456892238202,0.125765453739802,0.0430620334044115,0.148055875006818,0.0462877504947323,0.0655497633348831,0.0424281254010755,0.0719310132092267,0.048901323792577,0.0709792772483246,0.0266639177550482,0.0945238156331139,0.035922874804944
"821","25kPa","E2","07","10 uM","10","25/75","Collagen IVFibronectin","C4FN",11.1111111111111,5.24933858267454,2.06877096000496,0.730529545591173,0.132796725320578,NA,0.153706292712909,NA,0.0767982223225877,NA,0.0851536023972687,NA,0.0822447200130478,NA,0.110505107749719,NA
"822","25kPa","E2","07","10 uM","11","75/25","Tenascin CDecorin","TCDN",11,14.1067359796659,1.45956097065182,1.46554313918111,0.139379352121849,NA,0.161878536838945,NA,0.0630289491742404,NA,0.0694192538004704,NA,0.0786991130540206,NA,0.105244257480179,NA
"823","25kPa","E2","07","10 uM","12","25/75","Collagen IVOsteopontin","C4OPN",11.3333333333333,NA,1.5708309009314,NA,0.121437276025886,NA,0.1424483842074,NA,0.063753977760914,NA,0.07004811026388,NA,0.0807663938367485,NA,0.10552264672782,NA
"824","25kPa","E2","07","DMSO","02","25/75","Collagen ITenascin C","C1TC",13.6666666666667,NA,2.14655429588122,NA,0.14995107242322,0.0231119593513056,0.171990009822486,0.0242254496878244,0.0702296555094131,0.0289138082590971,0.0776468024814974,0.0333602869283616,0.11451731533062,0.0362538160933743,0.152737736904455,0.0499171834048087
"825","25kPa","E2","07","DMSO","03","75/25","LamininHyaluronic Acid","LNHA",368.388888888889,84.915971537881,5.77186031927199,0.245800119044669,0.108840250319261,0.033023025735623,0.129256758191776,0.0356871475957698,0.071811320202526,0.0454801490308484,0.0792810839022214,0.0520788301461507,0.0662063041660236,0.0206892159035321,0.0887599399601834,0.026052582797854
"826","25kPa","E2","07","DMSO","04","50/50","Collagen IVGalectin 3","C4G3",84.1111111111111,43.8684903369656,3.92895809829909,0.520154684773582,0.142329662965059,0.039063934676429,0.16594475778163,0.0406386811860423,0.0883695472974,0.0465893048041021,0.0985836783131983,0.0527835078006116,0.0888552676799224,0.0203418126912076,0.117373807972409,0.0269309339460879
"827","25kPa","E2","07","DMSO","05","50/50","Hyaluronic AcidDecorin","HADN",8.27777777777778,NA,2.0137300190033,NA,0.147757130336969,0.0447560198227658,0.171058966243899,0.0453722383448803,0.101445970455819,0.0644281753937717,0.113518085214759,0.0733053142795568,0.127424192416629,0.0888305134520206,0.176027169118688,0.139091996082804
"828","25kPa","E2","07","DMSO","06","75/25","LamininTenascin C","LNTC",31.1666666666667,19.3261480900877,3.19910672708917,0.553679929061046,0.133627267041603,0.0416040417166829,0.1564875385057,0.0438961227170593,0.0779521195196533,0.0426205150238284,0.0865164383693545,0.0484883647895768,0.0777095494499338,0.0219624018588475,0.1032422050481,0.0276760316801318
"829","25kPa","E2","07","DMSO","07","50/50","Collagen IHyaluronic Acid","C1HA",410.222222222222,104.273145578758,5.94779252283765,0.363702647314747,0.0831381878850116,0.0239528752474207,0.100380571433681,0.0268430323444509,0.0504624718238342,0.0319059505185855,0.0542107423704329,0.0366903363198254,0.0424732212696517,0.0137300444452347,0.0588616222644706,0.0172349032238784
"830","25kPa","E2","07","DMSO","08","25/75","Collagen IVDecorin","C4DN",679.333333333333,216.921388730777,6.47045383115727,0.291203762136182,0.0783602004194936,0.0212491643889071,0.0948750952370778,0.0242938761801582,0.0500240940408903,0.0277669961516348,0.0536759624435951,0.0324841420775582,0.039175399333594,0.0115189187001329,0.0544620711559564,0.0145853944415961
"831","25kPa","E2","07","DMSO","09","25/75","DecorinFibronectin","DNFN",216.5,50.6891397528986,5.34128434851339,0.209446024431113,0.12428166320819,0.0431754718814745,0.145426814485459,0.0449309438870707,0.0748196382568319,0.0454256708495533,0.0827562942163686,0.0521707204898751,0.0638872070707424,0.0210746555366886,0.0856337079783125,0.0275257818189709
"832","25kPa","E2","07","DMSO","10","25/75","Collagen IVFibronectin","C4FN",19.3333333333333,10.847426730182,2.39606302225252,1.41447402777314,0.157473715963642,NA,0.180688766950046,NA,0.0798113125663805,NA,0.0877092101172539,NA,0.077069549756386,NA,0.102168510009203,NA
"833","25kPa","E2","07","DMSO","11","75/25","Tenascin CDecorin","TCDN",38.7777777777778,65.6514364740872,2.67164620242027,1.58197982173726,0.12950511195166,0.0350615458441561,0.150222035140912,0.0367566029686569,0.0691906273108161,0.0367961177170453,0.0761057866502737,0.0427828447288434,0.0792567288269928,0.0227225278750397,0.107393070016105,0.035769593217623
"834","25kPa","E2","07","DMSO","12","25/75","Collagen IVOsteopontin","C4OPN",10.6666666666667,5.15320827791343,1.91902656647448,0.705458646306529,0.104345426464894,NA,0.124122835307797,NA,0.0626310450777901,NA,0.0686964812861559,NA,0.0646506887066684,NA,0.0863137891171514,NA
"835","25kPa","E2","08","10 uM","02","75/25","Galectin 3Fibronectin","G3FN",93.4444444444444,14.5373083249043,4.47173897315422,0.181852625453152,0.123914569900191,0.037738678780315,0.145421261532641,0.0400285333163842,0.0609806124076067,0.0300475438739901,0.0667433325149974,0.0349816718973346,0.0888873671040162,0.0321467196292306,0.119224187303459,0.0491834853102083
"836","25kPa","E2","08","10 uM","03","75/25","OsteopontinDecorin","OPNDN",196.666666666667,30.3845721085919,5.25846890075675,0.172488126468938,0.0996477315249435,0.0287218987613297,0.11866521598767,0.0314298051752431,0.0450483424124849,0.0248498774569279,0.0479456512775886,0.0290825874795166,0.0555497580223261,0.0188050888647395,0.0746692686932771,0.0247051235564703
