"","Metadata_Slide","Metadata_Stiffness","Metadata_Scene","Metadata_Experiment","Metadata_Row","Metadata_Treatment","Metadata_Column","Metadata_Ratio","Metadata_ECMs","Abb_ECM","Nuclei","logNuclei","Mean_Green","SD_Green","Mean_Green_Norm","SD_Green_Norm","Mean_Red","SD_Red","Mean_Red_Norm","SD_Red_Norm","Mean_Orange","SD_Orange","Mean_Orange_Norm","SD_Orange_Norm"
"36","01","1kPa",1,"E1","05","DMSO","04","100","Galectin 3","G3",19,2.94443897916644,0.229105154193395,0.0971656437463555,0.207104262307754,0.0955144164804029,0.15309353319347,0.0981850958764949,0.13863080645271,0.0867007026222246,0.257636915338391,0.0970656192807177,0.208813952566582,0.0737435338270011
"37","01","1kPa",1,"E1","05","DMSO","05","50/50","Collagen IVGalectin 3","C4G3",278,5.62762111369064,0.142207709291972,0.0478717224902531,0.121899456101564,0.044445339253924,0.113234394873475,0.0583569824467964,0.102888146517607,0.0518016512215878,0.102335334265433,0.0330743369515419,0.0813773293348086,0.0286183525037491
"38","01","1kPa",1,"E1","05","DMSO","06","50/50","Hyaluronic AcidFibronectin","HAFN",19,2.94443897916644,0.126809774539452,0.0489550066315697,0.10828417671265,0.0444338694679206,0.0676965003671585,0.0507582574604953,0.0628114469074998,0.0446004769758481,0.108295365201578,0.055706465144346,0.0868782921286614,0.0474197445258189
"39","01","1kPa",1,"E1","05","DMSO","07","75/25","Hyaluronic AcidFibronectin","HAFN",17,2.83321334405622,0.168088170607048,0.0598068269817268,0.146373134673937,0.0551278119103805,0.118272181752556,0.0620760107775326,0.107457404032859,0.05435264569058,0.187940159443392,0.0275292927972314,0.154626019495104,0.0227416097255412
"40","01","1kPa",1,"E1","05","DMSO","08","25/75","Collagen IVFibronectin","C4FN",175,5.16478597392351,0.157576951952249,0.0603388577845856,0.136541576604322,0.0581493524994268,0.132995640260733,0.0746063081465401,0.120536220974603,0.0667370609024688,0.115527374313234,0.039307435688506,0.0926615826144241,0.0338370489730696
"41","01","1kPa",1,"E1","05","DMSO","09","25/75","Hyaluronic AcidOsteopontin","HAOPN",6,1.79175946922805,0.0945891559632512,0.0298634491624202,0.0797768829212523,0.025128491465855,0.0242746270819626,0.0092876633714961,0.0250812414441957,0.00718081878063554,0.070389635443006,0.0117148971109093,0.0536290271732341,0.00957505137016829
"42","01","1kPa",1,"E1","05","DMSO","10","75/25","DecorinGalectin 3","DNG3",19,2.94443897916644,0.181227008538983,0.0825926719557535,0.159900919140556,0.0783346242370267,0.121858656613318,0.0487503841591235,0.110456219457356,0.0429144991254252,0.186584562035578,0.0447789388190655,0.152946468899639,0.0372793221784809
"43","01","1kPa",1,"E1","05","DMSO","11","25/75","Collagen ILaminin","C1LN",211,5.35185813347607,0.229971611625031,0.075196211360472,0.206616406897056,0.0749985937818645,0.202770165941118,0.10547378813661,0.183151875379788,0.0963069788482368,0.17617698842949,0.0431551509557621,0.144409114672113,0.0356373934033883
"44","01","1kPa",1,"E1","05","DMSO","12","75/25","Hyaluronic AcidOsteopontin","HAOPN",67,4.20469261939097,0.187299637728543,0.0765504237885173,0.165510309408352,0.0742865180638962,0.13389439914184,0.101490740818574,0.121668498252737,0.0920680699002447,0.184541567873662,0.0437910443791492,0.151355497576402,0.0354606135477733
"45","01","1kPa",1,"E1","06","DMSO","02","75/25","OsteopontinDecorin","OPNDN",13,2.56494935746154,0.267421921642405,0.11763829341571,0.247205589780931,0.121118424180095,0.198295834299435,0.0969844672089334,0.17860649675241,0.0860175793119685,0.329032945419506,0.117262895592921,0.262877771108538,0.0883393064537667
"46","01","1kPa",1,"E1","06","DMSO","03","25/75","Tenascin CGalectin 3","TCG3",11,2.39789527279837,0.108076672893125,0.041338231683172,0.0913659020905146,0.037548656763555,0.0434462078148805,0.0530715736130764,0.0422360794448685,0.0462240027308995,0.152033564421155,0.0715056279148219,0.122826926346244,0.0600690116598203
"47","01","1kPa",1,"E1","06","DMSO","04","50/50","Tenascin CFibronectin","TCFN",24,3.17805383034795,0.17428296550912,0.0507115857909339,0.151758466045073,0.0466792366669418,0.147024851459161,0.0367745335619626,0.132603962794859,0.0323618074788596,0.138328629190134,0.08047455163411,0.110524428912475,0.065820552373154
"48","01","1kPa",1,"E1","06","DMSO","05","75/25","Tenascin CGalectin 3","TCG3",8,2.07944154167984,0.10939833361589,0.0338053363015017,0.0928266588728247,0.027445974981174,0.0891166690502769,0.040376701949281,0.0815619385115609,0.0355830602128251,0.128446030352445,0.0496107873389725,0.104229968553101,0.0421737377838047
"49","01","1kPa",1,"E1","06","DMSO","06","25/75","Collagen ITenascin C","C1TC",49,3.89182029811063,0.185873761709621,0.0762487553740039,0.164031179127649,0.073013666646725,0.175184874710364,0.0768475752851403,0.157924460228794,0.0686280122211926,0.172739567206151,0.0377793755142106,0.141774246460657,0.0315403077897451
