"","Metadata_Slide","Metadata_Stiffness","Metadata_Scene","Metadata_Experiment","Metadata_Row","Metadata_Treatment","Metadata_Column","Metadata_Ratio","Metadata_ECMs","Abb_ECM","Nuclei","logNuclei","Mean_Green","SD_Green","Mean_Green_Norm","SD_Green_Norm","Mean_Red","SD_Red","Mean_Red_Norm","SD_Red_Norm","Mean_Orange","SD_Orange","Mean_Orange_Norm","SD_Orange_Norm"
"3424","11","1kPa",2,"E1","03","10 uM","11","50/50","LamininFibronectin","LNFN",1,0,0.0608031087623427,NA,0.0540987879906394,NA,0,NA,0,NA,0.0715686306357384,NA,0.0543889190325741,NA
"3425","11","1kPa",2,"E1","03","10 uM","12","25/75","Hyaluronic AcidGalectin 3","HAG3",1,0,0.0808768475407295,NA,0.0677121639100655,NA,0.0180878560600239,NA,0.0199297245587615,NA,0.0677306598788777,NA,0.0513898407895891,NA
"3426","11","1kPa",2,"E1","04","10 uM","03","75/25","OsteopontinGalectin 3","OPNG3",23,3.13549421592915,0.0996427805005701,0.0234200496582232,0.0836562297704991,0.0202361337023006,0.0327664311148054,0.0106519046374261,0.0321229601835928,0.00910249065838474,0.101768461214688,0.0203103389600057,0.0804753229417834,0.017730447696928
"3427","11","1kPa",2,"E1","04","10 uM","04","75/25","Collagen IVHyaluronic Acid","C4HA",260,5.56068163101553,0.099796628142688,0.0234336115150822,0.0838787353817742,0.0200587754976284,0.0348721375927909,0.0235740655639212,0.0340794969638491,0.0204119920772492,0.0805607501324531,0.020633964707815,0.0624894852465873,0.0172752931677344
"3428","11","1kPa",2,"E1","04","10 uM","05","75/25","Galectin 3Fibronectin","G3FN",6,1.79175946922805,0.169236766963487,0.13853031938729,0.152217447293111,0.133895852925925,0.022287038022632,0.0138141803947744,0.0240412654862188,0.0108721533520984,0.349891875084568,0.321939908563751,0.26577841170366,0.236312065900052
"3429","11","1kPa",2,"E1","04","10 uM","06","75/25","Collagen IVOsteopontin","C4OPN",229,5.43372200355424,0.102499944254236,0.030373880196548,0.0862264037114979,0.0276977208675686,0.0327254104455903,0.0168081089775779,0.0322038188959735,0.0144509284662799,0.0805780555607333,0.0521331902596242,0.0619635673845776,0.038522558273462
"3430","11","1kPa",2,"E1","04","10 uM","07","50/50","Collagen IVFibronectin","C4FN",262,5.5683445037611,0.103722495752326,0.0236021491440577,0.0871889843753422,0.0202473227179749,0.0369486718298127,0.0308205605978356,0.0359009506325176,0.0269015766535292,0.0797007027920522,0.0232583120537741,0.0618560868512963,0.0194440490742711
"3431","11","1kPa",2,"E1","04","10 uM","09","50/50","DecorinFibronectin","DNFN",2,0.693147180559945,0.107083915544534,0.0381360595733558,0.0902350217570747,0.0326675400216231,0.0268846443116477,0.00722609083469999,0.0270991104917158,0.00612536975232191,0.139385416148665,0.065113782650786,0.112113552844595,0.0554036991911171
"3432","11","1kPa",2,"E1","04","10 uM","10","25/75","OsteopontinFibronectin","OPNFN",2,0.693147180559945,0.063249333296811,0.000238575332695032,0.0556242067435617,0.000151574712128135,0.0117833427012746,0.00402458849136229,0.0156724330643446,0.00264505302130106,0.0393162406980991,0.000782119067816665,0.0311030984558514,0.000504571944509618
"3433","11","1kPa",2,"E1","04","10 uM","11","50/50","Collagen IOsteopontin","C1OPN",213,5.36129216570943,0.132530303492717,0.0383690771063422,0.112726046860943,0.0347543185890287,0.0451376757370904,0.0292229439618445,0.0429292927883575,0.0253871639300528,0.0805366355535163,0.0216675192119507,0.0625896203931206,0.0180871717589545
"3434","11","1kPa",2,"E1","04","10 uM","12","25/75","Collagen IVGalectin 3","C4G3",214,5.36597601502185,0.101169693568544,0.024451246805378,0.0850395442287991,0.0209734297498669,0.0392416610483601,0.0339879934814883,0.0378093013690281,0.0297916592122435,0.0661774912505606,0.019861112038862,0.0509025716488284,0.0159619937699667
"3435","11","1kPa",2,"E1","05","10 uM","02","50/50","Collagen IVHyaluronic Acid","C4HA",180,5.19295685089021,0.0976342646957615,0.0210403513619112,0.0819694843066548,0.0178711380763395,0.0362069461401964,0.0318999125020016,0.0352596579888684,0.0278411294405117,0.0964194132300059,0.0163397330368359,0.0757513780899595,0.0142685782688057
"3436","11","1kPa",2,"E1","05","10 uM","03","75/25","LamininHyaluronic Acid","LNHA",1,0,0.151782360999552,NA,0.129404925877831,NA,0.00372216705295999,NA,0.00545819293007156,NA,0.0664174166997358,NA,0.0503855247528069,NA
"3437","11","1kPa",2,"E1","05","10 uM","04","100","Galectin 3","G3",1,0,0.0638655478383395,NA,0.0560192272387689,NA,0.00206398361019398,NA,0.00205321833446216,NA,0.0768296079526485,NA,0.0586664551660181,NA
"3438","11","1kPa",2,"E1","05","10 uM","05","50/50","Collagen IVGalectin 3","C4G3",189,5.24174701505964,0.0904405532740433,0.0220529721960331,0.0761750275570028,0.0184635565361428,0.0324583395429847,0.0263532940227238,0.0321004245961233,0.0228254418734011,0.0650178605783517,0.0172434189025624,0.0499133559316005,0.0139040803170383
"3439","11","1kPa",2,"E1","05","10 uM","06","50/50","Hyaluronic AcidFibronectin","HAFN",2,0.693147180559945,0.0506475058107859,0.0270414150291697,0.0456435962661632,0.0200735621138871,0.00147058832226321,0.00207972595001213,0.00168187974515952,0.00237853714588519,0.0460832864887514,0.0277228155343662,0.0360053771191738,0.0195423589455429
"3440","11","1kPa",2,"E1","05","10 uM","07","75/25","Hyaluronic AcidFibronectin","HAFN",4,1.38629436111989,0.112474324031302,0.0619945076456898,0.0964353612168805,0.0551736916594975,0.0080644500852964,0.00689785397776186,0.0110435251400977,0.00673341061367879,0.0688849129056555,0.0243155747622937,0.0532750794886039,0.0200771365282972
"3441","11","1kPa",2,"E1","05","10 uM","08","25/75","Collagen IVFibronectin","C4FN",112,4.71849887129509,0.0999237707278417,0.0188657598444113,0.0837590517849427,0.0160316032024577,0.0286424888343085,0.0126871886054753,0.0286841860615785,0.0108700116945126,0.0640349602434473,0.0143179284941375,0.0490143545404498,0.0110957699870308
"3442","11","1kPa",2,"E1","05","10 uM","10","75/25","DecorinGalectin 3","DNG3",38,3.63758615972639,0.121584612519681,0.0265015550609815,0.102886851632485,0.0224310731131189,0.0082326986929582,0.00502377529118122,0.0122537647164816,0.0048350168219595,0.166306182240195,0.0475345814028149,0.135548673840553,0.0388897512517434
"3443","11","1kPa",2,"E1","05","10 uM","11","25/75","Collagen ILaminin","C1LN",117,4.76217393479776,0.123572287145698,0.0325767193947697,0.104606001261391,0.0292122794642665,0.0406119405661266,0.0267611112430113,0.0389525756009274,0.0232880904424023,0.0701944046266557,0.0194736566339937,0.0541152357280905,0.0158580985182284
"3444","11","1kPa",2,"E1","05","10 uM","12","75/25","Hyaluronic AcidOsteopontin","HAOPN",5,1.6094379124341,0.0465479307137715,0.0197276133004308,0.0435854913107097,0.0139133003707641,0.00126255386304565,0.00282315626302502,0.00232533154922731,0.00519959941429717,0.0503135716627024,0.0521139010637647,0.0414190963293873,0.0420116466408089
"3445","11","1kPa",2,"E1","06","10 uM","02","75/25","OsteopontinDecorin","OPNDN",2,0.693147180559945,0.0742365861152976,0.0093531837423069,0.0630630995581627,0.0065467027511172,0.0251821211717654,0.0113164168732635,0.0258661888503049,0.0093139639093618,0.0580144278559074,0.00777525532201711,0.0441140105410538,0.00574020067403028
"3446","11","1kPa",2,"E1","06","10 uM","03","25/75","Tenascin CGalectin 3","TCG3",5,1.6094379124341,0.0711989369277553,0.0125459076457834,0.0612661608450216,0.00904569616822854,0.0144499405020504,0.0036473644631942,0.0175068043487052,0.0024785862997255,0.0665623058862239,0.0114459678338399,0.050739928953802,0.00893790225478076
"3447","11","1kPa",2,"E1","06","10 uM","04","50/50","Tenascin CFibronectin","TCFN",3,1.09861228866811,0.0971059407853375,0.0129983813214943,0.0810740789339687,0.0109057109902685,0.00263500053519802,0.000908611582529515,0.00316652075402428,0.00181197312518251,0.0620173462977122,0.0129458949934297,0.0472700283179935,0.00995989807029037
"3448","11","1kPa",2,"E1","06","10 uM","06","25/75","Collagen ITenascin C","C1TC",91,4.51085950651685,0.138600860396228,0.0573198474145759,0.119462641291752,0.0513525223931458,0.0454076469867624,0.049520329726607,0.0431744618156278,0.0437157296139437,0.0661354801626686,0.0272049613638024,0.0513056280501794,0.0212515928648948
"3449","11","1kPa",2,"E1","06","10 uM","07","75/25","Collagen IVLaminin","C4LN",169,5.12989871492307,0.0964334091655525,0.0237934802754735,0.0811082153366552,0.0203260725306781,0.0289447049414126,0.0191967836668208,0.0290448397657017,0.0165581412882031,0.0576145070916303,0.0173037259383345,0.0443974529776604,0.0133051810406957
"3450","11","1kPa",2,"E1","06","10 uM","08","50/50","Collagen IFibronectin","C1FN",184,5.21493575760899,0.110655848632097,0.029915313165396,0.0931765343616359,0.0268827984723736,0.0366937161792781,0.0202680322648387,0.0356227570929513,0.0174715809376138,0.059969602811593,0.0154954366387888,0.0460077868745154,0.0121495767593446
"3451","11","1kPa",2,"E1","06","10 uM","09","75/25","Collagen IVTenascin C","C4TC",184,5.21493575760899,0.122120389323642,0.0320989383991826,0.103349098575606,0.0285445798392128,0.0422461793135329,0.0294396900258876,0.0403255490217051,0.0257084868144197,0.0677832295020917,0.0201889746780438,0.0522109754786627,0.0161936954218975
"3452","11","1kPa",2,"E1","06","10 uM","10","50/50","Collagen IVDecorin","C4DN",241,5.48479693349065,0.150073719936879,0.0601721669804219,0.129200836523727,0.0578870732163837,0.0361379711022291,0.0360456824481137,0.0352656054875173,0.0314791188974456,0.124457113656012,0.0875509009825972,0.0983847103939731,0.0709246142381511
"3453","11","1kPa",2,"E1","06","10 uM","11","75/25","Collagen IVFibronectin","C4FN",146,4.98360662170834,0.109160354497874,0.0223968359351008,0.0916601327297713,0.0197508702987249,0.0324476222410905,0.0212690137537755,0.0319628606582043,0.0184322824509077,0.0626259023812633,0.0152220572408442,0.0480023899665236,0.011890668952387
"3454","11","1kPa",2,"E1","06","10 uM","12","25/75","Collagen IVOsteopontin","C4OPN",201,5.30330490805908,0.0957734053428153,0.0193244582722728,0.0803357608105424,0.0163241434376276,0.0340515029346934,0.018869281156928,0.0333815491487651,0.0162043819519114,0.0506679577417031,0.0142302733740165,0.0391795337873308,0.0105920638126582
"3455","11","1kPa",2,"E1","07","10 uM","02","50/50","Tenascin COsteopontin","TCOPN",10,2.30258509299405,0.0797043154897185,0.0268374086145332,0.0684698558116796,0.0208154431548978,0.0229318687110178,0.018467682997276,0.0237956523414408,0.0160286594531598,0.101537108337202,0.0413624068205023,0.0804452799026086,0.0352265616929789
"3456","11","1kPa",2,"E1","07","10 uM","03","25/75","Tenascin CHyaluronic Acid","TCHA",2,0.693147180559945,0.0963103957376839,0.0199454321233061,0.0805491066338258,0.0167057311075137,0.0234725446838506,0.00383734776064896,0.0242023358008389,0.00317658887008066,0.067873015696667,0.0129150713829927,0.0517062470467501,0.0100421414942811
"3457","11","1kPa",2,"E1","07","10 uM","04","50/50","LamininHyaluronic Acid","LNHA",4,1.38629436111989,0.0910043799776833,0.0246961911660378,0.0769852655341528,0.0192297942722566,0.0067297521731808,0.00554129798049792,0.0101892437082198,0.00555422281579192,0.050849451620313,0.00440812477361789,0.0389063073260939,0.00310925600850181
"3458","11","1kPa",2,"E1","07","10 uM","05","25/75","Collagen IDecorin","C1DN",82,4.40671924726425,0.107204247820191,0.0222247951632126,0.0900782045963366,0.0191402001767482,0.0399837687530768,0.0229776690027024,0.0384428916583767,0.0198919430709628,0.0654096221870983,0.0140648297530115,0.0500471527965573,0.0108865141148503
"3459","11","1kPa",2,"E1","07","10 uM","06","75/25","Collagen IFibronectin","C1FN",1,0,0.0664821240941391,NA,0.0576948414103619,NA,0.00196078442968428,NA,0.00187908507844744,NA,0.0567226898191231,NA,0.0431117912559061,NA
"3460","11","1kPa",2,"E1","07","10 uM","07","50/50","Collagen IVTenascin C","C4TC",145,4.97673374242057,0.100386123597585,0.0208493261674343,0.0842045827257106,0.0179435690081669,0.0331212324855709,0.0211075498366619,0.0326143472433067,0.0181826728629604,0.0542242897074766,0.0148742324295169,0.0417557711164481,0.0113888243031166
"3461","11","1kPa",2,"E1","07","10 uM","09","25/75","LamininTenascin C","LNTC",2,0.693147180559945,0.0412373903881919,0.00330878983623665,0.0409978016946307,0.00319078054134737,0.00455594016239047,0.00644307236701288,0.00696696254315308,0.00985277291707244,0.0227028072866447,0.00345261675907268,0.0194304314862724,0.00252710533769153
"3462","11","1kPa",2,"E1","07","10 uM","10","75/25","LamininTenascin C","LNTC",1,0,0.0920610941161227,NA,0.0766751271388866,NA,0.049724927552299,NA,0.046617998649008,NA,0.130056874794297,NA,0.105185370201215,NA
"3463","11","1kPa",2,"E1","07","10 uM","11","25/75","Tenascin CDecorin","TCDN",3,1.09861228866811,0.0901705449521038,0.0245808406549192,0.0761460826578304,0.01950031082497,0.00535297099076672,0.00581143098427065,0.00846188406650237,0.00786649545950283,0.0871111453654101,0.0646188521909904,0.0698234335028402,0.052839188597957
"3464","11","1kPa",2,"E1","07","10 uM","12","25/75","Collagen IVHyaluronic Acid","C4HA",3,1.09861228866811,0.107812997646739,0.0219289696627895,0.0903715039640755,0.019054064018482,0.0508232135616157,0.0276329826988903,0.0477936867774912,0.0240629028477093,0.0870721230518283,0.0344630998248786,0.0682294459915563,0.0294723431501566
"3465","11","1kPa",2,"E1","08","10 uM","02","100","Hyaluronic Acid","HA",2,0.693147180559945,0.0832465686266873,0.0373684916780826,0.0717009149807272,0.0282987930400081,0.019623099877505,0.0212001172400312,0.0218241066046206,0.0167662780228518,0.0915273504117259,0.080634985213149,0.0743802301247866,0.0656375395116778
"3466","11","1kPa",2,"E1","08","10 uM","03","75/25","Hyaluronic AcidDecorin","HADN",10,2.30258509299405,0.090378396323197,0.0317470641486787,0.0770163814914134,0.0260797934448093,0.0174039106610362,0.00747812837547637,0.0195781597603906,0.00566264927560366,0.063364553521967,0.0207166325847219,0.048802630448238,0.0169776609386265
"3467","11","1kPa",2,"E1","08","10 uM","04","75/25","LamininOsteopontin","LNOPN",1,0,0.0407969652404708,NA,0.0408581861138313,NA,0.00359477145442118,NA,0.00486799018467334,NA,0.0272875819355249,NA,0.0228639280355074,NA
"3468","11","1kPa",2,"E1","08","10 uM","05","75/25","Collagen ILaminin","C1LN",377,5.93224518744801,0.0898995275603694,0.0249870573200175,0.0762205015295741,0.0201497577134656,0.0318168431823192,0.0245785404916447,0.0310179155729701,0.0218249799295639,0.0453835530845777,0.015258520484398,0.0353971378196612,0.0110304718361443
"3469","11","1kPa",2,"E1","08","10 uM","06","50/50","Hyaluronic AcidGalectin 3","HAG3",4,1.38629436111989,0.0840560243966482,0.0290570057048268,0.0720121688887296,0.022505552779675,0.00894385688955998,0.0149702706802237,0.0100514278075273,0.0144647223869719,0.0873755035864586,0.0544135845245861,0.0702904782280643,0.044634306491632
"3470","11","1kPa",2,"E1","08","10 uM","07","50/50","Collagen ILaminin","C1LN",281,5.63835466933375,0.107352556949944,0.0268876363520968,0.0903420419999827,0.0235525272915145,0.0349224117971552,0.0259378066221846,0.0341308123595246,0.0225171691500667,0.0531325306960118,0.0162380936463217,0.0410413385810592,0.0123882994258101
"3471","11","1kPa",2,"E1","08","10 uM","08","50/50","Galectin 3Fibronectin","G3FN",3,1.09861228866811,0.116427091852021,0.022288224477956,0.0978479855372246,0.0195854878659126,0.0169365508308494,0.000750177821032232,0.0191112193382634,0.000518590591989279,0.0325625658194093,0.00415945229154323,0.0266298871945189,0.00280691980289353
"3472","11","1kPa",2,"E1","08","10 uM","09","75/25","Tenascin COsteopontin","TCOPN",5,1.6094379124341,0.0537983671011741,0.0150639550056567,0.0489014317320204,0.0110941749982929,0.00262192017297448,0.00193907308450744,0.00449178363883385,0.00443436035807664,0.0349560950865282,0.00806585429354777,0.028076962325636,0.00559984581354722
"3473","11","1kPa",2,"E1","08","10 uM","10","25/75","Collagen IHyaluronic Acid","C1HA",110,4.70048036579242,0.124062435062981,0.0391967610315838,0.10510699837251,0.0360796742695954,0.0393609414709356,0.0393245595368187,0.0380118982323642,0.0344924263389739,0.0728979414405924,0.0215667977575549,0.056385672171222,0.0175427924257229
"3474","11","1kPa",2,"E1","08","10 uM","12","25/75","Tenascin CFibronectin","TCFN",3,1.09861228866811,0.0590769141370536,0.0184728562288673,0.053029157726623,0.0122421943074286,0.00940670384725835,0.00525456651447647,0.0124879130335838,0.00620692839964591,0.0375168307647991,0.0129387443709094,0.0297898723498283,0.00889307139561722
"3475","11","1kPa",2,"E1","09","10 uM","02","50/50","Tenascin CHyaluronic Acid","TCHA",5,1.6094379124341,0.0805349137558848,0.0146063186301546,0.0680905604743733,0.0107861364491122,0.00859793590734739,0.00584308642462876,0.0121389439003673,0.00559967255528236,0.105526076211634,0.0263884761780829,0.0836514880663848,0.0229197047609679
"3476","11","1kPa",2,"E1","09","10 uM","03","75/25","Tenascin CFibronectin","TCFN",2,0.693147180559945,0.0653348149167104,0.00920834592257662,0.0570644573133826,0.00589683602989063,0.0025920369680163,0.00174159363569043,0.00362741624149946,0.00371416917833768,0.0728771531308184,0.0122916045215815,0.0556649775518912,0.00987605600893436
"3477","11","1kPa",2,"E1","09","10 uM","04","50/50","Collagen IDecorin","C1DN",151,5.01727983681492,0.100959089750731,0.0253487738725319,0.084893341422721,0.0219617523418168,0.0342651304102428,0.021438353467268,0.0335318788897627,0.0185513399894521,0.0593397256880466,0.0133429346791504,0.0454193751451967,0.0101279567766517
"3478","11","1kPa",2,"E1","09","10 uM","05","25/75","Hyaluronic AcidDecorin","HADN",3,1.09861228866811,0.111450511213866,0.0466616767518817,0.0943525032988837,0.0411951484973134,0.0029717411183186,0.000649221433061083,0.00355321515030809,0.0011866493995154,0.0474907525671162,0.00996668636196652,0.0367027508308692,0.00685846768789025
"3479","11","1kPa",2,"E1","09","10 uM","06","25/75","LamininHyaluronic Acid","LNHA",4,1.38629436111989,0.0963934838984524,0.0423164091429831,0.0819465791653057,0.036505393020185,0.0499201397862412,0.0684403260220078,0.0464583380320817,0.0603971892575863,0.106631583790115,0.0633266601812719,0.0857306692832897,0.0526132704903951
"3480","11","1kPa",2,"E1","09","10 uM","07","50/50","Collagen ITenascin C","C1TC",120,4.78749174278205,0.125226022984463,0.0339686988901382,0.106026881210668,0.0309136457197301,0.0370180602069484,0.019768080305482,0.0358984510445564,0.0170181101649735,0.0649482965254144,0.0160195360453352,0.0498280073325231,0.0125376545316413
"3481","11","1kPa",2,"E1","09","10 uM","09","25/75","Collagen IFibronectin","C1FN",89,4.48863636973214,0.126816665333559,0.0358869502012076,0.107543958904305,0.0324211831987789,0.0369855075826443,0.0254434846060065,0.035794451170486,0.0221847847966621,0.0726793906109637,0.0164712215362136,0.0559191116215883,0.0132637141840494
"3482","11","1kPa",2,"E1","09","10 uM","10","75/25","Tenascin CDecorin","TCDN",3,1.09861228866811,0.078476290316463,0.00295305520050369,0.0659365263400993,0.00219483266172328,0.0003928139869199,0.000107126301782984,0.00019648258423326,5.36935321962523e-05,0.0584112724167157,0.00474429977718828,0.0443826611537221,0.0035175937542464
"3483","11","1kPa",2,"E1","09","10 uM","11","25/75","Tenascin COsteopontin","TCOPN",2,0.693147180559945,0.065115589928407,0.0263764155664422,0.057597901847025,0.0174731434863511,0.0251006200453144,0.0353589888953901,0.0235008745976007,0.0331659313852226,0.0435014018988503,0.0410003100383738,0.0335012499318375,0.0306106985302738
"3484","11","1kPa",2,"E1","09","10 uM","12","25/75","OsteopontinDecorin","OPNDN",5,1.6094379124341,0.0713456297745772,0.0177961577415386,0.0617878700691178,0.0135073562977001,0.0164661698209438,0.00418389631014044,0.0189251554161504,0.00307448840131202,0.0411489485984602,0.0111543627209708,0.0324730819930825,0.00765928093498356
"3485","11","1kPa",2,"E1","10","10 uM","02","25/75","Collagen IGalectin 3","C1G3",68,4.21950770517611,0.120997729531672,0.0260620079800999,0.102079713501541,0.0232578665799405,0.0417303566440057,0.0245586477804632,0.0399162968539416,0.021341817313982,0.112269880373333,0.0252727276640695,0.0894906636982231,0.0217774327360669
"3486","11","1kPa",2,"E1","10","10 uM","04","50/50","LamininTenascin C","LNTC",7,1.94591014905531,0.08921445506189,0.0197278735517761,0.0751038864479509,0.015994107485866,0.0107320855307564,0.00784898765276369,0.0132691403987478,0.00804538420368215,0.0479095673661637,0.0165347519678921,0.0373769091405665,0.0123148437630186
"3487","11","1kPa",2,"E1","10","10 uM","05","50/50","Collagen IGalectin 3","C1G3",141,4.94875989037817,0.0972809440881936,0.02052648144115,0.0816575246352499,0.0173635018443088,0.0330500261963905,0.0215188625219758,0.0325230682654786,0.0186013669952996,0.0479709187596448,0.0104230592709531,0.0371131107629008,0.00742512247275513
"3488","11","1kPa",2,"E1","10","10 uM","07","75/25","Collagen ICollagen IV","C1C4",163,5.09375020080676,0.139586251587688,0.0854789559546839,0.121164676439014,0.0827324850277151,0.0430941264722594,0.0418456292993774,0.0413493883579829,0.0364963600149801,0.0726598566118148,0.0399356144844106,0.0567180590686902,0.0328817968369351
"3489","11","1kPa",2,"E1","10","10 uM","08","25/75","Collagen IVDecorin","C4DN",141,4.94875989037817,0.113614798269862,0.0303479853267549,0.0959434562103003,0.0265881239597181,0.0317562630179161,0.0224258706575288,0.0314829288267732,0.0193540581475885,0.0611568068901841,0.0194572053577137,0.0471773359515057,0.0151003519006755
"3490","11","1kPa",2,"E1","10","10 uM","09","75/25","DecorinFibronectin","DNFN",6,1.79175946922805,0.120811841378971,0.0772032668639276,0.104782017086386,0.0694295070459248,0.0595985952816354,0.0927146790254426,0.0531855390628695,0.0828540611410871,0.0799084489279474,0.0747655147705695,0.0652257946701413,0.0608579587595275
"3491","11","1kPa",2,"E1","10","10 uM","10","75/25","LamininFibronectin","LNFN",26,3.25809653802148,0.18821857729837,0.0617557104973352,0.164459106972498,0.0579391636653993,0.00516098350911482,0.00394755444932548,0.00872181849679214,0.00445943059850828,0.181317183738071,0.0762995820354109,0.145578165797987,0.0617401259607697
"3492","11","1kPa",2,"E1","10","10 uM","11","75/25","Collagen IHyaluronic Acid","C1HA",148,4.99721227376411,0.114275906848954,0.0355742207322383,0.096588038383749,0.031846550643376,0.0443319376129599,0.0371610058910713,0.042332071328195,0.0323877766155186,0.0620205214251037,0.018984653232281,0.0478141213657916,0.0149430972230453
"3493","11","1kPa",2,"E1","10","10 uM","12","75/25","Collagen IVGalectin 3","C4G3",161,5.08140436498446,0.102021164164865,0.0343222928967565,0.0861663733858967,0.0305204636931679,0.0353202479077123,0.0361591192168956,0.0347239954277036,0.0313953537387756,0.054417131652439,0.0195679475640803,0.0422405174771899,0.0150068348734528
"3494","11","1kPa",2,"E1","11","10 uM","02","50/50","LamininGalectin 3","LNG3",8,2.07944154167984,0.0692236925859185,0.0168479977384581,0.0593269404409246,0.0123299101189897,0.0116253869573943,0.00756377327801444,0.0144847883103769,0.00722156589799929,0.161296251902667,0.0895082108158783,0.129450658709528,0.0723066622483946
"3495","11","1kPa",2,"E1","11","10 uM","03","50/50","OsteopontinFibronectin","OPNFN",2,0.693147180559945,0.0561590482936185,0.029989720840546,0.0498253579639743,0.0216038630091072,0.0101716929278737,0.0117325420093654,0.0109761816635301,0.0130579562810669,0.0403964207345701,0.0146907014568872,0.031869542238591,0.00984761874007049
"3496","11","1kPa",2,"E1","11","10 uM","04","75/25","Collagen ITenascin C","C1TC",200,5.29831736654804,0.0998134339244241,0.0239481148482622,0.0839916069423098,0.0202855399256908,0.042000719982893,0.0336758591218817,0.0402598320998046,0.0293476395469217,0.0512484978372703,0.0127263165290089,0.0395080769521849,0.00939172502736928
"3497","11","1kPa",2,"E1","11","10 uM","05","50/50","Tenascin CGalectin 3","TCG3",3,1.09861228866811,0.0566259299007821,0.0186966694259266,0.0517511072011852,0.0120881380321725,0.00917813970422864,0.00708618630489857,0.0117413302444819,0.00799624474628216,0.0246374114889592,0.0108776861667452,0.0205113323070574,0.00804239288678193
"3498","11","1kPa",2,"E1","11","10 uM","06","25/75","DecorinGalectin 3","DNG3",1,0,0.0824943770394951,NA,0.0689583956386075,NA,0.00372216704506742,NA,0.00545585498063024,NA,0.0334685612148766,NA,0.0272837190897854,NA
"3499","11","1kPa",2,"E1","11","10 uM","07","100","Decorin","DN",1,0,0.0457912468624235,NA,0.0448021900098772,NA,0.00117647065781056,NA,0.000794633689924675,NA,0.0170588243752718,NA,0.0146487831773917,NA
"3500","11","1kPa",2,"E1","11","10 uM","08","25/75","DecorinFibronectin","DNFN",8,2.07944154167984,0.0873824475043432,0.0282848782353112,0.0744161179027495,0.0229503589881302,0.0239632500963307,0.0217978761665796,0.0245165612903185,0.0192275728675988,0.0534056399601694,0.0262425231385148,0.0419019514710858,0.020951222430749
"3501","11","1kPa",2,"E1","11","10 uM","09","100","Osteopontin","OPN",3,1.09861228866811,0.0499357029617115,0.00803341323822272,0.0473663863079678,0.00499608608752463,0.00671707030774483,0.00405108530421383,0.010599051763275,0.0047348529654703,0.0435047215368185,0.0199666839449874,0.0340980162209516,0.0140731988931128
"3502","11","1kPa",2,"E1","11","10 uM","10","25/75","Collagen IVTenascin C","C4TC",172,5.14749447681345,0.125185516156676,0.0351343991673302,0.10608493525206,0.0316944600447073,0.0359142243509617,0.0220805913168162,0.0349835048455272,0.0190550504617103,0.0725496036657266,0.0250957505748587,0.0562121215670831,0.0206695469087077
"3503","11","1kPa",2,"E1","11","10 uM","11","75/25","Collagen IVDecorin","C4DN",147,4.99043258677874,0.116718858196651,0.0323897022683585,0.0985766359172563,0.0289195332294432,0.0360043008387516,0.0261736243089007,0.0351186891899683,0.0226368755138985,0.0704512806172907,0.0211955686106863,0.0544189977157167,0.0172090521776644
"3504","11","1kPa",2,"E1","12","10 uM","02","75/25","LamininDecorin","LNDN",1,0,0.0930758667880037,NA,0.0775201721596861,NA,0.00390166241845806,NA,0.00683703553101485,NA,0.0397531613991194,NA,0.0313874011302996,NA
"3505","11","1kPa",2,"E1","12","10 uM","03","25/75","Galectin 3Fibronectin","G3FN",6,1.79175946922805,0.0604552738597803,0.015562989459999,0.053325221694018,0.0114498520498792,0.0151200812339243,0.00731644865607078,0.0167034840535198,0.00799805806882672,0.0414357396797171,0.0161500973436911,0.0324720097291883,0.0114800815822363
"3506","11","1kPa",2,"E1","12","10 uM","04","25/75","Collagen IVLaminin","C4LN",191,5.25227342804663,0.0880689177749539,0.0216511730797878,0.0744566120781612,0.0175744605214147,0.0295006940736106,0.0177430266907825,0.0295762952978479,0.0151670689287604,0.0477388480291566,0.0124426104084918,0.0370319205949354,0.00890919232019254
"3507","11","1kPa",2,"E1","12","10 uM","05","75/25","Tenascin CHyaluronic Acid","TCHA",22,3.09104245335832,0.0489796973607698,0.0192113224682603,0.0472429944472735,0.014758290586202,0.00472970536062448,0.00740540788562185,0.00704359464851256,0.00716147868642575,0.0193495070267477,0.0245399727465526,0.0158496505001789,0.0197794094061373
"3508","11","1kPa",2,"E1","12","10 uM","06","50/50","Hyaluronic AcidDecorin","HADN",1,0,0.0768299626000824,NA,0.0647086005479582,NA,0.00802413314724197,NA,0.0131146376223025,NA,0.0333635007819304,NA,0.027216812202072,NA
"3509","11","1kPa",2,"E1","12","10 uM","07","50/50","LamininOsteopontin","LNOPN",2,0.693147180559945,0.0850848745138362,0.0273927402930046,0.0721921924137392,0.0212092643577207,0.0201275126571365,0.0169567846836487,0.0223705620899058,0.0129627438158395,0.105480158941157,0.0117867092681832,0.0837510077219193,0.0104796037252634
"3510","11","1kPa",2,"E1","12","10 uM","08","50/50","Collagen IVLaminin","C4LN",293,5.68017260901707,0.09738231949312,0.0266595085357113,0.0821120234520255,0.0227232521427111,0.029113226764535,0.0188445065361109,0.0293080558236619,0.0160799962896012,0.0491054663660817,0.0154518077916602,0.0381354300826161,0.0114461656796247
