,.y.,group1,group2,p,p.adj,p.format,p.signif,method
299,Mean_Red_Norm,C4OPN,G3FN,0.715991275,1,0.71599,ns,Wilcoxon
300,Mean_Red_Norm,C4OPN,C4FN,0.666441673,1,0.66644,ns,Wilcoxon
301,Mean_Red_Norm,C4OPN,C1OPN,0.642179802,1,0.64218,ns,Wilcoxon
302,Mean_Red_Norm,C4OPN,DNFN,0.194570134,1,0.19457,ns,Wilcoxon
303,Mean_Red_Norm,C4OPN,C4G3,0.674607752,1,0.67461,ns,Wilcoxon
304,Mean_Red_Norm,C4OPN,LNHA,0.827230988,1,0.82723,ns,Wilcoxon
305,Mean_Red_Norm,C4OPN,G3,0.351714827,1,0.35171,ns,Wilcoxon
306,Mean_Red_Norm,C4OPN,DNG3,0.429513014,1,0.42951,ns,Wilcoxon
307,Mean_Red_Norm,C4OPN,C1LN,0.349170897,1,0.34917,ns,Wilcoxon
308,Mean_Red_Norm,C4OPN,TCG3,0.682811849,1,0.68281,ns,Wilcoxon
309,Mean_Red_Norm,C4OPN,TCFN,0.783905786,1,0.78391,ns,Wilcoxon
310,Mean_Red_Norm,C4OPN,C1TC,0.057412568,1,0.05741,ns,Wilcoxon
311,Mean_Red_Norm,C4OPN,C4LN,0.871081873,1,0.87108,ns,Wilcoxon
312,Mean_Red_Norm,C4OPN,C1FN,0.254694766,1,0.25469,ns,Wilcoxon
313,Mean_Red_Norm,C4OPN,C4TC,0.083859611,1,0.08386,ns,Wilcoxon
314,Mean_Red_Norm,C4OPN,C4DN,0.924212507,1,0.92421,ns,Wilcoxon
315,Mean_Red_Norm,C4OPN,TCOPN,0.741232281,1,0.74123,ns,Wilcoxon
316,Mean_Red_Norm,C4OPN,TCHA,0.749708984,1,0.74971,ns,Wilcoxon
317,Mean_Red_Norm,C4OPN,C1HA,0.715991275,1,0.71599,ns,Wilcoxon
318,Mean_Red_Norm,C4OPN,LNTC,0.54904612,1,0.54905,ns,Wilcoxon
319,Mean_Red_Norm,C4OPN,HA,0.464053464,1,0.46405,ns,Wilcoxon
320,Mean_Red_Norm,C4OPN,HADN,0.775315012,1,0.77532,ns,Wilcoxon
321,Mean_Red_Norm,C4OPN,LNOPN,0.463031898,1,0.46303,ns,Wilcoxon
322,Mean_Red_Norm,C4OPN,TC,0.316040621,1,0.31604,ns,Wilcoxon
323,Mean_Red_Norm,C4OPN,DN,0.205663927,1,0.20566,ns,Wilcoxon
324,Mean_Red_Norm,C4OPN,OPN,0.805179387,1,0.80518,ns,Wilcoxon
325,Mean_Red_Norm,C1,OPNG3,0.180994475,1,0.18099,ns,Wilcoxon
326,Mean_Red_Norm,C1,C4,0.513722581,1,0.51372,ns,Wilcoxon
327,Mean_Red_Norm,C1,HAOPN,0.878664794,1,0.87866,ns,Wilcoxon
328,Mean_Red_Norm,C1,FN,0.712535076,1,0.71254,ns,Wilcoxon
329,Mean_Red_Norm,C1,OPNDN,0.458337469,1,0.45834,ns,Wilcoxon
330,Mean_Red_Norm,C1,OPNFN,0.402972533,1,0.40297,ns,Wilcoxon
331,Mean_Red_Norm,C1,LNDN,0.223375277,1,0.22338,ns,Wilcoxon
332,Mean_Red_Norm,C1,LNFN,0.402972533,1,0.40297,ns,Wilcoxon
333,Mean_Red_Norm,C1,C1G3,0.21439143,1,0.21439,ns,Wilcoxon
334,Mean_Red_Norm,C1,C4HA,0.934490469,1,0.93449,ns,Wilcoxon
335,Mean_Red_Norm,C1,G3FN,0.934490469,1,0.93449,ns,Wilcoxon
336,Mean_Red_Norm,C1,C4FN,0.629857967,1,0.62986,ns,Wilcoxon
337,Mean_Red_Norm,C1,C1OPN,0.517611005,1,0.51761,ns,Wilcoxon
338,Mean_Red_Norm,C1,DNFN,0.548629136,1,0.54863,ns,Wilcoxon
339,Mean_Red_Norm,C1,C4G3,0.66368967,1,0.66369,ns,Wilcoxon
340,Mean_Red_Norm,C1,LNHA,0.915833606,1,0.91583,ns,Wilcoxon
341,Mean_Red_Norm,C1,G3,0.513722581,1,0.51372,ns,Wilcoxon
342,Mean_Red_Norm,C1,DNG3,0.629857967,1,0.62986,ns,Wilcoxon
343,Mean_Red_Norm,C1,C1LN,0.32766604,1,0.32767,ns,Wilcoxon
344,Mean_Red_Norm,C1,TCG3,0.971899387,1,0.9719,ns,Wilcoxon
345,Mean_Red_Norm,C1,TCFN,0.990631436,1,0.99063,ns,Wilcoxon
346,Mean_Red_Norm,C1,C1TC,0.088843797,1,0.08884,ns,Wilcoxon
347,Mean_Red_Norm,C1,C4LN,0.84175442,1,0.84175,ns,Wilcoxon
348,Mean_Red_Norm,C1,C1FN,0.21439143,1,0.21439,ns,Wilcoxon
349,Mean_Red_Norm,C1,C4TC,0.158534614,1,0.15853,ns,Wilcoxon
350,Mean_Red_Norm,C1,C4DN,0.878664794,1,0.87866,ns,Wilcoxon
351,Mean_Red_Norm,C1,TCOPN,0.971899387,1,0.9719,ns,Wilcoxon
352,Mean_Red_Norm,C1,TCHA,0.990631436,1,0.99063,ns,Wilcoxon
353,Mean_Red_Norm,C1,C1HA,0.715693892,1,0.71569,ns,Wilcoxon
354,Mean_Red_Norm,C1,LNTC,0.715693892,1,0.71569,ns,Wilcoxon
355,Mean_Red_Norm,C1,HA,0.694702525,1,0.6947,ns,Wilcoxon
356,Mean_Red_Norm,C1,HADN,0.878664794,1,0.87866,ns,Wilcoxon
357,Mean_Red_Norm,C1,LNOPN,0.487501269,1,0.4875,ns,Wilcoxon
358,Mean_Red_Norm,C1,TC,0.551167166,1,0.55117,ns,Wilcoxon
359,Mean_Red_Norm,C1,DN,0.44283318,1,0.44283,ns,Wilcoxon
360,Mean_Red_Norm,C1,OPN,0.712535076,1,0.71254,ns,Wilcoxon
361,Mean_Red_Norm,OPNG3,C4,0.66368967,1,0.66369,ns,Wilcoxon
362,Mean_Red_Norm,OPNG3,HAOPN,0.068749044,1,0.06875,ns,Wilcoxon
363,Mean_Red_Norm,OPNG3,FN,0.068122089,1,0.06812,ns,Wilcoxon
364,Mean_Red_Norm,OPNG3,OPNDN,0.014124376,1,0.01412,*,Wilcoxon
365,Mean_Red_Norm,OPNG3,OPNFN,0.497942257,1,0.49794,ns,Wilcoxon
366,Mean_Red_Norm,OPNG3,LNDN,0.741232281,1,0.74123,ns,Wilcoxon
367,Mean_Red_Norm,OPNG3,LNFN,0.366820337,1,0.36682,ns,Wilcoxon
368,Mean_Red_Norm,OPNG3,C1G3,0.5717036,1,0.5717,ns,Wilcoxon
369,Mean_Red_Norm,OPNG3,C4HA,0.047657779,1,0.04766,*,Wilcoxon
370,Mean_Red_Norm,OPNG3,G3FN,0.067026313,1,0.06703,ns,Wilcoxon
371,Mean_Red_Norm,OPNG3,C4FN,0.240844443,1,0.24084,ns,Wilcoxon
372,Mean_Red_Norm,OPNG3,C1OPN,0.245401784,1,0.2454,ns,Wilcoxon
373,Mean_Red_Norm,OPNG3,DNFN,0.004337425,1,0.00434,**,Wilcoxon
374,Mean_Red_Norm,OPNG3,C4G3,0.054471413,1,0.05447,ns,Wilcoxon
375,Mean_Red_Norm,OPNG3,LNHA,0.101514173,1,0.10151,ns,Wilcoxon
376,Mean_Red_Norm,OPNG3,G3,0.029835954,1,0.02984,*,Wilcoxon
377,Mean_Red_Norm,OPNG3,DNG3,0.015554988,1,0.01555,*,Wilcoxon
378,Mean_Red_Norm,OPNG3,C1LN,0.626210225,1,0.62621,ns,Wilcoxon
379,Mean_Red_Norm,OPNG3,TCG3,0.081836926,1,0.08184,ns,Wilcoxon
380,Mean_Red_Norm,OPNG3,TCFN,0.096848043,1,0.09685,ns,Wilcoxon
381,Mean_Red_Norm,OPNG3,C1TC,0.844715487,1,0.84472,ns,Wilcoxon
382,Mean_Red_Norm,OPNG3,C4LN,0.130408051,1,0.13041,ns,Wilcoxon
383,Mean_Red_Norm,OPNG3,C1FN,0.682811849,1,0.68281,ns,Wilcoxon
384,Mean_Red_Norm,OPNG3,C4TC,0.950918595,1,0.95092,ns,Wilcoxon
385,Mean_Red_Norm,OPNG3,C4DN,0.077908807,1,0.07791,ns,Wilcoxon
386,Mean_Red_Norm,OPNG3,TCOPN,0.050293198,1,0.05029,ns,Wilcoxon
387,Mean_Red_Norm,OPNG3,TCHA,0.062067567,1,0.06207,ns,Wilcoxon
388,Mean_Red_Norm,OPNG3,C1HA,0.22752672,1,0.22753,ns,Wilcoxon
389,Mean_Red_Norm,OPNG3,LNTC,0.020000451,1,0.02,*,Wilcoxon
390,Mean_Red_Norm,OPNG3,HA,0.072080602,1,0.07208,ns,Wilcoxon
391,Mean_Red_Norm,OPNG3,HADN,0.103912587,1,0.10391,ns,Wilcoxon
392,Mean_Red_Norm,OPNG3,LNOPN,0.449454594,1,0.44945,ns,Wilcoxon
393,Mean_Red_Norm,OPNG3,TC,0.057671552,1,0.05767,ns,Wilcoxon
394,Mean_Red_Norm,OPNG3,DN,0.01881071,1,0.01881,*,Wilcoxon
395,Mean_Red_Norm,OPNG3,OPN,0.487501269,1,0.4875,ns,Wilcoxon
396,Mean_Red_Norm,C4,HAOPN,0.646685025,1,0.64669,ns,Wilcoxon
397,Mean_Red_Norm,C4,FN,0.241523788,1,0.24152,ns,Wilcoxon
398,Mean_Red_Norm,C4,OPNDN,0.158534614,1,0.15853,ns,Wilcoxon
399,Mean_Red_Norm,C4,OPNFN,0.915833606,1,0.91583,ns,Wilcoxon
400,Mean_Red_Norm,C4,LNDN,0.715693892,1,0.71569,ns,Wilcoxon
401,Mean_Red_Norm,C4,LNFN,0.897221795,1,0.89722,ns,Wilcoxon
402,Mean_Red_Norm,C4,C1G3,0.84175442,1,0.84175,ns,Wilcoxon
403,Mean_Red_Norm,C4,C4HA,0.339557666,1,0.33956,ns,Wilcoxon
404,Mean_Red_Norm,C4,G3FN,0.402972533,1,0.40297,ns,Wilcoxon
405,Mean_Red_Norm,C4,C4FN,0.860172478,1,0.86017,ns,Wilcoxon
406,Mean_Red_Norm,C4,C1OPN,0.805179387,1,0.80518,ns,Wilcoxon
407,Mean_Red_Norm,C4,DNFN,0.13819521,1,0.1382,ns,Wilcoxon
408,Mean_Red_Norm,C4,C4G3,0.351714827,1,0.35171,ns,Wilcoxon
409,Mean_Red_Norm,C4,LNHA,0.458337469,1,0.45834,ns,Wilcoxon
410,Mean_Red_Norm,C4,G3,0.159973019,1,0.15997,ns,Wilcoxon
411,Mean_Red_Norm,C4,DNG3,0.232617551,1,0.23262,ns,Wilcoxon
412,Mean_Red_Norm,C4,C1LN,0.953182357,1,0.95318,ns,Wilcoxon
413,Mean_Red_Norm,C4,TCG3,0.402972533,1,0.40297,ns,Wilcoxon
414,Mean_Red_Norm,C4,TCFN,0.430152095,1,0.43015,ns,Wilcoxon
415,Mean_Red_Norm,C4,C1TC,0.629857967,1,0.62986,ns,Wilcoxon
416,Mean_Red_Norm,C4,C4LN,0.596765263,1,0.59677,ns,Wilcoxon
417,Mean_Red_Norm,C4,C1FN,0.971899387,1,0.9719,ns,Wilcoxon
418,Mean_Red_Norm,C4,C4TC,0.613215774,1,0.61322,ns,Wilcoxon
419,Mean_Red_Norm,C4,C4DN,0.517611005,1,0.51761,ns,Wilcoxon
420,Mean_Red_Norm,C4,TCOPN,0.293590115,1,0.29359,ns,Wilcoxon
421,Mean_Red_Norm,C4,TCHA,0.293590115,1,0.29359,ns,Wilcoxon
422,Mean_Red_Norm,C4,C1HA,0.751108689,1,0.75111,ns,Wilcoxon
423,Mean_Red_Norm,C4,LNTC,0.272206337,1,0.27221,ns,Wilcoxon
424,Mean_Red_Norm,C4,HA,0.260447992,1,0.26045,ns,Wilcoxon
425,Mean_Red_Norm,C4,HADN,0.364136382,1,0.36414,ns,Wilcoxon
426,Mean_Red_Norm,C4,LNOPN,0.860172478,1,0.86017,ns,Wilcoxon
427,Mean_Red_Norm,C4,TC,0.159973019,1,0.15997,ns,Wilcoxon
428,Mean_Red_Norm,C4,DN,0.088733786,1,0.08873,ns,Wilcoxon
429,Mean_Red_Norm,C4,OPN,0.712535076,1,0.71254,ns,Wilcoxon
430,Mean_Red_Norm,HAOPN,FN,0.472798955,1,0.4728,ns,Wilcoxon
431,Mean_Red_Norm,HAOPN,OPNDN,0.310101129,1,0.3101,ns,Wilcoxon
432,Mean_Red_Norm,HAOPN,OPNFN,0.403730565,1,0.40373,ns,Wilcoxon
433,Mean_Red_Norm,HAOPN,LNDN,0.179453636,1,0.17945,ns,Wilcoxon
434,Mean_Red_Norm,HAOPN,LNFN,0.534188246,1,0.53419,ns,Wilcoxon
435,Mean_Red_Norm,HAOPN,C1G3,0.254694766,1,0.25469,ns,Wilcoxon
436,Mean_Red_Norm,HAOPN,C4HA,0.888740268,1,0.88874,ns,Wilcoxon
437,Mean_Red_Norm,HAOPN,G3FN,0.818519785,1,0.81852,ns,Wilcoxon
438,Mean_Red_Norm,HAOPN,C4FN,0.634173989,1,0.63417,ns,Wilcoxon
439,Mean_Red_Norm,HAOPN,C1OPN,0.594790724,1,0.59479,ns,Wilcoxon
440,Mean_Red_Norm,HAOPN,DNFN,0.354993943,1,0.35499,ns,Wilcoxon
441,Mean_Red_Norm,HAOPN,C4G3,0.783905786,1,0.78391,ns,Wilcoxon
442,Mean_Red_Norm,HAOPN,LNHA,0.818519785,1,0.81852,ns,Wilcoxon
443,Mean_Red_Norm,HAOPN,G3,0.472798955,1,0.4728,ns,Wilcoxon
444,Mean_Red_Norm,HAOPN,DNG3,0.332063676,1,0.33206,ns,Wilcoxon
445,Mean_Red_Norm,HAOPN,C1LN,0.231907117,1,0.23191,ns,Wilcoxon
446,Mean_Red_Norm,HAOPN,TCG3,0.827230988,1,0.82723,ns,Wilcoxon
447,Mean_Red_Norm,HAOPN,TCFN,0.827230988,1,0.82723,ns,Wilcoxon
448,Mean_Red_Norm,HAOPN,C1TC,0.065338822,1,0.06534,ns,Wilcoxon
449,Mean_Red_Norm,HAOPN,C4LN,0.888740268,1,0.88874,ns,Wilcoxon
450,Mean_Red_Norm,HAOPN,C1FN,0.186900464,1,0.1869,ns,Wilcoxon
451,Mean_Red_Norm,HAOPN,C4TC,0.077908807,1,0.07791,ns,Wilcoxon
452,Mean_Red_Norm,HAOPN,C4DN,0.871081873,1,0.87108,ns,Wilcoxon
453,Mean_Red_Norm,HAOPN,TCOPN,0.634173989,1,0.63417,ns,Wilcoxon
454,Mean_Red_Norm,HAOPN,TCHA,0.906453354,1,0.90645,ns,Wilcoxon
455,Mean_Red_Norm,HAOPN,C1HA,0.626210225,1,0.62621,ns,Wilcoxon
456,Mean_Red_Norm,HAOPN,LNTC,0.666441673,1,0.66644,ns,Wilcoxon
457,Mean_Red_Norm,HAOPN,HA,0.301738777,1,0.30174,ns,Wilcoxon
458,Mean_Red_Norm,HAOPN,HADN,0.968754792,1,0.96875,ns,Wilcoxon
459,Mean_Red_Norm,HAOPN,LNOPN,0.469904288,1,0.4699,ns,Wilcoxon
460,Mean_Red_Norm,HAOPN,TC,0.351714827,1,0.35171,ns,Wilcoxon
461,Mean_Red_Norm,HAOPN,DN,0.188968125,1,0.18897,ns,Wilcoxon
462,Mean_Red_Norm,HAOPN,OPN,0.733332244,1,0.73333,ns,Wilcoxon
463,Mean_Red_Norm,FN,OPNDN,0.878664794,1,0.87866,ns,Wilcoxon
464,Mean_Red_Norm,FN,OPNFN,0.197190327,1,0.19719,ns,Wilcoxon
465,Mean_Red_Norm,FN,LNDN,0.131869478,1,0.13187,ns,Wilcoxon
466,Mean_Red_Norm,FN,LNFN,0.223375277,1,0.22338,ns,Wilcoxon
467,Mean_Red_Norm,FN,C1G3,0.173266484,1,0.17327,ns,Wilcoxon
468,Mean_Red_Norm,FN,C4HA,0.487501269,1,0.4875,ns,Wilcoxon
469,Mean_Red_Norm,FN,G3FN,0.548629136,1,0.54863,ns,Wilcoxon
470,Mean_Red_Norm,FN,C4FN,0.272206337,1,0.27221,ns,Wilcoxon
471,Mean_Red_Norm,FN,C1OPN,0.282765069,1,0.28277,ns,Wilcoxon
472,Mean_Red_Norm,FN,DNFN,0.915833606,1,0.91583,ns,Wilcoxon
473,Mean_Red_Norm,FN,C4G3,0.548629136,1,0.54863,ns,Wilcoxon
474,Mean_Red_Norm,FN,LNHA,0.339557666,1,0.33956,ns,Wilcoxon
475,Mean_Red_Norm,FN,G3,1,1,1,ns,Wilcoxon
476,Mean_Red_Norm,FN,DNG3,0.860172478,1,0.86017,ns,Wilcoxon
477,Mean_Red_Norm,FN,C1LN,0.103464036,1,0.10346,ns,Wilcoxon
478,Mean_Red_Norm,FN,TCG3,0.629857967,1,0.62986,ns,Wilcoxon
479,Mean_Red_Norm,FN,TCFN,0.472798955,1,0.4728,ns,Wilcoxon
480,Mean_Red_Norm,FN,C1TC,0.04855437,1,0.04855,*,Wilcoxon
481,Mean_Red_Norm,FN,C4LN,0.316040621,1,0.31604,ns,Wilcoxon
482,Mean_Red_Norm,FN,C1FN,0.131869478,1,0.13187,ns,Wilcoxon
483,Mean_Red_Norm,FN,C4TC,0.054490476,1,0.05449,ns,Wilcoxon
484,Mean_Red_Norm,FN,C4DN,0.339557666,1,0.33956,ns,Wilcoxon
485,Mean_Red_Norm,FN,TCOPN,0.66368967,1,0.66369,ns,Wilcoxon
486,Mean_Red_Norm,FN,TCHA,0.564465735,1,0.56447,ns,Wilcoxon
487,Mean_Red_Norm,FN,C1HA,0.261913319,1,0.26191,ns,Wilcoxon
488,Mean_Red_Norm,FN,LNTC,0.629857967,1,0.62986,ns,Wilcoxon
489,Mean_Red_Norm,FN,HA,0.975933341,1,0.97593,ns,Wilcoxon
490,Mean_Red_Norm,FN,HADN,0.472798955,1,0.4728,ns,Wilcoxon
491,Mean_Red_Norm,FN,LNOPN,0.232617551,1,0.23262,ns,Wilcoxon
492,Mean_Red_Norm,FN,TC,0.932300503,1,0.9323,ns,Wilcoxon
493,Mean_Red_Norm,FN,DN,0.589875732,1,0.58988,ns,Wilcoxon
494,Mean_Red_Norm,FN,OPN,0.409510398,1,0.40951,ns,Wilcoxon
495,Mean_Red_Norm,OPNDN,OPNFN,0.103912587,1,0.10391,ns,Wilcoxon
496,Mean_Red_Norm,OPNDN,LNDN,0.035129968,1,0.03513,*,Wilcoxon
497,Mean_Red_Norm,OPNDN,LNFN,0.111375081,1,0.11138,ns,Wilcoxon
498,Mean_Red_Norm,OPNDN,C1G3,0.077908807,1,0.07791,ns,Wilcoxon
499,Mean_Red_Norm,OPNDN,C4HA,0.259430745,1,0.25943,ns,Wilcoxon
500,Mean_Red_Norm,OPNDN,G3FN,0.436103147,1,0.4361,ns,Wilcoxon
501,Mean_Red_Norm,OPNDN,C4FN,0.119248591,1,0.11925,ns,Wilcoxon
502,Mean_Red_Norm,OPNDN,C1OPN,0.103912587,1,0.10391,ns,Wilcoxon
503,Mean_Red_Norm,OPNDN,DNFN,0.950918595,1,0.95092,ns,Wilcoxon
504,Mean_Red_Norm,OPNDN,C4G3,0.483814475,1,0.48381,ns,Wilcoxon
505,Mean_Red_Norm,OPNDN,LNHA,0.223204873,1,0.2232,ns,Wilcoxon
506,Mean_Red_Norm,OPNDN,G3,0.897221795,1,0.89722,ns,Wilcoxon
507,Mean_Red_Norm,OPNDN,DNG3,0.879903699,1,0.8799,ns,Wilcoxon
508,Mean_Red_Norm,OPNDN,C1LN,0.057412568,1,0.05741,ns,Wilcoxon
509,Mean_Red_Norm,OPNDN,TCG3,0.594790724,1,0.59479,ns,Wilcoxon
510,Mean_Red_Norm,OPNDN,TCFN,0.366820337,1,0.36682,ns,Wilcoxon
511,Mean_Red_Norm,OPNDN,C1TC,0.007987793,1,0.00799,**,Wilcoxon
512,Mean_Red_Norm,OPNDN,C4LN,0.186900464,1,0.1869,ns,Wilcoxon
513,Mean_Red_Norm,OPNDN,C1FN,0.032240232,1,0.03224,*,Wilcoxon
514,Mean_Red_Norm,OPNDN,C4TC,0.01199379,1,0.01199,*,Wilcoxon
515,Mean_Red_Norm,OPNDN,C4DN,0.194570134,1,0.19457,ns,Wilcoxon
516,Mean_Red_Norm,OPNDN,TCOPN,0.715991275,1,0.71599,ns,Wilcoxon
517,Mean_Red_Norm,OPNDN,TCHA,0.483814475,1,0.48381,ns,Wilcoxon
518,Mean_Red_Norm,OPNDN,C1HA,0.124732275,1,0.12473,ns,Wilcoxon
519,Mean_Red_Norm,OPNDN,LNTC,0.579352444,1,0.57935,ns,Wilcoxon
520,Mean_Red_Norm,OPNDN,HA,0.794852296,1,0.79485,ns,Wilcoxon
521,Mean_Red_Norm,OPNDN,HADN,0.422980387,1,0.42298,ns,Wilcoxon
522,Mean_Red_Norm,OPNDN,LNOPN,0.130408051,1,0.13041,ns,Wilcoxon
523,Mean_Red_Norm,OPNDN,TC,0.823420279,1,0.82342,ns,Wilcoxon
524,Mean_Red_Norm,OPNDN,DN,0.487501269,1,0.4875,ns,Wilcoxon
525,Mean_Red_Norm,OPNDN,OPN,0.444120626,1,0.44412,ns,Wilcoxon
526,Mean_Red_Norm,OPNFN,LNDN,0.749708984,1,0.74971,ns,Wilcoxon
527,Mean_Red_Norm,OPNFN,LNFN,0.862275858,1,0.86228,ns,Wilcoxon
528,Mean_Red_Norm,OPNFN,C1G3,0.827230988,1,0.82723,ns,Wilcoxon
529,Mean_Red_Norm,OPNFN,C4HA,0.354993943,1,0.35499,ns,Wilcoxon
530,Mean_Red_Norm,OPNFN,G3FN,0.354993943,1,0.35499,ns,Wilcoxon
531,Mean_Red_Norm,OPNFN,C4FN,0.650226884,1,0.65023,ns,Wilcoxon
532,Mean_Red_Norm,OPNFN,C1OPN,0.766751307,1,0.76675,ns,Wilcoxon
533,Mean_Red_Norm,OPNFN,DNFN,0.053048023,1,0.05305,ns,Wilcoxon
534,Mean_Red_Norm,OPNFN,C4G3,0.337705674,1,0.33771,ns,Wilcoxon
535,Mean_Red_Norm,OPNFN,LNHA,0.436103147,1,0.4361,ns,Wilcoxon
536,Mean_Red_Norm,OPNFN,G3,0.14474543,1,0.14475,ns,Wilcoxon
537,Mean_Red_Norm,OPNFN,DNG3,0.111375081,1,0.11138,ns,Wilcoxon
538,Mean_Red_Norm,OPNFN,C1LN,0.818519785,1,0.81852,ns,Wilcoxon
539,Mean_Red_Norm,OPNFN,TCG3,0.294265493,1,0.29427,ns,Wilcoxon
540,Mean_Red_Norm,OPNFN,TCFN,0.410088876,1,0.41009,ns,Wilcoxon
541,Mean_Red_Norm,OPNFN,C1TC,0.332063676,1,0.33206,ns,Wilcoxon
542,Mean_Red_Norm,OPNFN,C4LN,0.650226884,1,0.65023,ns,Wilcoxon
543,Mean_Red_Norm,OPNFN,C1FN,0.758215644,1,0.75822,ns,Wilcoxon
544,Mean_Red_Norm,OPNFN,C4TC,0.463031898,1,0.46303,ns,Wilcoxon
545,Mean_Red_Norm,OPNFN,C4DN,0.422980387,1,0.42298,ns,Wilcoxon
546,Mean_Red_Norm,OPNFN,TCOPN,0.214735873,1,0.21474,ns,Wilcoxon
547,Mean_Red_Norm,OPNFN,TCHA,0.289108068,1,0.28911,ns,Wilcoxon
548,Mean_Red_Norm,OPNFN,C1HA,0.732786477,1,0.73279,ns,Wilcoxon
549,Mean_Red_Norm,OPNFN,LNTC,0.186900464,1,0.1869,ns,Wilcoxon
550,Mean_Red_Norm,OPNFN,HA,0.198697956,1,0.1987,ns,Wilcoxon
551,Mean_Red_Norm,OPNFN,HADN,0.397430905,1,0.39743,ns,Wilcoxon
552,Mean_Red_Norm,OPNFN,LNOPN,0.995535295,1,0.99554,ns,Wilcoxon
553,Mean_Red_Norm,OPNFN,TC,0.180994475,1,0.18099,ns,Wilcoxon
554,Mean_Red_Norm,OPNFN,DN,0.080031481,1,0.08003,ns,Wilcoxon
555,Mean_Red_Norm,OPNFN,OPN,0.934490469,1,0.93449,ns,Wilcoxon
556,Mean_Red_Norm,LNDN,LNFN,0.505086576,1,0.50509,ns,Wilcoxon
557,Mean_Red_Norm,LNDN,C1G3,0.724372501,1,0.72437,ns,Wilcoxon
558,Mean_Red_Norm,LNDN,C4HA,0.081836926,1,0.08184,ns,Wilcoxon
559,Mean_Red_Norm,LNDN,G3FN,0.130408051,1,0.13041,ns,Wilcoxon
560,Mean_Red_Norm,LNDN,C4FN,0.366820337,1,0.36682,ns,Wilcoxon
561,Mean_Red_Norm,LNDN,C1OPN,0.422980387,1,0.42298,ns,Wilcoxon
562,Mean_Red_Norm,LNDN,DNFN,0.013235538,1,0.01324,*,Wilcoxon
563,Mean_Red_Norm,LNDN,C4G3,0.094579342,1,0.09458,ns,Wilcoxon
564,Mean_Red_Norm,LNDN,LNHA,0.21894134,1,0.21894,ns,Wilcoxon
565,Mean_Red_Norm,LNDN,G3,0.064482716,1,0.06448,ns,Wilcoxon
566,Mean_Red_Norm,LNDN,DNG3,0.031322793,1,0.03132,*,Wilcoxon
567,Mean_Red_Norm,LNDN,C1LN,0.915327714,1,0.91533,ns,Wilcoxon
568,Mean_Red_Norm,LNDN,TCG3,0.145461655,1,0.14546,ns,Wilcoxon
569,Mean_Red_Norm,LNDN,TCFN,0.175812937,1,0.17581,ns,Wilcoxon
570,Mean_Red_Norm,LNDN,C1TC,0.594790724,1,0.59479,ns,Wilcoxon
571,Mean_Red_Norm,LNDN,C4LN,0.254694766,1,0.25469,ns,Wilcoxon
572,Mean_Red_Norm,LNDN,C1FN,0.906453354,1,0.90645,ns,Wilcoxon
573,Mean_Red_Norm,LNDN,C4TC,0.749708984,1,0.74971,ns,Wilcoxon
574,Mean_Red_Norm,LNDN,C4DN,0.142350402,1,0.14235,ns,Wilcoxon
575,Mean_Red_Norm,LNDN,TCOPN,0.092352889,1,0.09235,ns,Wilcoxon
576,Mean_Red_Norm,LNDN,TCHA,0.116577623,1,0.11658,ns,Wilcoxon
577,Mean_Red_Norm,LNDN,C1HA,0.403730565,1,0.40373,ns,Wilcoxon
578,Mean_Red_Norm,LNDN,LNTC,0.067026313,1,0.06703,ns,Wilcoxon
579,Mean_Red_Norm,LNDN,HA,0.111444766,1,0.11144,ns,Wilcoxon
580,Mean_Red_Norm,LNDN,HADN,0.22752672,1,0.22753,ns,Wilcoxon
581,Mean_Red_Norm,LNDN,LNOPN,0.691053115,1,0.69105,ns,Wilcoxon
582,Mean_Red_Norm,LNDN,TC,0.064482716,1,0.06448,ns,Wilcoxon
583,Mean_Red_Norm,LNDN,DN,0.035989167,1,0.03599,*,Wilcoxon
584,Mean_Red_Norm,LNDN,OPN,0.769014545,1,0.76901,ns,Wilcoxon
585,Mean_Red_Norm,LNFN,C1G3,0.959834211,1,0.95983,ns,Wilcoxon
586,Mean_Red_Norm,LNFN,C4HA,0.315500879,1,0.3155,ns,Wilcoxon
587,Mean_Red_Norm,LNFN,G3FN,0.403730565,1,0.40373,ns,Wilcoxon
588,Mean_Red_Norm,LNFN,C4FN,0.871081873,1,0.87108,ns,Wilcoxon
589,Mean_Red_Norm,LNFN,C1OPN,0.749708984,1,0.74971,ns,Wilcoxon
590,Mean_Red_Norm,LNFN,DNFN,0.060482811,1,0.06048,ns,Wilcoxon
591,Mean_Red_Norm,LNFN,C4G3,0.337705674,1,0.33771,ns,Wilcoxon
592,Mean_Red_Norm,LNFN,LNHA,0.490851397,1,0.49085,ns,Wilcoxon
593,Mean_Red_Norm,LNFN,G3,0.119875252,1,0.11988,ns,Wilcoxon
594,Mean_Red_Norm,LNFN,DNG3,0.133319117,1,0.13332,ns,Wilcoxon
595,Mean_Red_Norm,LNFN,C1LN,0.766751307,1,0.76675,ns,Wilcoxon
596,Mean_Red_Norm,LNFN,TCG3,0.354993943,1,0.35499,ns,Wilcoxon
597,Mean_Red_Norm,LNFN,TCFN,0.429513014,1,0.42951,ns,Wilcoxon
598,Mean_Red_Norm,LNFN,C1TC,0.289108068,1,0.28911,ns,Wilcoxon
