"",".y.","group1","group2","p","p.adj","p.format","p.signif","method"
"191","Mean_Orange_Norm","HAG3","G3",0.663689669649045,1,"0.66369","ns","Wilcoxon"
"192","Mean_Orange_Norm","HAG3","DNG3",0.783905785703094,1,"0.78391","ns","Wilcoxon"
"193","Mean_Orange_Norm","HAG3","C1LN",0.783905785703094,1,"0.78391","ns","Wilcoxon"
"194","Mean_Orange_Norm","HAG3","TCG3",0.406698717606926,1,"0.40670","ns","Wilcoxon"
"195","Mean_Orange_Norm","HAG3","TCFN",0.732786476675634,1,"0.73279","ns","Wilcoxon"
"196","Mean_Orange_Norm","HAG3","C1TC",0.766751307087181,1,"0.76675","ns","Wilcoxon"
"197","Mean_Orange_Norm","HAG3","C4LN",0.897590511809598,1,"0.89759","ns","Wilcoxon"
"198","Mean_Orange_Norm","HAG3","C1FN",0.862275857672886,1,"0.86228","ns","Wilcoxon"
"199","Mean_Orange_Norm","HAG3","C4TC",0.897590511809598,1,"0.89759","ns","Wilcoxon"
"200","Mean_Orange_Norm","HAG3","C4DN",0.269082428960025,1,"0.26908","ns","Wilcoxon"
"201","Mean_Orange_Norm","HAG3","TCOPN",0.749708984122599,1,"0.74971","ns","Wilcoxon"
"202","Mean_Orange_Norm","HAG3","TCHA",0.127545921952748,1,"0.12755","ns","Wilcoxon"
"203","Mean_Orange_Norm","HAG3","C1HA",0.602578795183032,1,"0.60258","ns","Wilcoxon"
"204","Mean_Orange_Norm","HAG3","LNTC",0.436103146506035,1,"0.43610","ns","Wilcoxon"
"205","Mean_Orange_Norm","HAG3","HA",0.0644827164559267,1,"0.06448","ns","Wilcoxon"
"206","Mean_Orange_Norm","HAG3","HADN",0.959834211465561,1,"0.95983","ns","Wilcoxon"
"207","Mean_Orange_Norm","HAG3","LNOPN",0.650226883938417,1,"0.65023","ns","Wilcoxon"
"208","Mean_Orange_Norm","HAG3","TC",0.805179386797145,1,"0.80518","ns","Wilcoxon"
"209","Mean_Orange_Norm","HAG3","DN",0.327666039630636,1,"0.32767","ns","Wilcoxon"
"210","Mean_Orange_Norm","HAG3","OPN",0.517611005016383,1,"0.51761","ns","Wilcoxon"
"211","Mean_Orange_Norm","LNG3","TCDN",0.0670263131237601,1,"0.06703","ns","Wilcoxon"
"212","Mean_Orange_Norm","LNG3","C4OPN",0.0476577787184141,1,"0.04766","*","Wilcoxon"
"213","Mean_Orange_Norm","LNG3","C1",0.18896812454189,1,"0.18897","ns","Wilcoxon"
"214","Mean_Orange_Norm","LNG3","OPNG3",0.403730565034196,1,"0.40373","ns","Wilcoxon"
"215","Mean_Orange_Norm","LNG3","C4",1,1,"1.00000","ns","Wilcoxon"
"216","Mean_Orange_Norm","LNG3","HAOPN",0.0901681882094608,1,"0.09017","ns","Wilcoxon"
"217","Mean_Orange_Norm","LNG3","FN",0.444120625764159,1,"0.44412","ns","Wilcoxon"
"218","Mean_Orange_Norm","LNG3","OPNDN",0.113953278009681,1,"0.11395","ns","Wilcoxon"
"219","Mean_Orange_Norm","LNG3","OPNFN",0.28401112454078,1,"0.28401","ns","Wilcoxon"
"220","Mean_Orange_Norm","LNG3","LNDN",0.9331066470312,1,"0.93311","ns","Wilcoxon"
"221","Mean_Orange_Norm","LNG3","LNFN",0.148624037809084,1,"0.14862","ns","Wilcoxon"
"222","Mean_Orange_Norm","LNG3","C1G3",0.206498096481519,1,"0.20650","ns","Wilcoxon"
"223","Mean_Orange_Norm","LNG3","C4HA",0.127545921952748,1,"0.12755","ns","Wilcoxon"
"224","Mean_Orange_Norm","LNG3","G3FN",0.139289851139585,1,"0.13929","ns","Wilcoxon"
"225","Mean_Orange_Norm","LNG3","C4FN",0.0171097520512744,1,"0.01711","*","Wilcoxon"
"226","Mean_Orange_Norm","LNG3","C1OPN",0.101514173380211,1,"0.10151","ns","Wilcoxon"
"227","Mean_Orange_Norm","LNG3","DNFN",0.0046705668938834,1,"0.00467","**","Wilcoxon"
"228","Mean_Orange_Norm","LNG3","C4G3",0.00359562939040752,1,"0.00360","**","Wilcoxon"
"229","Mean_Orange_Norm","LNG3","LNHA",0.0212693781589901,1,"0.02127","*","Wilcoxon"
"230","Mean_Orange_Norm","LNG3","G3",0.0245857075231968,1,"0.02459","*","Wilcoxon"
"231","Mean_Orange_Norm","LNG3","DNG3",0.00948497673114757,1,"0.00948","**","Wilcoxon"
"232","Mean_Orange_Norm","LNG3","C1LN",0.0128097055783681,1,"0.01281","*","Wilcoxon"
"233","Mean_Orange_Norm","LNG3","TCG3",0.140137582624368,1,"0.14014","ns","Wilcoxon"
"234","Mean_Orange_Norm","LNG3","TCFN",0.0439202355522263,1,"0.04392","*","Wilcoxon"
"235","Mean_Orange_Norm","LNG3","C1TC",0.0544714132260457,1,"0.05447","ns","Wilcoxon"
"236","Mean_Orange_Norm","LNG3","C4LN",0.0160590310163532,1,"0.01606","*","Wilcoxon"
"237","Mean_Orange_Norm","LNG3","C1FN",0.0382348665576617,1,"0.03823","*","Wilcoxon"
"238","Mean_Orange_Norm","LNG3","C4TC",0.0206265209074269,1,"0.02063","*","Wilcoxon"
"239","Mean_Orange_Norm","LNG3","C4DN",0.00264300002526305,1,"0.00264","**","Wilcoxon"
"240","Mean_Orange_Norm","LNG3","TCOPN",0.00948497673114757,1,"0.00948","**","Wilcoxon"
"241","Mean_Orange_Norm","LNG3","TCHA",0.372823409455144,1,"0.37282","ns","Wilcoxon"
"242","Mean_Orange_Norm","LNG3","C1HA",0.00540614841806958,1,"0.00541","**","Wilcoxon"
"243","Mean_Orange_Norm","LNG3","LNTC",0.00320724000047198,1,"0.00321","**","Wilcoxon"
"244","Mean_Orange_Norm","LNG3","HA",0.805179386797145,1,"0.80518","ns","Wilcoxon"
"245","Mean_Orange_Norm","LNG3","HADN",0.011603150186674,1,"0.01160","*","Wilcoxon"
"246","Mean_Orange_Norm","LNG3","LNOPN",0.0636860724489513,1,"0.06369","ns","Wilcoxon"
"247","Mean_Orange_Norm","LNG3","TC",0.103464035967498,1,"0.10346","ns","Wilcoxon"
"248","Mean_Orange_Norm","LNG3","DN",0.0152740048305274,1,"0.01527","*","Wilcoxon"
"249","Mean_Orange_Norm","LNG3","OPN",0.0230180469310227,1,"0.02302","*","Wilcoxon"
"250","Mean_Orange_Norm","TCDN","C4OPN",0.92421250737285,1,"0.92421","ns","Wilcoxon"
"251","Mean_Orange_Norm","TCDN","C1",0.934490469322327,1,"0.93449","ns","Wilcoxon"
"252","Mean_Orange_Norm","TCDN","OPNG3",0.512283856474465,1,"0.51228","ns","Wilcoxon"
"253","Mean_Orange_Norm","TCDN","C4",0.151523959626979,1,"0.15152","ns","Wilcoxon"
"254","Mean_Orange_Norm","TCDN","HAOPN",0.959834211465561,1,"0.95983","ns","Wilcoxon"
"255","Mean_Orange_Norm","TCDN","FN",0.823420278524008,1,"0.82342","ns","Wilcoxon"
"256","Mean_Orange_Norm","TCDN","OPNDN",0.724372501457536,1,"0.72437","ns","Wilcoxon"
"257","Mean_Orange_Norm","TCDN","OPNFN",0.463031898364332,1,"0.46303","ns","Wilcoxon"
"258","Mean_Orange_Norm","TCDN","LNDN",0.0439202355522263,1,"0.04392","*","Wilcoxon"
"259","Mean_Orange_Norm","TCDN","LNFN",0.724372501457536,1,"0.72437","ns","Wilcoxon"
"260","Mean_Orange_Norm","TCDN","C1G3",0.54159206936963,1,"0.54159","ns","Wilcoxon"
"261","Mean_Orange_Norm","TCDN","C4HA",0.853486711112679,1,"0.85349","ns","Wilcoxon"
"262","Mean_Orange_Norm","TCDN","G3FN",0.556549802849306,1,"0.55655","ns","Wilcoxon"
"263","Mean_Orange_Norm","TCDN","C4FN",0.7753150120193,1,"0.77532","ns","Wilcoxon"
