"","Metadata_ECMs","Metadata_Ratio","Metadata_Stiffness","Metadata_Experiment","Metadata_Slide","Metadata_Block","Metadata_Row","Metadata_Column","Metadata_Treatment","Abb_ECMs","Mean_Nuclei","SD_Nuclei","Mean_logNuclei","SD_logNuclei","Mean_Percent_Positive","SD_Percent_Positive","Mean_Blue","SD_Blue","Mean_Green","SD_Green","Mean_Blue_Area","SD_Blue_Area","Mean_Compactness","SD_Compactness","Mean_Eccentricity","SD_Eccentricity","Mean_Form_Factor","SD_Form_Factor","Mean_MeanRadius","SD_MeanRadius","Mean_Solidity","SD_Solidity","Mean_Neighbors","SD_Neightbors","CollagenI","CollagenIV","Laminin","Hyaluronic_Acid","TenascinC","Osteopontin","Galectin3","Fibronectin","Decorin","Replicate","Conditions","ControlMean","FOC","Condition"
"2229","Hyaluronic AcidFibronectin","25/75","25kPa","BAA3DPe1",3,"5",2,6,"20 uM","HA:FN",3,NA,1.098612289,NA,0,NA,0.094828803,0.036798791,0.029852663,0.015208387,48,19.97498436,0.918753082,0.088859502,0.587906846,0.207252793,1.095353418,0.10750765,1.654216274,0.266719754,0.960560561,0.011151955,1.333333333,0.577350269,0,0,0,0.25,0,0,0,0.75,0,2,"HA:FN 25/75",39,0.0769230769230769,"Hyaluronic AcidFibronectin 25/75"
"2230","Hyaluronic AcidFibronectin","25/75","25kPa","BAA3DPe1",2,"5",2,6,"20 uM","HA:FN",2.66666666666667,2.88675134594813,0.597253156333333,1.03447281175021,0,0,0.123760023,NA,0.00997785366666667,NA,49.9444444433333,NA,0.906900622,NA,0.606474159,NA,1.10877727333333,NA,1.677620558,NA,0.955583018,NA,0.333333333333333,NA,0,0,0,0.25,0,0,0,0.75,0,1,"HA:FN 25/75",39,0.0683760683760684,"Hyaluronic AcidFibronectin 25/75"
"2231","Hyaluronic AcidFibronectin","25/75","25kPa","BAA3DPe1",7,"5",2,6,"20 uM","HA:FN",9.33333333333333,5.85946527708232,2.109312261,0.598544183294316,0,0,0.113369519,0.0221747727148308,0.0108048463333333,0.00353620256561211,49.70297619,12.7677747255458,0.957057701666667,0.182315367471271,0.588905246666667,0.159242163236851,1.06800523833333,0.131582788957666,1.66935575966667,0.162679031041405,0.935886067666667,0.0554997738176661,0.965476190333333,1.03317971205244,0,0,0,0.25,0,0,0,0.75,0,3,"HA:FN 25/75",39,0.239316239316239,"Hyaluronic AcidFibronectin 25/75"
"2232","Hyaluronic AcidFibronectin","25/75","25kPa","BAA3DPe1",17,"1",2,6,"DMSO","HA:FN",27.3333333333333,9.07377172587747,3.27115114333333,0.333431191412488,66.4660612,11.5591758086672,0.354156984,0.130755250480293,0.225488297,0.168728981599107,117.9019039,64.7330040109778,1.11958295,0.142974976817794,0.654557045,0.142674503882328,0.905936512333333,0.103824052304506,2.17357552633333,0.445953664329452,0.921009341333333,0.0420412372437458,2.185797133,1.64670643652684,0,0,0,0.25,0,0,0,0.75,0,3,"HA:FN 25/75",39,0.700854700854701,"Hyaluronic AcidFibronectin 25/75"
"2233","Hyaluronic AcidFibronectin","25/75","25kPa","BAA3DPe1",5,"2",2,6,"10 uM","HA:FN",13.5,16.2634559672906,1.956011503,1.7859598516095,0,0,0.123398325,0.0207826472039316,0.011915544,0.00524936346073698,40.41,11.7344223014846,1.008357527,0.071543014778146,0.72227237,0.111009755008068,0.9998203425,0.0699302536106386,1.501776275,0.13946115843265,0.910984825,0.0285703956600182,0.82,0.673300329125818,0,0,0,0.25,0,0,0,0.75,0,1,"HA:FN 25/75",39,0.346153846153846,"Hyaluronic AcidFibronectin 25/75"
"2234","Hyaluronic AcidFibronectin","25/75","25kPa","BAA3DPe1",13,"2",2,6,"10 uM","HA:FN",9.66666666666667,3.05505046330389,2.23602802766667,0.311338507252231,0,0,0.124952763666667,0.0220124527803845,0.0156037016666667,0.00578366394552919,62.1277981266667,24.7165514622664,0.967606992666667,0.100037162248009,0.571332151666667,0.151916106117673,1.042932585,0.0912722627500018,1.786515163,0.221267454636744,0.936353391333333,0.0413368469414901,1.247863248,1.2793561416667,0,0,0,0.25,0,0,0,0.75,0,2,"HA:FN 25/75",39,0.247863247863248,"Hyaluronic AcidFibronectin 25/75"
"2235","Hyaluronic AcidFibronectin","25/75","25kPa","BAA3DPe2",6,"2",5,12,"10 uM","HA:FN",8.33333333333333,3.05505046330389,2.06818592066667,0.409761496055944,10.37037037,10.020555006232,0.177361934666667,0.0560572100290786,0.0463459563333333,0.0521140249437973,102.509764303333,46.0395654041581,0.998656611666667,0.0850503461004369,0.555349030666667,0.161746840095658,1.008116152,0.0810979822175683,2.16709797366667,0.337638934725045,0.952714578333333,0.0216387538715768,0.552188552,0.862909494023503,0,0,0,0.25,0,0,0,0.75,0,2,"HA:FN 25/75",113.444444444444,0.0734573947110676,"Hyaluronic AcidFibronectin 25/75"
"2236","Hyaluronic AcidFibronectin","25/75","25kPa","BAA3DPe2",4,"2",5,12,"10 uM","HA:FN",6.5,7.77817459305202,1.242453325,1.75709434283055,0,0,0.138554107,NA,0.0374259825,NA,104.333333335,NA,0.9452241845,NA,0.4660857935,NA,1.060713074,NA,2.2689545965,NA,0.9656842425,NA,0.1666666665,NA,0,0,0,0.25,0,0,0,0.75,0,1,"HA:FN 25/75",113.444444444444,0.0572967678746327,"Hyaluronic AcidFibronectin 25/75"
"2237","Hyaluronic AcidFibronectin","25/75","25kPa","BAA3DPe2",7,"2",5,12,"10 uM","HA:FN",155.333333333333,102.402799440901,4.90035525166667,0.658423926803604,0.370370370333333,0.641500299035434,0.126945127666667,0.0291595446753167,0.047198725,0.00984723470868639,123.605246796667,50.8089917917944,1.00223176566667,0.0943105921412209,0.511974739666667,0.164846339999921,1.00599916166667,0.0880588067368126,2.33274340733333,0.350558124778285,0.949615672333333,0.0272013994749529,0.711039338666667,0.869455441945656,0,0,0,0.25,0,0,0,0.75,0,3,"HA:FN 25/75",113.444444444444,1.3692458374143,"Hyaluronic AcidFibronectin 25/75"
"2238","Hyaluronic AcidFibronectin","25/75","25kPa","BAA3DPe2",3,"1",5,12,"DMSO","HA:FN",45,32.5115364140177,3.45799701933333,1.1970176086221,67.5682991866667,47.7324227803615,0.170705605,0.0704344130222927,0.262177328333333,0.132135238873735,93.2525195633333,53.2664985260647,1.12709010466667,0.209212170158561,0.689286394666667,0.147856518986821,0.912134748666667,0.139384486387254,1.962100679,0.383334936238169,0.916675909,0.0463671950629957,2.36827419633333,1.62762039575456,0,0,0,0.25,0,0,0,0.75,0,1,"HA:FN 25/75",113.444444444444,0.396669931439765,"Hyaluronic AcidFibronectin 25/75"
"2239","Hyaluronic AcidFibronectin","25/75","25kPa","BAA3DPe2",18,"1",5,12,"DMSO","HA:FN",273.666666666667,95.2382976188326,5.57111811033333,0.350706160472612,90.7624483033333,3.68887266727648,0.293864959,0.117886514332808,0.222086772666667,0.10740636915242,108.5971806,54.6932529483414,1.14804456966667,0.185116569168375,0.678219959666667,0.143033837008289,0.890032387666667,0.12115743857017,2.07657606833333,0.365626569253945,0.912159344666667,0.0496464988180908,3.31783181733333,1.94138545109242,0,0,0,0.25,0,0,0,0.75,0,3,"HA:FN 25/75",113.444444444444,2.41234084231146,"Hyaluronic AcidFibronectin 25/75"
"2240","Hyaluronic AcidFibronectin","25/75","25kPa","BAA3DPe2",12,"5",5,12,"20 uM","HA:FN",13,8.71779788708135,2.42620964733333,0.626979413491174,8.69565217333333,15.0613113691601,0.148728526333333,0.0593171838524504,0.0426846516666667,0.0192342703111609,90.5557856066667,88.3805179784344,1.01258178433333,0.181851161554789,0.583327610333333,0.192416278516133,1.01434530966667,0.148342321968626,1.97461636133333,0.540229236308331,0.942322916,0.0390553637024026,0.624798711666667,0.865983143029792,0,0,0,0.25,0,0,0,0.75,0,2,"HA:FN 25/75",113.444444444444,0.114593535749265,"Hyaluronic AcidFibronectin 25/75"
"2241","Hyaluronic AcidFibronectin","25/75","25kPa","BAA3DPe2",13,"5",5,12,"20 uM","HA:FN",112.333333333333,45.2364160089339,4.665499297,0.413388022744739,1.575433912,1.4510417270037,0.156807024333333,0.0474892579955533,0.03529227,0.0141783266491731,83.9961615466667,43.5637952680099,0.951906410666667,0.0905338456618249,0.444170969333333,0.166627025007163,1.060286019,0.0943042043971094,2.01788706266667,0.295926855624697,0.950321551,0.0271468334353244,0.508939697666667,0.71367291351894,0,0,0,0.25,0,0,0,0.75,0,3,"HA:FN 25/75",113.444444444444,0.990205680705191,"Hyaluronic AcidFibronectin 25/75"
"2242","Hyaluronic AcidFibronectin","25/75","25kPa","BAA3DPe2",11,"5",5,12,"20 uM","HA:FN",10.6666666666667,3.51188458428425,2.32762091733333,0.351876565616887,2.380952381,4.12393049429409,0.145816789,0.0467745559395432,0.0279612213333333,0.0192666817099044,83.0346320366667,37.0567672067882,0.962031015666667,0.0888389232577822,0.448884502666667,0.182905456427495,1.04704376133333,0.0860565235490421,2.025632493,0.380689853445167,0.950259259666667,0.0280526657229506,0.419913419666667,0.544765910231807,0,0,0,0.25,0,0,0,0.75,0,1,"HA:FN 25/75",113.444444444444,0.0940254652301665,"Hyaluronic AcidFibronectin 25/75"
"2243","Hyaluronic AcidFibronectin","25/75","25kPa","BAA3DPe2",16,"1",5,12,"DMSO","HA:FN",21.6666666666667,4.16333199893227,3.062527795,0.202921071498085,89.9232736566667,8.62799010269273,0.219830379333333,0.0671350759063764,0.249849557333333,0.118147367807232,135.974219933333,58.3425462633685,1.09298751066667,0.114438355299187,0.624060824,0.159357201364367,0.924001404333333,0.0909271011310281,2.338880149,0.416184120822786,0.936228293,0.0268155885395581,1.27928388766667,0.895128052589133,0,0,0,0.25,0,0,0,0.75,0,2,"HA:FN 25/75",113.444444444444,0.190989226248776,"Hyaluronic AcidFibronectin 25/75"
"2244","Hyaluronic AcidFibronectin","50/50","1kPa","BAA3DPe1",9,"6",4,7,"20 uM","HA:FN",25,29.5127091267474,2.72396066866667,1.19973466632214,0,0,0.119617821,0.0297562463282789,0.0113751516666667,0.00543542617293925,57.9435028233333,41.3482789217103,0.941789218666667,0.130762475876131,0.565151141,0.117198616424532,1.07932171633333,0.136582174841517,1.72003120866667,0.364562348204945,0.938013191333333,0.0484288598379451,0.447834275,0.734440597467878,0,0,0,0.5,0,0,0,0.5,0,3,"HA:FN 50/50",12.2222222222222,2.04545454545455,"Hyaluronic AcidFibronectin 50/50"
"2245","Hyaluronic AcidFibronectin","50/50","1kPa","BAA3DPe1",15,"4",4,7,"10 uM","HA:FN",12.6666666666667,10.4083299973307,1.93903705333333,1.68475087390513,0,0,0.114312549666667,NA,0.012228244,NA,58.0644841266667,NA,0.955052993333333,NA,0.596661738333333,NA,1.07000256633333,NA,1.746229515,NA,0.954188826,NA,1.55753968266667,NA,0,0,0,0.5,0,0,0,0.5,0,3,"HA:FN 50/50",12.2222222222222,1.03636363636364,"Hyaluronic AcidFibronectin 50/50"
"2246","Hyaluronic AcidFibronectin","50/50","1kPa","BAA3DPe1",16,"3",4,7,"DMSO","HA:FN",9.33333333333333,4.50924975282289,2.148573273,0.516530975369667,79.8412698433333,13.0959595758278,0.268541021,0.160061174996358,0.228199276333333,0.165840785729552,102.075661386667,79.7129368316237,1.08867837266667,0.161528327176258,0.669621713,0.150881017507792,0.934941231333333,0.116476686082092,2.01353409966667,0.434626807638133,0.920186032,0.034985480465948,2.26455026433333,1.39785870318559,0,0,0,0.5,0,0,0,0.5,0,2,"HA:FN 50/50",12.2222222222222,0.763636363636364,"Hyaluronic AcidFibronectin 50/50"
"2247","Hyaluronic AcidFibronectin","50/50","1kPa","BAA3DPe1",18,"3",4,7,"DMSO","HA:FN",10,12.7279220613579,1.4722194895,2.08203276884089,86.842105265,18.6080731865145,0.3548715955,NA,0.200903112,NA,116.57894735,NA,1.048380085,NA,0.6173291725,NA,0.9605120775,NA,2.2644337135,NA,0.941032314,NA,1.157894737,NA,0,0,0,0.5,0,0,0,0.5,0,3,"HA:FN 50/50",12.2222222222222,0.818181818181818,"Hyaluronic AcidFibronectin 50/50"
"2248","Hyaluronic AcidFibronectin","50/50","1kPa","BAA3DPe1",6,"4",4,7,"10 uM","HA:FN",15.3333333333333,10.0664459136943,2.56297111233333,0.736123586342669,0,0,0.119552375333333,0.0284108207071453,0.009635194,0.00371860365834014,68.35958486,43.2671607999312,0.954292394333333,0.138140582177304,0.541431561666667,0.22643853694933,1.06742217766667,0.13673465561374,1.831579542,0.312500642393623,0.950713753,0.03134286524158,0.369963369666667,0.529842052422871,0,0,0,0.5,0,0,0,0.5,0,2,"HA:FN 50/50",12.2222222222222,1.25454545454545,"Hyaluronic AcidFibronectin 50/50"
"2249","Hyaluronic AcidFibronectin","50/50","1kPa","BAA3DPe1",12,"3",4,7,"DMSO","HA:FN",17.3333333333333,12.7410099024109,2.68695191766667,0.681869161875673,83.6174242433333,14.442141677657,0.297463704,0.169515982634534,0.156734047,0.0916742163423264,102.5246212,58.4919501762789,1.15411133566667,0.178464343419248,0.721103263,0.125241117451874,0.883917805333333,0.114311814022022,2.002297662,0.401206778228369,0.908996475666667,0.0570613582947971,1.570496633,1.00611387236528,0,0,0,0.5,0,0,0,0.5,0,1,"HA:FN 50/50",12.2222222222222,1.41818181818182,"Hyaluronic AcidFibronectin 50/50"
"2250","Hyaluronic AcidFibronectin","50/50","1kPa","BAA3DPe1",8,"6",4,7,"20 uM","HA:FN",22,24.0416305603426,2.636499779,1.45248482170763,0,0,0.175418868,0.0792335685128331,0.0093361455,0.00719884271433267,66.50769231,33.5764310293122,0.949082051,0.134979935895881,0.4765092015,0.216321490844159,1.0740785915,0.168261962484994,1.833806664,0.348806668999491,0.9398411255,0.0345043353346742,0.8666666665,0.874091006693388,0,0,0,0.5,0,0,0,0.5,0,2,"HA:FN 50/50",12.2222222222222,1.8,"Hyaluronic AcidFibronectin 50/50"
"2251","Hyaluronic AcidFibronectin","50/50","1kPa","BAA3DPe1",1,"6",4,7,"20 uM","HA:FN",13.6666666666667,11.0151410945722,1.99632047233333,1.72958831687897,49.1228070166667,50.0230786996365,0.143801249,NA,0.064358095,NA,127.496240603333,NA,0.997292034333333,NA,0.554212533333333,NA,1.01168452066667,NA,2.323478415,NA,0.949902025,NA,0.404344193666667,NA,0,0,0,0.5,0,0,0,0.5,0,1,"HA:FN 50/50",12.2222222222222,1.11818181818182,"Hyaluronic AcidFibronectin 50/50"
"2252","Hyaluronic AcidFibronectin","50/50","1kPa","BAA3DPe1",4,"4",4,7,"10 uM","HA:FN",15.5,12.0208152801713,2.5619819895,0.871257152231254,0,0,0.1417986385,0.0307913672678155,0.009126743,0.00603162460411973,68.604166665,44.7661293878563,0.938814806,0.11372140749077,0.5268662985,0.168954789818241,1.0825444985,0.133234535160535,1.843136704,0.422251613594102,0.9542381965,0.0329332976247188,1.142857143,1.22896377728582,0,0,0,0.5,0,0,0,0.5,0,1,"HA:FN 50/50",12.2222222222222,1.26818181818182,"Hyaluronic AcidFibronectin 50/50"
"2253","Hyaluronic AcidFibronectin","50/50","1kPa","BAA3DPe2",15,"6",4,10,"20 uM","HA:FN",93.6666666666667,46.7154506917501,4.462947414,0.468696203400305,7.62333762333333,2.65248228037296,0.16353826,0.0551123352887538,0.0343759973333333,0.0316444758154363,71.3866151866667,28.3136924697516,0.953216590666667,0.107175956893723,0.516487751,0.16255696452632,1.060623755,0.101752458659963,1.90484026666667,0.275782580371224,0.948086229666667,0.0338239459657238,0.650039835333333,1.03973395203284,0,0,0,0.5,0,0,0,0.5,0,3,"HA:FN 50/50",345.111111111111,0.271410173857051,"Hyaluronic AcidFibronectin 50/50"
"2254","Hyaluronic AcidFibronectin","50/50","1kPa","BAA3DPe2",2,"3",4,10,"DMSO","HA:FN",377.333333333333,169.780250127432,5.84593321433333,0.542786880758463,94.3255342966667,3.15090862433694,0.339305099666667,0.142196598386244,0.427671903,0.196449911214568,98.5578270033333,49.2449989096006,1.14861968533333,0.184093386177539,0.669701167666667,0.14845107020416,0.890440614333333,0.122529911986989,1.99683093133333,0.340470323541829,0.907238708333333,0.0490341067193113,4.59640203733333,2.18375319033325,0,0,0,0.5,0,0,0,0.5,0,2,"HA:FN 50/50",345.111111111111,1.09336767546684,"Hyaluronic AcidFibronectin 50/50"
"2255","Hyaluronic AcidFibronectin","50/50","1kPa","BAA3DPe2",14,"6",4,10,"20 uM","HA:FN",108.333333333333,67.0397891802572,4.47147859933333,0.898725711961978,0.675925925666667,0.666859539830667,0.168904360333333,0.060226977799774,0.025068768,0.0129494362100265,68.9201523266667,27.160036362739,0.968381261333333,0.160665256828976,0.510259719333333,0.185472445175508,1.05349981666667,0.122739410986773,1.87554471233333,0.272043260563208,0.945056283,0.0376621612130488,0.763291517333333,1.04580996676459,0,0,0,0.5,0,0,0,0.5,0,2,"HA:FN 50/50",345.111111111111,0.313908564069543,"Hyaluronic AcidFibronectin 50/50"
"2256","Hyaluronic AcidFibronectin","50/50","1kPa","BAA3DPe2",1,"3",4,10,"DMSO","HA:FN",346.333333333333,178.354515875919,5.75319399033333,0.540294880977343,89.8463695533333,4.15517165823655,0.257444272333333,0.100003014194493,0.429474114,0.195370909896386,100.958522306667,45.5928026123972,1.12313328366667,0.17028437939165,0.657128918666667,0.144602866325334,0.907457402666667,0.113880682859422,2.048431868,0.32951689598802,0.915162659,0.0469329241071148,3.82447447466667,1.94646780000317,0,0,0,0.5,0,0,0,0.5,0,1,"HA:FN 50/50",345.111111111111,1.00354153251771,"Hyaluronic AcidFibronectin 50/50"
"2257","Hyaluronic AcidFibronectin","50/50","1kPa","BAA3DPe2",9,"4",4,10,"10 uM","HA:FN",214,83.1624915451672,5.309745859,0.422073153665761,3.394113327,3.03825479143585,0.179219339333333,0.0456841277263257,0.0337197593333333,0.0189128734903847,91.38198052,36.6393051052976,1.008166752,0.109682526187543,0.598895409666667,0.148012741811933,1.001851747,0.0926390185919469,2.06376927066667,0.292819651100521,0.941916333333333,0.0348304562433692,1.02232271666667,1.10799731614706,0,0,0,0.5,0,0,0,0.5,0,3,"HA:FN 50/50",345.111111111111,0.620090148100451,"Hyaluronic AcidFibronectin 50/50"
"2258","Hyaluronic AcidFibronectin","50/50","1kPa","BAA3DPe2",8,"4",4,10,"10 uM","HA:FN",180.333333333333,91.7623742790766,5.08200439133333,0.619707462361589,0.769230769333333,1.33234677523063,0.187309001333333,0.0450138397047509,0.0330006403333333,0.0116806941711255,84.35635285,30.9563745233529,1.00493484266667,0.106580685527662,0.589547826666667,0.156171416827067,1.00480173733333,0.0928861617766128,2.00369473766667,0.274239061150287,0.939202526,0.0343869364447548,0.998590381333333,0.969393849997298,0,0,0,0.5,0,0,0,0.5,0,2,"HA:FN 50/50",345.111111111111,0.522537025112685,"Hyaluronic AcidFibronectin 50/50"
"2259","Hyaluronic AcidFibronectin","50/50","1kPa","BAA3DPe2",17,"3",4,10,"DMSO","HA:FN",311.666666666667,86.754442729657,5.71573393133333,0.28136727336524,88.56536335,1.23321371528002,0.305067211333333,0.130732126061104,0.241684985666667,0.127864788477928,106.839056766667,51.6535386493506,1.14770436333333,0.179018861852109,0.665553150333333,0.146730973128484,0.889647674666667,0.118433376252383,2.06587103933333,0.352058345924735,0.911525944666667,0.0468438441044608,3.474883588,1.82944578653817,0,0,0,0.5,0,0,0,0.5,0,3,"HA:FN 50/50",345.111111111111,0.903090792015454,"Hyaluronic AcidFibronectin 50/50"
"2260","Hyaluronic AcidFibronectin","50/50","1kPa","BAA3DPe2",10,"6",4,10,"20 uM","HA:FN",72,38.9358446678636,4.137174873,0.702325587419498,1.36798905633333,1.48128644531975,0.17185631,0.0559278157117256,0.0313168403333333,0.0148658335483407,68.41373526,29.1564536347328,0.932019204666667,0.0991357278975997,0.468436848666667,0.171696818839768,1.08431286633333,0.10667311891196,1.88557861766667,0.306204646729256,0.949718959666667,0.0339500777700889,0.495092610666667,0.726475539527096,0,0,0,0.5,0,0,0,0.5,0,1,"HA:FN 50/50",345.111111111111,0.208628461043142,"Hyaluronic AcidFibronectin 50/50"
"2261","Hyaluronic AcidFibronectin","50/50","1kPa","BAA3DPe2",5,"4",4,10,"10 uM","HA:FN",96,40.3360880601974,4.49520461833333,0.473556921096762,1.83528558733333,1.68250042271111,0.182847030333333,0.0541217773147255,0.0227211986666667,0.0161109289548987,95.47160818,39.8273012101376,1.028678687,0.178230583607603,0.582394286666667,0.157237700409306,0.991366791,0.114634897789663,2.086169586,0.31772452377579,0.938605037333333,0.038153301175762,0.804534458666667,0.893582907859109,0,0,0,0.5,0,0,0,0.5,0,1,"HA:FN 50/50",345.111111111111,0.278171281390856,"Hyaluronic AcidFibronectin 50/50"
"2262","Hyaluronic AcidFibronectin","50/50","25kPa","BAA3DPe1",14,"2",4,7,"10 uM","HA:FN",23.3333333333333,24.8461935381123,2.77775678466667,1.02237564029886,0,0,0.127699587333333,0.0296207197918552,0.0114676786666667,0.00204616844533598,62.8608974366667,29.7989937990283,0.997049105666667,0.148875157307837,0.600776393333333,0.153631894010188,1.02024543033333,0.121826494808184,1.767535225,0.286073814146052,0.930543301,0.0466455865568339,1.16282051266667,1.12192930729897,0,0,0,0.5,0,0,0,0.5,0,3,"HA:FN 50/50",49,0.476190476190476,"Hyaluronic AcidFibronectin 50/50"
"2263","Hyaluronic AcidFibronectin","50/50","25kPa","BAA3DPe1",5,"2",4,7,"10 uM","HA:FN",13.6666666666667,10.5987420637231,2.36335894533333,0.922317238769501,0,0,0.142657952666667,0.0219643339819299,0.0123728693333333,0.0045349360093009,65.9633333333333,32.5509965071596,0.959471405333333,0.101685650553985,0.572036999333333,0.153281205341023,1.05216128433333,0.104333903166533,1.83396277866667,0.292178586284115,0.940956411,0.031324468765622,0.991111111,0.890011917020608,0,0,0,0.5,0,0,0,0.5,0,1,"HA:FN 50/50",49,0.27891156462585,"Hyaluronic AcidFibronectin 50/50"
"2264","Hyaluronic AcidFibronectin","50/50","25kPa","BAA3DPe1",17,"1",4,7,"DMSO","HA:FN",31.3333333333333,30.0388637157489,3.1542181,0.89956447383473,96.7676767666667,3.33792154553374,0.466662171,0.164730533541456,0.428510077,0.16834745813436,141.373038066667,84.6069848873177,1.17424694033333,0.184231987734837,0.674042781666667,0.123567228938946,0.870682502,0.125565249791421,2.25394163166667,0.467536841822352,0.908986225666667,0.0457070676215492,2.93193473166667,1.78142697663162,0,0,0,0.5,0,0,0,0.5,0,3,"HA:FN 50/50",49,0.639455782312925,"Hyaluronic AcidFibronectin 50/50"
"2265","Hyaluronic AcidFibronectin","50/50","25kPa","BAA3DPe1",7,"5",4,7,"20 uM","HA:FN",11.6666666666667,14.3643076176102,1.707987993,1.66768101544015,0,0,0.120082819666667,NA,0.0114047906666667,NA,44.4087301566667,NA,0.876245439,NA,0.585109210666667,NA,1.15267906333333,NA,1.62092238,NA,0.967957308333333,NA,0.571428571333333,NA,0,0,0,0.5,0,0,0,0.5,0,3,"HA:FN 50/50",49,0.238095238095238,"Hyaluronic AcidFibronectin 50/50"
"2266","Hyaluronic AcidFibronectin","50/50","25kPa","BAA3DPe1",3,"5",4,7,"20 uM","HA:FN",5,NA,1.609437912,NA,0,NA,0.137056993,0.012579296,0.014186071,0.006478421,55,14.15980226,0.908302634,0.044786431,0.567945643,0.12120656,1.103102795,0.054485786,1.764616766,0.174796694,0.955205066,0.023997598,0,0,0,0,0,0.5,0,0,0,0.5,0,2,"HA:FN 50/50",49,0.102040816326531,"Hyaluronic AcidFibronectin 50/50"
"2267","Hyaluronic AcidFibronectin","50/50","25kPa","BAA3DPe1",11,"1",4,7,"DMSO","HA:FN",74.6666666666667,24.0277617212535,4.27590794133333,0.339805730566751,87.0354457566667,4.68635026113786,0.386918833666667,0.128159461747726,0.338548450666667,0.176046952803954,85.6864518433333,39.8715520577049,1.117496996,0.148135055668853,0.682556287333333,0.14660190371348,0.909439996666667,0.110682808849158,1.91050119766667,0.327911899636159,0.916145943666667,0.0431912545403493,3.07496598633333,1.99327503931437,0,0,0,0.5,0,0,0,0.5,0,2,"HA:FN 50/50",49,1.52380952380952,"Hyaluronic AcidFibronectin 50/50"
"2268","Hyaluronic AcidFibronectin","50/50","25kPa","BAA3DPe1",2,"5",4,7,"20 uM","HA:FN",4.66666666666667,1.52752523165195,1.49993655666667,0.359313461201171,0,0,0.120324706666667,0.0228046613518162,0.0111665583333333,0.00252527763997453,57.6444444433333,23.5331916906182,0.921220982666667,0.0818346710651094,0.498165655,0.133460611774538,1.093560852,0.0962183900333324,1.76651063333333,0.210184804251796,0.945773499333333,0.0394287604915164,0.333333333333333,0.632455532027711,0,0,0,0.5,0,0,0,0.5,0,1,"HA:FN 50/50",49,0.0952380952380952,"Hyaluronic AcidFibronectin 50/50"
"2269","Hyaluronic AcidFibronectin","50/50","25kPa","BAA3DPe1",13,"2",4,7,"10 uM","HA:FN",9.66666666666667,10.2632028788938,1.663477529,1.54178641760181,0,0,0.107483696333333,NA,0.0124183613333333,NA,57.73015873,NA,0.961445353,NA,0.588020596,NA,1.04481287566667,NA,1.742271013,NA,0.924331041333333,NA,0.698412698333333,NA,0,0,0,0.5,0,0,0,0.5,0,2,"HA:FN 50/50",49,0.197278911564626,"Hyaluronic AcidFibronectin 50/50"
"2270","Hyaluronic AcidFibronectin","50/50","25kPa","BAA3DPe1",10,"1",4,7,"DMSO","HA:FN",41,33.6452076825214,3.09119894066667,1.72960605223451,82.8123533266667,20.3258315234069,0.328587826,0.169722456552633,0.190681008666667,0.144458617581731,119.7196095,69.7857808067582,1.12342854866667,0.154109356626236,0.696601355666667,0.152727722944054,0.905374440666667,0.10886589002848,2.17599794733333,0.579517904769918,0.91965603,0.0482995585745053,1.63127757433333,1.46180711193681,0,0,0,0.5,0,0,0,0.5,0,1,"HA:FN 50/50",49,0.836734693877551,"Hyaluronic AcidFibronectin 50/50"
"2271","Hyaluronic AcidFibronectin","50/50","25kPa","BAA3DPe2",18,"1",4,10,"DMSO","HA:FN",1084,585.317862361982,6.84731064766667,0.708292820621027,81.4215974166667,21.5010272501737,0.21853712,0.0668414180972397,0.177014301333333,0.0705911186709608,100.407140726667,46.9707158130531,1.08759298766667,0.152089395079953,0.657329600666667,0.143579890889977,0.935634275,0.117832397454006,2.04062448566667,0.330643647457179,0.920613335,0.0424988795735121,3.925717929,2.05330982887043,0,0,0,0.5,0,0,0,0.5,0,3,"HA:FN 50/50",657.333333333333,1.64908722109533,"Hyaluronic AcidFibronectin 50/50"
"2272","Hyaluronic AcidFibronectin","50/50","25kPa","BAA3DPe2",6,"2",4,10,"10 uM","HA:FN",260.666666666667,152.319838935489,5.38965911333333,0.794522629414732,1.426803158,1.26136561885965,0.1978812,0.0548118838818805,0.028163628,0.0134440413801549,87.5892582,31.4887851414252,1.00444786666667,0.107866485990958,0.583676743666667,0.15585889944755,1.005342314,0.0933625684195897,2.034519293,0.268245802897348,0.942021378666667,0.0338900315435989,1.35404324266667,1.3942248381408,0,0,0,0.5,0,0,0,0.5,0,2,"HA:FN 50/50",657.333333333333,0.396551724137931,"Hyaluronic AcidFibronectin 50/50"
"2273","Hyaluronic AcidFibronectin","50/50","25kPa","BAA3DPe2",4,"2",4,10,"10 uM","HA:FN",116,22.5388553391693,4.73979146133333,0.207974854428479,1.25756766366667,0.83543696839643,0.146676219333333,0.038212652900048,0.039459638,0.0120908180843892,98.1594106066667,30.0752956757236,0.996119665333333,0.0910675640323018,0.542220752,0.152131223353179,1.01089287766667,0.0790476321849889,2.152750823,0.248599019096281,0.945725965,0.0275039367711028,0.643732193666667,0.851187518903533,0,0,0,0.5,0,0,0,0.5,0,1,"HA:FN 50/50",657.333333333333,0.176470588235294,"Hyaluronic AcidFibronectin 50/50"
