"","Metadata_Slide","Metadata_Stiffness","Metadata_Experiment","Metadata_Row","Metadata_Treatment","Metadata_Column","Metadata_Ratio","Metadata_ECMs","Abb_ECM","Mean_Nuclei","SD_Nuclei","Mean_logNuclei","SD_logNuclei","Mean_Green","SD_Green","Mean_Green_Norm","SD_Green_Norm","Mean_Red","SD_Red","Mean_Red_Norm","SD_Red_Norm","Mean_Orange","SD_Orange","Mean_Orange_Norm","SD_Orange_Norm"
"16","01","1kPa","E1","03","DMSO","06","50/50","OsteopontinDecorin","OPNDN",33,18.2482875908947,3.40385343821188,0.511117432521326,0.128459006787594,0.0645818701582543,0.112772793718219,0.0613459395031475,0.0719963268263154,0.0549351697144046,0.067273216419146,0.0481554025017071,0.12883423658092,0.0360637727870427,0.103947849442939,0.0294553198160785
"17","01","1kPa","E1","03","DMSO","07","75/25","OsteopontinFibronectin","OPNFN",157,202.232539419353,4.17141990213573,2.16708793253138,0.218497288534172,0.0777847553421619,0.193935673357573,0.0751696193733975,0.158682124009868,0.0723732568354626,0.142478328890384,0.0639612557511665,0.209886535342174,0.101274156800027,0.166949919073938,0.0716797780656118
"18","01","1kPa","E1","03","DMSO","08","50/50","LamininDecorin","LNDN",58.6666666666667,86.1703738725401,3.02931557458737,1.86896302287997,0.19798299176853,0.0933129407195086,0.175683449035704,0.0884747669541095,0.14126452419063,0.0779798963583042,0.12732716695942,0.068808729706851,0.195517006611807,0.0673556724128405,0.157688406820602,0.0523963843044347
"19","01","1kPa","E1","03","DMSO","09","25/75","LamininFibronectin","LNFN",16.6666666666667,3.51188458428425,2.79796499169058,0.217543823073993,0.144693686310205,0.0543593064680858,0.124946230740365,0.0499112769487162,0.0879331589734309,0.0587577757693193,0.0804759625518881,0.0512636807793959,0.156719977356305,0.0505757933934808,0.126499373802257,0.0410473429335999
"20","01","1kPa","E1","03","DMSO","10","75/25","Collagen IGalectin 3","C1G3",285.333333333333,10.4083299973307,5.65321890530938,0.0362077436166076,0.200443425740845,0.0619301186585599,0.176165581633241,0.0593200333262875,0.169387693366922,0.0943789635416624,0.152442527861551,0.0852842445642272,0.141760983626834,0.0377403502868587,0.11448791458462,0.031464262089893
"21","01","1kPa","E1","03","DMSO","11","50/50","LamininFibronectin","LNFN",56.3333333333333,43.1431724996358,3.5764354604154,1.41402500604454,0.172797979123885,0.0722096831232591,0.151236880086367,0.0658134091242088,0.099721776472828,0.0619857735430747,0.0909371227604098,0.0542859228411372,0.155378701844951,0.055842340673898,0.12490811972373,0.045212126688938
"22","01","1kPa","E1","03","DMSO","12","25/75","Hyaluronic AcidGalectin 3","HAG3",44.6666666666667,58.3209510667765,3.16866353802571,1.34528898668859,0.155593331985838,0.0520664342307375,0.134360448434567,0.0480881477204016,0.12315091880975,0.0716502282548513,0.111277612373349,0.0635276600917496,0.159869341658505,0.0323720192176863,0.129744911026098,0.0267441199919695
"23","01","1kPa","E1","04","DMSO","02","25/75","LamininDecorin","LNDN",213.333333333333,343.529232138014,3.9372072195617,2.14868759772615,0.172961758891556,0.0761295220995118,0.151481819045194,0.0726129269350138,0.106729241446676,0.0625623284613728,0.0972918423753478,0.0564705036959014,0.305662667285678,0.108683378726384,0.239275386514513,0.0769909550823164
"24","01","1kPa","E1","04","DMSO","03","75/25","OsteopontinGalectin 3","OPNG3",37,19.157244060668,3.48290486767315,0.672337667327503,0.176888707776862,0.0749864194794793,0.154732783479574,0.0708742198411496,0.176397743331865,0.155877848787324,0.160329724848751,0.143594774733498,0.187174807586953,0.0788537586277445,0.150135933998876,0.0621451416140869
"25","01","1kPa","E1","04","DMSO","04","75/25","Collagen IVHyaluronic Acid","C4HA",407,176.994350192315,5.95094850626757,0.406144468168958,0.146013945226639,0.0503991396686788,0.125691139368475,0.0473391294505526,0.118198979430627,0.065615739680832,0.106892943623509,0.0582658673962961,0.112017007760979,0.0366086287542068,0.0892483379258365,0.0308739646627996
"26","01","1kPa","E1","04","DMSO","05","75/25","Galectin 3Fibronectin","G3FN",19,13.228756555323,2.64388134048477,1.09320487174539,0.0988644705756836,0.0316194862936398,0.0839294130552937,0.0272211703079886,0.0777011108537083,0.0378911933861592,0.0715292487295128,0.0327253781000504,0.105358841498796,0.0443567727229259,0.0842901709433486,0.0362207270470632
"27","01","1kPa","E1","04","DMSO","06","75/25","Collagen IVOsteopontin","C4OPN",335,104.014422076941,5.780127049884,0.323923310103008,0.145163075204134,0.0441785598735704,0.124548983673188,0.0406211669588286,0.115770996416703,0.056360753197286,0.104641541513329,0.0497805437043967,0.100350696532286,0.0378603026963721,0.0791764546450065,0.0314025998710964
"28","01","1kPa","E1","04","DMSO","07","50/50","Collagen IVFibronectin","C4FN",277,60.8276253029822,5.60892441923666,0.209215809650874,0.162129014712246,0.0486318014471026,0.13995591850961,0.0454895656359375,0.128716197529606,0.0659065950180081,0.116100087143773,0.0585575776991998,0.108076159954723,0.0336503669315977,0.0857991239654188,0.0286099787829647
"29","01","1kPa","E1","04","DMSO","08","75/25","Collagen IOsteopontin","C1OPN",8.33333333333333,12.7017059221718,1.04516473864305,1.81027842960921,0.122175027307177,NA,0.105726969373752,NA,0.0817442246542371,NA,0.0753912944376252,NA,0.155349602973335,NA,0.125785922665318,NA
"30","01","1kPa","E1","04","DMSO","09","50/50","DecorinFibronectin","DNFN",23.6666666666667,24.4199372098565,2.69690290536133,1.27445228268321,0.138915567349596,0.0663891696909639,0.120005061281627,0.0624531674767495,0.0867886112098357,0.0700693664970134,0.079823247938015,0.0612815696102299,0.133315551064678,0.0729073027883723,0.106059847244105,0.0584556151205134
