,.y.,group1,group2,p,p.adj,p.format,p.signif,method
173,Mean_Red_Norm,HAG3,C4OPN,0.299483454,1,0.29948,ns,Wilcoxon
174,Mean_Red_Norm,HAG3,C1,0.733332244,1,0.73333,ns,Wilcoxon
175,Mean_Red_Norm,HAG3,OPNG3,0.305334214,1,0.30533,ns,Wilcoxon
176,Mean_Red_Norm,HAG3,C4,0.805179387,1,0.80518,ns,Wilcoxon
177,Mean_Red_Norm,HAG3,HAOPN,0.950918595,1,0.95092,ns,Wilcoxon
178,Mean_Red_Norm,HAG3,FN,0.564465735,1,0.56447,ns,Wilcoxon
179,Mean_Red_Norm,HAG3,OPNDN,0.299483454,1,0.29948,ns,Wilcoxon
180,Mean_Red_Norm,HAG3,OPNFN,0.732786477,1,0.73279,ns,Wilcoxon
181,Mean_Red_Norm,HAG3,LNDN,0.116577623,1,0.11658,ns,Wilcoxon
182,Mean_Red_Norm,HAG3,LNFN,0.085922049,1,0.08592,ns,Wilcoxon
183,Mean_Red_Norm,HAG3,C1G3,0.050293198,1,0.05029,ns,Wilcoxon
184,Mean_Red_Norm,HAG3,C4HA,0.564102506,1,0.5641,ns,Wilcoxon
185,Mean_Red_Norm,HAG3,G3FN,0.724372501,1,0.72437,ns,Wilcoxon
186,Mean_Red_Norm,HAG3,C4FN,0.429513014,1,0.42951,ns,Wilcoxon
187,Mean_Red_Norm,HAG3,C1OPN,0.094390197,1,0.09439,ns,Wilcoxon
188,Mean_Red_Norm,HAG3,DNFN,0.587048377,1,0.58705,ns,Wilcoxon
189,Mean_Red_Norm,HAG3,C4G3,0.519533585,1,0.51953,ns,Wilcoxon
190,Mean_Red_Norm,HAG3,LNHA,0.602578795,1,0.60258,ns,Wilcoxon
191,Mean_Red_Norm,HAG3,G3,0.787041132,1,0.78704,ns,Wilcoxon
192,Mean_Red_Norm,HAG3,DNG3,0.449454594,1,0.44945,ns,Wilcoxon
193,Mean_Red_Norm,HAG3,C1LN,0.043920236,1,0.04392,*,Wilcoxon
194,Mean_Red_Norm,HAG3,TCG3,0.924212507,1,0.92421,ns,Wilcoxon
195,Mean_Red_Norm,HAG3,TCFN,0.950918595,1,0.95092,ns,Wilcoxon
196,Mean_Red_Norm,HAG3,C1TC,0.012395883,1,0.0124,*,Wilcoxon
197,Mean_Red_Norm,HAG3,C4LN,0.512283856,1,0.51228,ns,Wilcoxon
198,Mean_Red_Norm,HAG3,C1FN,0.106355218,1,0.10636,ns,Wilcoxon
199,Mean_Red_Norm,HAG3,C4TC,0.046383657,1,0.04638,*,Wilcoxon
200,Mean_Red_Norm,HAG3,C4DN,0.853486711,1,0.85349,ns,Wilcoxon
201,Mean_Red_Norm,HAG3,TCOPN,0.642179802,1,0.64218,ns,Wilcoxon
202,Mean_Red_Norm,HAG3,TCHA,0.682811849,1,0.68281,ns,Wilcoxon
