"",".y.","group1","group2","p","p.adj","p.format","p.signif","method"
"213","Mean_Red_Norm","LNG3","C1",0.733332244321382,1,"0.73333","ns","Wilcoxon"
"214","Mean_Red_Norm","LNG3","OPNG3",0.326482179374075,1,"0.32648","ns","Wilcoxon"
"215","Mean_Red_Norm","LNG3","C4",0.934490469322327,1,"0.93449","ns","Wilcoxon"
"216","Mean_Red_Norm","LNG3","HAOPN",0.337705673775654,1,"0.33771","ns","Wilcoxon"
"217","Mean_Red_Norm","LNG3","FN",0.16578094521717,1,"0.16578","ns","Wilcoxon"
"218","Mean_Red_Norm","LNG3","OPNDN",0.278974594311265,1,"0.27897","ns","Wilcoxon"
"219","Mean_Red_Norm","LNG3","OPNFN",0.456215201814081,1,"0.45622","ns","Wilcoxon"
"220","Mean_Red_Norm","LNG3","LNDN",0.879903698646855,1,"0.87990","ns","Wilcoxon"
"221","Mean_Red_Norm","LNG3","LNFN",0.642179801625858,1,"0.64218","ns","Wilcoxon"
"222","Mean_Red_Norm","LNG3","C1G3",0.618289273602765,1,"0.61829","ns","Wilcoxon"
"223","Mean_Red_Norm","LNG3","C4HA",0.915327713529074,1,"0.91533","ns","Wilcoxon"
"224","Mean_Red_Norm","LNG3","G3FN",0.766751307087181,1,"0.76675","ns","Wilcoxon"
"225","Mean_Red_Norm","LNG3","C4FN",0.897590511809598,1,"0.89759","ns","Wilcoxon"
"226","Mean_Red_Norm","LNG3","C1OPN",0.977679233917821,1,"0.97768","ns","Wilcoxon"
"227","Mean_Red_Norm","LNG3","DNFN",0.65831444318157,1,"0.65831","ns","Wilcoxon"
"228","Mean_Red_Norm","LNG3","C4G3",0.906453353579042,1,"0.90645","ns","Wilcoxon"
"229","Mean_Red_Norm","LNG3","LNHA",0.436103146506035,1,"0.43610","ns","Wilcoxon"
"230","Mean_Red_Norm","LNG3","G3",0.16578094521717,1,"0.16578","ns","Wilcoxon"
"231","Mean_Red_Norm","LNG3","DNG3",0.0574125682954516,1,"0.05741","ns","Wilcoxon"
"232","Mean_Red_Norm","LNG3","C1LN",0.783905785703094,1,"0.78391","ns","Wilcoxon"
"233","Mean_Red_Norm","LNG3","TCG3",0.381225533554974,1,"0.38123","ns","Wilcoxon"
"234","Mean_Red_Norm","LNG3","TCFN",0.483814475201114,1,"0.48381","ns","Wilcoxon"
"235","Mean_Red_Norm","LNG3","C1TC",0.650226883938417,1,"0.65023","ns","Wilcoxon"
"236","Mean_Red_Norm","LNG3","C4LN",0.792522645864482,1,"0.79252","ns","Wilcoxon"
"237","Mean_Red_Norm","LNG3","C1FN",0.995535294657666,1,"0.99554","ns","Wilcoxon"
"238","Mean_Red_Norm","LNG3","C4TC",0.254694766415039,1,"0.25469","ns","Wilcoxon"
"239","Mean_Red_Norm","LNG3","C4DN",0.534188246190404,1,"0.53419","ns","Wilcoxon"
"240","Mean_Red_Norm","LNG3","TCOPN",0.106355218307379,1,"0.10636","ns","Wilcoxon"
"241","Mean_Red_Norm","LNG3","TCHA",0.715991275320253,1,"0.71599","ns","Wilcoxon"
"242","Mean_Red_Norm","LNG3","C1HA",0.707643706537848,1,"0.70764","ns","Wilcoxon"
"243","Mean_Red_Norm","LNG3","LNTC",0.127545921952748,1,"0.12755","ns","Wilcoxon"
"244","Mean_Red_Norm","LNG3","HA",0.389767066228048,1,"0.38977","ns","Wilcoxon"
"245","Mean_Red_Norm","LNG3","HADN",0.113953278009681,1,"0.11395","ns","Wilcoxon"
