"","Metadata_Stiffness","Metadata_Experiment","Metadata_Row","Metadata_Treatment","Metadata_Column","Metadata_Ratio","Metadata_ECMs","Abb_ECM","Mean_Nuclei","SD_Nuclei","Mean_logNuclei","SD_logNuclei","Mean_Green","SD_Green","Mean_Green_Norm","SD_Green_Norm","Mean_Red","SD_Red","Mean_Red_Norm","SD_Red_Norm","Mean_Orange","SD_Orange","Mean_Orange_Norm","SD_Orange_Norm"
"220","1kPa","E1","11","DMSO","12","25/75","Collagen IOsteopontin","C1OPN",10.3333333333333,7.24952105697718,2.16777587659469,0.710780212690734,0.159005543105144,0.0754454133821248,0.139589341660125,0.0722107498039493,0.075119895061385,0.0551805581441868,0.0697594485905478,0.0483598777445964,0.162005745688393,0.153950232729745,0.133812841818497,0.139829383862774
"221","1kPa","E1","12","10 uM","02","75/25","LamininDecorin","LNDN",11.4444444444444,5.39547135207955,1.54189804552842,0.367817095033881,0.175892703164869,NA,0.157315098120571,NA,0.0579495926981602,NA,0.0540462676630267,NA,0.342249941057112,NA,0.28591066116826,NA
"222","1kPa","E1","12","10 uM","03","25/75","Galectin 3Fibronectin","G3FN",26.7222222222222,50.7701793488177,2.04483984763932,1.8600514544629,0.106498343247326,NA,0.0927558941259905,NA,0.0239683332146467,NA,0.0253506200719015,NA,0.104423317996206,NA,0.083475803499659,NA
"223","1kPa","E1","12","10 uM","04","25/75","Collagen IVLaminin","C4LN",175.222222222222,59.6806315128935,4.88275477090932,0.410973525571546,0.140711803172166,0.0443223826181648,0.120636726415528,0.0413214253359899,0.0549931435637221,0.0357073313933238,0.0515837233982087,0.0314012199106967,0.116806378492682,0.0451625816140407,0.0935721302411673,0.0374553138047446
"224","1kPa","E1","12","10 uM","05","75/25","Tenascin CHyaluronic Acid","TCHA",11.2222222222222,NA,1.75920739638529,NA,0.115508158078736,NA,0.0994247562068402,NA,0.0372128758892838,NA,0.0365747033506701,NA,0.144482158868901,NA,0.117384476475872,NA
"225","1kPa","E1","12","10 uM","06","50/50","Hyaluronic AcidDecorin","HADN",6.77777777777778,7.53510303697154,1.43734434058791,0.930706464155931,0.173993107247276,NA,0.154421622054642,NA,0.0740126596890962,NA,0.0687757372959195,NA,0.180616354713689,NA,0.146276107865623,NA
"226","1kPa","E1","12","10 uM","07","50/50","LamininOsteopontin","LNOPN",7.22222222222222,5.14241620684717,1.67489617097104,0.96369567944263,0.177514698720005,NA,0.159981414071302,NA,0.05994561505477,NA,0.0560484038324008,NA,0.142189732746668,NA,0.115550119789485,NA
"227","1kPa","E1","12","10 uM","08","50/50","Collagen IVLaminin","C4LN",195.944444444444,46.7837816152374,5.16966111213572,0.224714608246224,0.135751869285329,0.0492179701524306,0.116344539735475,0.0461360920115534,0.049583731523184,0.0320981120872758,0.0468194496928695,0.0283407617301343,0.104798479791204,0.0297745976154873,0.0835886694863142,0.025562789637954
"228","1kPa","E1","12","DMSO","02","75/25","LamininDecorin","LNDN",22.4444444444444,30.72639111759,2.56114253618003,1.24782725942608,0.160999255037556,0.0815067276646248,0.142885938590864,0.0785395618535182,0.0631496778929326,0.0490359275027579,0.0590697543842907,0.043071237317818,0.233879818289446,0.138916101275315,0.189207910819467,0.11462485727933
"229","1kPa","E1","12","DMSO","03","25/75","Galectin 3Fibronectin","G3FN",17.5555555555556,12.4454364683963,2.45529124211633,0.873899220064397,0.119688593956655,0.0667055581521906,0.104490777152614,0.059987225014619,0.0437173421439899,0.0615805130980449,0.0423645050932369,0.0549071910175385,0.124235027405716,0.0752468182051208,0.100892297388243,0.0618598915782311
"230","1kPa","E1","12","DMSO","04","25/75","Collagen IVLaminin","C4LN",225.666666666667,56.1248608016091,5.32221632646961,0.263062830673071,0.181846056074197,0.0621160787766962,0.160003982420453,0.0607326029112599,0.104668465234537,0.0638454482787446,0.0955084579747488,0.0574801274968854,0.110353669698324,0.0380465300375293,0.0882662592390099,0.0324652545923429
"231","1kPa","E1","12","DMSO","05","75/25","Tenascin CHyaluronic Acid","TCHA",26,22.8619042659763,2.78543429707988,0.624838597139551,0.159137003558332,0.0669020229060196,0.139512154677977,0.0664648100908089,0.0838692946026595,0.0611948543003443,0.0774451715254954,0.054248037547349,0.125071919798459,0.0419040036088461,0.100969007721509,0.034624556377011
"232","1kPa","E1","12","DMSO","06","50/50","Hyaluronic AcidDecorin","HADN",282.666666666667,794.281156490292,3.04241568083231,2.2498398674695,0.123631396411457,0.0518489960207617,0.107621217092011,0.0475586747318836,0.0630895269002484,0.0695134296825836,0.0593632803909893,0.0620359703801463,0.0924275707896623,0.0438187696185732,0.0745129488411472,0.0373172891804878
"233","1kPa","E1","12","DMSO","07","50/50","LamininOsteopontin","LNOPN",26.5555555555556,21.073943890765,3.00791925101249,0.799224372469582,0.133388710853228,0.0730940121574984,0.11712810901743,0.0718583863118799,0.0568099435926634,0.0456973121685777,0.0536090544302724,0.0409136940373707,0.1094965201888,0.0557702784382926,0.0882304718854886,0.0448540122549453
"234","1kPa","E1","12","DMSO","08","50/50","Collagen IVLaminin","C4LN",343.888888888889,78.3574430982079,5.79102291415891,0.225230881461005,0.151213013852284,0.0534283183663767,0.131300295067815,0.0518509196146953,0.0905661454198127,0.0603413353994623,0.0830286638956553,0.0540117188759414,0.0816852964188595,0.025530103198922,0.0640534646071164,0.0216933745352931
"235","1kPa","E2","02","10 uM","02","75/25","Collagen IGalectin 3","C1G3",171.222222222222,65.6387419474539,5.07516553605042,0.448766528359126,0.115001875727309,0.0397527394800054,0.135320248275651,0.0409321370276919,0.0515849838169864,0.0357924744225369,0.0552675881592019,0.0408412363575184,0.0874356457927181,0.030062570590892,0.0817781255505439,0.0139549004716434
"236","1kPa","E2","02","10 uM","03","25/75","OsteopontinDecorin","OPNDN",124.888888888889,37.2051370407666,4.76949914967097,0.355388821156295,0.122321607944507,0.0411910179185515,0.143659425968305,0.042912784283398,0.0547094650367222,0.0310191878052461,0.0591339416553319,0.0358434624619307,0.0866629926478364,0.0292290868939012,0.0830723916042949,0.0150835613170853
"237","1kPa","E2","02","10 uM","04","25/75","Hyaluronic AcidDecorin","HADN",347.555555555556,217.458297406908,5.69375238216411,0.409305017039989,0.0944025376538132,0.0322049199182507,0.112526548512762,0.0348519164332628,0.0362857747399429,0.0243024495484921,0.0376963813432616,0.0282067244075418,0.0643009031304263,0.0237739602147939,0.0680950354162708,0.014467841141837
"238","1kPa","E2","02","10 uM","05","25/75","LamininDecorin","LNDN",92.7777777777778,29.128069699938,4.45706499760235,0.343959746412891,0.130821104700479,0.0492320658821361,0.1521021688108,0.051017751262322,0.0545495790048344,0.0341953366356041,0.0589891172611689,0.0392723285221342,0.0917207230277011,0.030901287710156,0.084937858355094,0.0166250815955403
"239","1kPa","E2","02","10 uM","06","75/25","Collagen IVFibronectin","C4FN",13.5555555555556,24.5311593239655,1.97129070378238,1.05704148427904,0.150099059581107,0.106116220981399,0.173681674909306,0.122990179034503,0.0604792741530355,0.0433543956461296,0.0655735329502038,0.0500728622565531,0.122022570575786,0.080590783551702,0.0893227013715222,0.020382541926174
"240","1kPa","E2","02","10 uM","07","50/50","OsteopontinGalectin 3","OPNG3",4.33333333333333,3.29983164553722,1.15174566605143,1.04341515274453,0.116496964958741,NA,0.13743736877008,NA,0.0436569721375658,NA,0.0466025331777718,NA,0.107594621575553,NA,0.0854901472753574,NA
"241","1kPa","E2","02","10 uM","08","25/75","OsteopontinGalectin 3","OPNG3",6.22222222222222,4.6785562825394,1.53140630367702,0.673934071669979,0.12511123367469,NA,0.147183904654291,NA,0.049020763385606,NA,0.0522553958773106,NA,0.10468187518675,NA,0.0870858541734907,NA
"242","1kPa","E2","02","10 uM","09","50/50","Collagen IVDecorin","C4DN",11,14.560219778561,1.7616886856006,1.41516099699469,0.150484391475897,NA,0.173127176078222,NA,0.0620663886997627,NA,0.06790435316444,NA,0.140293351018762,NA,0.0988896000024426,NA
"243","1kPa","E2","02","10 uM","10","50/50","Tenascin CDecorin","TCDN",29.3333333333333,35.4259791678367,2.69640681527976,1.44313132387321,0.135552383534352,0.0563111105826335,0.155538490922737,0.0598960337404593,0.0491653496470666,0.0356008503163335,0.0531842785467483,0.0411071311975898,0.105525615037441,0.0426983859144431,0.0864272868107909,0.0193660001538197
"244","1kPa","E2","02","10 uM","11","25/75","Collagen ICollagen IV","C1C4",104.777777777778,156.855205701167,2.84311262457995,1.10314469944959,0.0933174123103368,NA,0.11027062055508,NA,0.0351244084673555,NA,0.0369258916446845,NA,0.0733468767252952,NA,0.0727439172636079,NA
"245","1kPa","E2","02","10 uM","12","25/75","Collagen IFibronectin","C1FN",8.72222222222222,9.50146187582615,1.75522952027211,0.884530114257545,0.117189635715429,NA,0.136050150463595,NA,0.0394983261627708,NA,0.0413682050767369,NA,0.105862476559318,NA,0.0884405815174551,NA
"246","1kPa","E2","02","DMSO","02","75/25","Collagen IGalectin 3","C1G3",276.111111111111,77.2787163454466,5.55108194715326,0.332760523241637,0.159526032110029,0.0553760645402321,0.179782780909766,0.0542526944022517,0.0896784243142944,0.0563917117501846,0.0993597569559018,0.0638766591494883,NA,NA,0.107750909612161,0.0119567903519326
"247","1kPa","E2","02","DMSO","03","25/75","OsteopontinDecorin","OPNDN",231.444444444444,72.0963861014468,5.35301124413718,0.410954055285328,0.176231351118648,0.0573398451192678,0.196722325852895,0.0556648496856845,0.0972468001620572,0.0586994152201902,0.10805434021304,0.0663948068153341,NA,NA,0.110384549051422,0.0126818464396441
"248","1kPa","E2","02","DMSO","04","25/75","Hyaluronic AcidDecorin","HADN",478.777777777778,110.584809083346,6.04926140886967,0.342760874331043,0.135299895383554,0.0586671376566413,0.154645925757443,0.0579326783839754,0.0737742515234911,0.0591886902831534,0.080839708361389,0.0654411381610375,NA,NA,0.105858532958163,0.0122268157106228
"249","1kPa","E2","02","DMSO","05","25/75","LamininDecorin","LNDN",114.555555555556,41.5464933672038,4.53166388517623,0.390509522058031,0.215036878851787,0.0941908864777674,0.233996485130386,0.0930743162666496,0.111637192589774,0.0655769866026188,0.12452331222457,0.073710795069918,NA,NA,0.116448605381082,0.00915824697405055
"250","1kPa","E2","02","DMSO","06","75/25","Collagen IVFibronectin","C4FN",13.5,12.2406426846524,2.25460509957521,1.06857937635132,0.190226362353751,NA,0.208441898423793,NA,0.122019194357015,NA,0.136481038448124,NA,NA,NA,0.115122643721774,NA
"251","1kPa","E2","02","DMSO","07","50/50","OsteopontinGalectin 3","OPNG3",4.41666666666667,2.53311402559511,1.31003084291203,0.437952371316821,0.209680751779712,0.0742302550512823,0.230007993772071,0.0695316452913281,0.10298669392377,0.0592078659764885,0.11462536697886,0.0660072597471694,NA,NA,0.128549371160809,0.000416339312699519
"252","1kPa","E2","02","DMSO","08","25/75","OsteopontinGalectin 3","OPNG3",4,4.16333199893227,1.0404736060276,1.12500620109487,0.126712537230836,NA,0.14756655820516,NA,0.0880090320215874,NA,0.0962146755441657,NA,NA,NA,0.106005453252764,NA
"253","1kPa","E2","02","DMSO","09","50/50","Collagen IVDecorin","C4DN",30.3888888888889,52.0549922891381,2.38432428381069,1.56730559556074,0.188347698520701,0.106144632523265,0.206963646811908,0.104863940003614,0.0894718942183967,0.0655525826679171,0.0985219224099031,0.0743379364446647,NA,NA,0.0980544273899358,0.0174974619380082
"254","1kPa","E2","02","DMSO","10","50/50","Tenascin CDecorin","TCDN",110.5,204.708329092883,2.70984797765154,2.05866556943329,0.11904141111926,NA,0.132868906941598,NA,0.0552129848109726,NA,0.0601465193947511,NA,NA,NA,0.0848423946952406,NA
"255","1kPa","E2","02","DMSO","11","25/75","Collagen ICollagen IV","C1C4",17.8888888888889,26.183115848874,1.98908871204311,1.36734023002158,0.109861319119964,NA,0.128030224519455,NA,0.0530888328824112,NA,0.0576331601441639,NA,NA,NA,0.0957452801970962,NA
"256","1kPa","E2","02","DMSO","12","25/75","Collagen IFibronectin","C1FN",8.88888888888889,8.25967446224258,1.78862937178731,1.07252778783272,0.143552306935177,NA,0.163710050088244,NA,0.0781608016187341,NA,0.0863170969635011,NA,NA,NA,0.110905576667153,NA
"257","1kPa","E2","03","10 uM","02","25/75","Tenascin CFibronectin","TCFN",187.666666666667,254.043740765684,4.75490662200478,0.749706352093667,0.111167641556487,0.0353962437660594,0.130835641863759,0.0376997022382963,0.0513625051598375,0.0314551534301979,0.0555679055661282,0.0362456597417765,0.0790524041993628,0.0271945977233447,0.0782220679234596,0.0143490078531608
"258","1kPa","E2","03","10 uM","03","25/75","Collagen IVHyaluronic Acid","C4HA",31.3333333333333,14.8099065943487,2.50028589425228,0.698770988640239,0.0864315208685153,0.0319994843823922,0.102680228742897,0.0362685464164385,0.0465091647786533,0.0304491079024678,0.0501761144775561,0.0346084817871484,0.0578252347332251,0.0287069212548356,0.0624117533239109,0.0209932012208878
"259","1kPa","E2","03","10 uM","04","75/25","DecorinGalectin 3","DNG3",5.77777777777778,NA,1.43747889920414,NA,0.0978521609333984,NA,0.11496285270636,NA,0.0236874986689492,NA,0.0243586920052994,NA,0.0707482831292897,NA,0.0661035029984141,NA
"260","1kPa","E2","03","10 uM","05","75/25","OsteopontinFibronectin","OPNFN",40.7777777777778,10.295630140987,3.6716729060774,0.264037478046239,0.146343016163788,0.0494310205400141,0.168713303418888,0.0499152941560382,0.0642685377241552,0.0498702635325082,0.0699338335116297,0.0557921013911689,0.0969200367709646,0.0276331416868323,0.0879923624018909,0.0134651455244122
"261","1kPa","E2","03","10 uM","06","75/25","Collagen ITenascin C","C1TC",21,6.72474700061067,2.97784329425744,0.33856065053023,0.157982576796508,0.0886775066546237,0.180860641587933,0.0940136253469276,0.0643387105507191,0.0409486449001286,0.070547453136537,0.0465222963496543,0.104217745797123,0.0304547809274849,0.0915651104652962,0.0150055769068155
"262","1kPa","E2","03","10 uM","07","75/25","Hyaluronic AcidOsteopontin","HAOPN",6.55555555555556,9.67241208569794,1.23223452428077,1.3427780793478,0.0907007418083067,NA,0.10506294388563,NA,0.0508917544581568,NA,0.0542398632843476,NA,0.0779029698380268,NA,0.0609889080910723,NA
"263","1kPa","E2","03","10 uM","08","75/25","Tenascin CHyaluronic Acid","TCHA",46.6666666666667,25.7358375292768,3.49619655625217,0.476922062901982,0.161822514594119,0.0534367573056577,0.184179540464253,0.0530615161320326,0.0698242668428126,0.0424351651621242,0.0765093099044225,0.0487094607571085,0.100168454534236,0.0281840631515943,0.0891264984531671,0.0122979524782437
"264","1kPa","E2","03","10 uM","09","25/75","LamininFibronectin","LNFN",170.222222222222,16.9246696997148,5.07989497837671,0.111829518803962,0.155062652445648,0.0624622957315341,0.177181871964532,0.0619175372128555,0.0608233401028289,0.0471024097821126,0.0662313805229409,0.0532121627972817,0.0888360616694559,0.0336567406158569,0.0830065947790247,0.0144287530114719
"265","1kPa","E2","03","10 uM","10","50/50","DecorinGalectin 3","DNG3",280.333333333333,56.7264390640633,5.61640458779022,0.190729115706917,0.147846852117434,0.051288555503917,0.169980586372893,0.0516089686662434,0.0552069610024731,0.0323853741826732,0.0596513059873434,0.0373501508826979,0.0830969547021515,0.0286203601074494,0.0795169417996767,0.0145628683373923
"266","1kPa","E2","03","10 uM","11","25/75","LamininHyaluronic Acid","LNHA",197,51.7075107374806,5.20656909788504,0.252655583315465,0.160065582436577,0.0639757098564011,0.182713472498763,0.0636335751626204,0.0655247750312296,0.0449496495961557,0.0715136090440767,0.0514645543868794,0.0881304890989164,0.0319010466646056,0.0836239849663849,0.0147046753666717
"267","1kPa","E2","03","10 uM","12","50/50","Hyaluronic AcidFibronectin","HAFN",300,84.2885256458763,5.62963430876079,0.298797152898222,0.120223563761183,0.0417250048306755,0.141537019072192,0.0434930378121967,0.0456651659802354,0.0300987086163095,0.048476586280205,0.0346943382937699,0.0683796156532212,0.0273683989866242,0.0709409061959039,0.014106998874847
"268","1kPa","E2","03","DMSO","02","25/75","Tenascin CFibronectin","TCFN",178,49.6409329306191,4.99315679754377,0.417631368204686,0.178511238762154,0.0602575019990466,0.198828962386298,0.0592436975140681,0.0941670374148517,0.0621300642323886,0.104509347176267,0.0701376914501837,NA,NA,0.109714234919515,0.0128466457769277
"269","1kPa","E2","03","DMSO","03","25/75","Collagen IVHyaluronic Acid","C4HA",37.6666666666667,50.7072206122779,2.09948074509752,1.10375743298261,0.136057442188468,0.0812127027479504,0.153006733764063,0.0809034323696606,0.0938672031833296,0.0560246460089312,0.103957986895773,0.0622231199400256,NA,NA,0.0981217344889141,0.0185826942941232
"270","1kPa","E2","03","DMSO","04","75/25","DecorinGalectin 3","DNG3",16.3888888888889,26.0629579629362,1.94501331353116,1.29736448854154,0.133127356812705,NA,0.150731473755472,NA,0.0555618994197,NA,0.0592158866606112,NA,NA,NA,0.103321870725147,NA
"271","1kPa","E2","03","DMSO","05","75/25","OsteopontinFibronectin","OPNFN",65.8888888888889,24.2418371141023,4.0464495841452,0.428401049166439,0.221486011381434,0.0811654896436629,0.240757294784365,0.0847480830506717,0.120760643674766,0.0684916364077202,0.134952034467381,0.0770315822460419,NA,NA,0.112781831381875,0.0103017852161657
"272","1kPa","E2","03","DMSO","06","75/25","Collagen ITenascin C","C1TC",22.1111111111111,13.9642400437689,2.69514766943489,1.0289012534284,0.147933799751672,NA,0.16799104675408,NA,0.0950569904307124,NA,0.105558001926852,NA,NA,NA,0.10438150155564,NA
"273","1kPa","E2","03","DMSO","07","75/25","Hyaluronic AcidOsteopontin","HAOPN",8.11111111111111,7.41619848709566,1.7653923924268,0.974512714586046,0.150390258525387,NA,0.169464019309831,NA,0.0832616410199741,NA,0.0923877559698244,NA,NA,NA,0.109249799438482,NA
"274","1kPa","E2","03","DMSO","08","75/25","Tenascin CHyaluronic Acid","TCHA",71.1111111111111,31.0411912715275,3.95440052724443,0.671247350946557,0.222325050389263,0.100841051504405,0.243104627499248,0.111185195919706,0.123225794826527,0.076278298824473,0.137632193672665,0.0854809716633766,NA,NA,0.110317869738675,0.00780913598332743
"275","1kPa","E2","03","DMSO","09","25/75","LamininFibronectin","LNFN",235.666666666667,48.7852436706019,5.38471742551714,0.245476385335824,0.194797228311962,0.0736147874018671,0.214363554068858,0.0720076601220576,0.110766763115861,0.0575878756813401,0.123656078966601,0.0652205064271013,NA,NA,0.103899518590581,0.00968425783092934
"276","1kPa","E2","03","DMSO","10","50/50","DecorinGalectin 3","DNG3",330.333333333333,123.795081575248,5.73397004676368,0.402183048778065,0.157491081602639,0.0570294234714723,0.177985469964332,0.0560241142291809,0.103826638377626,0.0644212983179964,0.115485324076665,0.0723211759987113,NA,NA,0.101818056298797,0.0117920755593405
"277","1kPa","E2","03","DMSO","11","25/75","LamininHyaluronic Acid","LNHA",174.666666666667,48.5100218740646,5.06424568039216,0.280055874106922,0.187210690186857,0.0659091262792032,0.207635315883597,0.0640837858728786,0.117590664429853,0.0792706152059282,0.131013581548936,0.0886016817855182,NA,NA,0.106159548692941,0.0114345111889376
"278","1kPa","E2","03","DMSO","12","50/50","Hyaluronic AcidFibronectin","HAFN",434.444444444444,188.249833997271,6.01625748458906,0.409975838472762,0.111971062740326,0.0438685943046685,0.131609049947764,0.0456255777955899,0.0789260798809583,0.0577253387266621,0.0868905509578692,0.0652183356788733,NA,NA,0.0963606610567945,0.0110388978144549
"279","1kPa","E2","04","10 uM","02","100","Laminin","LN",71.8888888888889,45.4043561297323,3.95164919041699,0.726429277074246,0.103488760458393,0.0347944637982735,0.123188923380211,0.0373692218724742,0.045273281743962,0.0275558370198649,0.0480355757182338,0.0320047785653048,0.0703846363287901,0.0243894041828011,0.0730404552997131,0.0149810986247931
"280","1kPa","E2","04","10 uM","03","50/50","LamininGalectin 3","LNG3",307.777777777778,37.4788829431544,5.65123649718355,0.13698730399885,0.102001762927902,0.0313530496634589,0.121918610022325,0.0338144679254747,0.044520848310632,0.0303120805524407,0.0470969181685063,0.0348249500383826,0.0628218270053303,0.0199126488293281,0.0685385812410775,0.0136995207921557
"281","1kPa","E2","04","10 uM","04","75/25","Collagen IHyaluronic Acid","C1HA",16.3333333333333,14.2009389360939,2.23633071533745,1.17375698995325,0.143999818785115,NA,0.162612079928379,NA,0.0572517365094632,NA,0.0622480893748296,NA,0.0951629310447297,NA,0.0740595225552337,NA
"282","1kPa","E2","04","10 uM","05","50/50","Collagen IVFibronectin","C4FN",17,15.0406855635713,2.27120907839866,1.30282757328162,0.102281054918047,NA,0.119647041190331,NA,0.0464060014425643,NA,0.0498746744665771,NA,0.0635936358746942,NA,0.0645031701446249,NA
"283","1kPa","E2","04","10 uM","06","25/75","Galectin 3Fibronectin","G3FN",64.7777777777778,35.9227566376029,4.01583567704824,0.368282330364808,0.15975284215263,0.0905163191964559,0.180929230647011,0.0962320309375376,0.0641593411034208,0.0400975513106055,0.0702155502425243,0.0458654480510564,0.0893377919661231,0.0324583830461873,0.0823226206146449,0.0170662903243174
"284","1kPa","E2","04","10 uM","07","25/75","LamininGalectin 3","LNG3",16.5555555555556,14.8323969741913,2.49656513797275,0.955502162058092,0.174596547971378,0.0795344317612557,0.194894942014676,0.0820665455799909,0.0860780195718072,0.0765030693166969,0.0953278903240684,0.084911492429091,0.0953294880339873,0.0339502181755363,0.0883390320027561,0.0221174203857539
"285","1kPa","E2","04","10 uM","08","50/50","Collagen IGalectin 3","C1G3",11.2222222222222,9.42219601673505,1.93396966865201,0.748840123898619,0.152363027628098,0.057802059850024,0.175547479146674,0.063297962941315,0.0672240116912243,0.0387856582267191,0.0734553102566886,0.0446020486052313,0.120270966039028,0.0469701237605376,0.0958317886490554,0.0164372211599685
"286","1kPa","E2","04","10 uM","09","50/50","Collagen IVTenascin C","C4TC",51.4444444444444,58.0708379672812,3.50474162455954,1.09934136400735,0.170661591989386,0.063158667195469,0.192700477325915,0.0627319479113843,0.0743292137849324,0.0539176711294143,0.0816221447285738,0.0611715310613869,0.107298512934471,0.0520237665590531,0.0913186338203036,0.0159602875934129
"287","1kPa","E2","04","10 uM","10","50/50","Tenascin COsteopontin","TCOPN",305,109.432881509881,5.65195818207625,0.405325196230184,0.134003700269269,0.0483616303764728,0.155646350452879,0.0496293097609747,0.0510585895336881,0.0324375271643832,0.0548880780921452,0.037304631302624,0.0736318375695067,0.0240115968645345,0.0742152906885157,0.0140544994285748
"288","1kPa","E2","04","10 uM","11","50/50","Collagen ILaminin","C1LN",4.44444444444444,4.97772817435603,1.07384396047264,1.11609626050107,0.123215086661207,NA,0.144081220296216,NA,0.0502035460822716,NA,0.05419260394973,NA,0.0838273212610214,NA,0.0803017771635934,NA
"289","1kPa","E2","04","10 uM","12","50/50","Collagen IDecorin","C1DN",3.5,3.02765035409749,0.916397849141377,0.685805441195356,0.139834194405321,NA,0.162566430735325,NA,0.0687805697238981,NA,0.0755197814131826,NA,0.0961502663881727,NA,0.0886755946989223,NA
"290","1kPa","E2","04","DMSO","02","100","Laminin","LN",111.111111111111,65.0785849740314,3.43849743400913,1.46918872857856,0.148952622695111,NA,0.168687875294265,NA,0.0778505489356991,NA,0.0860485298757449,NA,NA,NA,0.0993290919277528,NA
"291","1kPa","E2","04","DMSO","03","50/50","LamininGalectin 3","LNG3",564.777777777778,125.249972277664,6.19422822295578,0.223438910402296,0.134348800637058,0.0513615042788968,0.154356423302651,0.0522320847933693,0.0769908047718333,0.0495499523937104,0.0848533328403523,0.0560934527941141,NA,NA,0.0978549687145661,0.0125495812551297
"292","1kPa","E2","04","DMSO","04","75/25","Collagen IHyaluronic Acid","C1HA",9.44444444444444,7.56453714527348,1.96292002933329,0.999906915360246,0.18764455053475,0.0754367364036348,0.207903331082776,0.0765009121076543,0.118149443571334,0.0648679350618639,0.131744399384887,0.0745978425342503,NA,NA,0.114251756511878,0.00697111523526097
"293","1kPa","E2","04","DMSO","05","50/50","Collagen IVFibronectin","C4FN",22.7777777777778,16.8983891408488,2.52820745257775,0.73017665230992,0.144236374325693,0.0669076293591722,0.165178478997985,0.0677874475317755,0.095695639103954,0.0539274751838898,0.105988653670183,0.0616904092279494,NA,NA,0.107148906875735,0.0131792306860732
"294","1kPa","E2","04","DMSO","06","25/75","Galectin 3Fibronectin","G3FN",127.888888888889,49.5131856736724,4.30620036568951,0.789316055668975,0.17492624904427,0.0725183959635044,0.193022145136536,0.0746150516839461,0.109684077714406,0.0641872329488745,0.122398698788025,0.0717251013230029,NA,NA,0.099957790289031,0.0156556251439672
"295","1kPa","E2","04","DMSO","07","25/75","LamininGalectin 3","LNG3",9.44444444444444,6.53197264742181,1.89795280729277,0.671006162467149,0.16215033761424,0.0907633900276176,0.183079928464488,0.0923794968005877,0.105343966302679,0.0519842403798595,0.117702483165015,0.0591092674576551,NA,NA,0.10455722528401,0.0174595863220282
"296","1kPa","E2","04","DMSO","08","50/50","Collagen IGalectin 3","C1G3",22.1111111111111,16.5025250593154,2.54966561811406,0.884753207596922,0.134099120950782,NA,0.149736803691828,NA,0.0820411577507748,NA,0.0909694772803865,NA,NA,NA,0.105257690878407,NA
"297","1kPa","E2","04","DMSO","09","50/50","Collagen IVTenascin C","C4TC",47.3333333333333,33.5161652539985,3.54376855877168,0.903029138555961,0.182465468365115,0.0720402562471245,0.202464915196063,0.0764417724993559,0.105117714327932,0.0583304850869202,0.116750316389782,0.0654176226340675,NA,NA,0.103548859039176,0.0150206865254268
"298","1kPa","E2","04","DMSO","10","50/50","Tenascin COsteopontin","TCOPN",428,104.610388266813,5.96024084238989,0.245453225455088,0.152222611999703,0.0584672016552977,0.172828425108655,0.0570793490661762,0.0938233369560443,0.0515713646914837,0.104219785634125,0.0584097334536471,NA,NA,0.0982083610174142,0.0102346808923938
"299","1kPa","E2","04","DMSO","11","50/50","Collagen ILaminin","C1LN",59.8333333333333,87.1865815363809,3.23114599663312,1.14096731597352,0.102737140964849,0.0681273689868323,0.118124364094723,0.0692636663344935,0.0693755597664041,0.0704659894658151,0.0760988170467241,0.0789131007347614,NA,NA,0.0831286031419173,0.0126870355018837
"300","1kPa","E2","04","DMSO","12","50/50","Collagen IDecorin","C1DN",37.1111111111111,43.9898978301963,3.03869156667853,1.16197966129115,0.0852302717232424,0.04464517116254,0.0996026938369153,0.0468087500922967,0.0525477827597081,0.0386587798996287,0.0573146917751848,0.0444741732552529,NA,NA,0.0825404740072121,0.0122990358777251
"301","1kPa","E2","05","10 uM","02","75/25","Tenascin COsteopontin","TCOPN",145.555555555556,20.0720922897661,4.97372843977104,0.141107282958321,0.104656009547677,0.0381783228121278,0.124683360426692,0.0406874777773128,0.0458902431707328,0.0334318798540626,0.0487134598415145,0.0382636974241085,0.0713629794353852,0.0258817824272697,0.0743127475409289,0.0157713847237148
"302","1kPa","E2","05","10 uM","03","25/75","Tenascin CGalectin 3","TCG3",18.1111111111111,20.8912528213232,2.28155740613942,1.24738293840845,0.166337688066554,0.0840531472757014,0.185458416264581,0.0897590212322855,0.0502526740468776,0.0331910499734539,0.0539239614305755,0.0380573654501807,0.11020374142312,0.0544738327220904,0.0830361745957444,0.0115699437569977
"303","1kPa","E2","05","10 uM","04","75/25","Hyaluronic AcidGalectin 3","HAG3",195.333333333333,44.0719109335338,5.23466966384194,0.269161360741662,0.108042771459202,0.0369259792609927,0.12869690138595,0.0391008602889969,0.0464236313403033,0.028008644143908,0.0493346826850348,0.0325915513987042,0.0636687971569859,0.0212586381175574,0.069333091784945,0.0136194591727677
"304","1kPa","E2","05","10 uM","05","50/50","Tenascin CHyaluronic Acid","TCHA",12.9444444444444,23.0012076977613,1.5886184042436,1.58445472297424,0.130150885920152,NA,0.151808116896813,NA,0.0544341972696226,NA,0.0586702266923644,NA,0.0908759891723209,NA,0.0843581086536599,NA
